pulse_id	first_seen_utc	name	tags	ipv4_count
693940eaa55e940ce714090f	2025-12-10	UDPGangster Campaigns Target Multiple Countries		2
693940a1faa6909adf5a414c	2025-12-10	The ChimeraWire trojan boosts website popularity by skillfully pretending to be human		2
69393ab7f0d78ccb11a14d9a	2025-12-10	Threat Spotlight: Storm-0249 Moves from Mass Phishing to Precision EDR Exploitation		1
693913f91a80f37e91aa9622	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries		64
6938e24c3c8c3f310a987863	2025-12-10	IOC - Threat Spotlight: Storm-0249 Moves from Mass Phishing to Precision EDR Exploitation		1
6938dd57bf715367edd0922b	2025-12-10	IOC - Sharpening the knife: GOLD BLADE’s strategic evolution		4
6938da3d88a4edc564c018fc	2025-12-10	IOC - Bellerophon could never have imagined. The ChimeraWire trojan boosts website popularity by skillfully pretending to be human		2
6938d6fb007d75bd6542e588	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)		105
6938d6f980be40fb76dd2903	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)		500
6938d6f830f08d4ca2afa9ba	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 10)		500
6938d6f72972c1d78c783ed1	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 9)		500
693940eaa55e940ce714090f	2025-12-10	UDPGangster Campaigns Target Multiple Countries		2
693940a1faa6909adf5a414c	2025-12-10	The ChimeraWire trojan boosts website popularity by skillfully pretending to be human		2
69393ab7f0d78ccb11a14d9a	2025-12-10	Threat Spotlight: Storm-0249 Moves from Mass Phishing to Precision EDR Exploitation		1
693913f91a80f37e91aa9622	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries		64
6938e24c3c8c3f310a987863	2025-12-10	IOC - Threat Spotlight: Storm-0249 Moves from Mass Phishing to Precision EDR Exploitation		1
6938dd57bf715367edd0922b	2025-12-10	IOC - Sharpening the knife: GOLD BLADE’s strategic evolution		4
6938da3d88a4edc564c018fc	2025-12-10	IOC - Bellerophon could never have imagined. The ChimeraWire trojan boosts website popularity by skillfully pretending to be human		2
6938d6fb007d75bd6542e588	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)		105
6938d6f980be40fb76dd2903	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)		500
6938d6f830f08d4ca2afa9ba	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 10)		500
6938d6f72972c1d78c783ed1	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 9)		500
6938d6f6690ca941e373408b	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 8)		500
6938d6f645f7dfff6ee33494	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 7)		500
6938d6f57c7fc277e6e8713c	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 6)		500
6938d6f4b36184bbf3d655d7	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 5)		500
6938d6f3913db23a7c821545	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 4)		500
