pulse_id	first_seen_utc	name	tags	ipv4_count
69429a1b4be2e46ea0d3b04d	2025-12-17	DugganUSA Feed Harvest - 2025-12-17		1
694298ee39e43ac11ad66d62	2025-12-17	OSINT Volley 2025-12-17 - ClearFake/Unknown malware/Quasar RAT		87
694297312bae0229eb3a1b71	2025-12-17	Campaign: Same country: CA - 2025-12-17		12
6942972bcf1082cca2d3384f	2025-12-17	Campaign: Same country: SG - 2025-12-17		3
694297269db08cb1cb475cf3	2025-12-17	Campaign: Subnet correlation - 2025-12-17		91
694297202c9da5e257a05955	2025-12-17	Campaign: Same country: US - 2025-12-17		2
6942971a9408ee2c1b03880a	2025-12-17	Campaign: Same country: HK - 2025-12-17		2
694297131f6f8278ec545faa	2025-12-17	Campaign: Same country: RU - 2025-12-17		2
6942970e5775b193bc46566b	2025-12-17	Campaign: Same country: NL - 2025-12-17		3
694294c8e808630496501e1c	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
694294c856ee5e0862389c10	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
694294c885f42d5ada2bc1fd	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
694294c856ee5e0862389c0f	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
694294c881c14c0e41739947	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
694294c87b5a94566328025a	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
694294c771fbb435a9534eab	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
694294c744d4a4e541f6a86c	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
694294c7b61ea1144a904794	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a13e5722b6659eea4cf7	2025-12-17	DugganUSA Feed Harvest - 2025-12-17		1
6942a2c166ea80f13d26bc42	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bfc9ce6f01d30af123	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bea12ec360a0bde7a1	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bf381d009dbd78e908	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2beed4d8d4cde0085bb	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2be8f2f9e280cbf519d	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2be44382bef0f802c9f	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bdf6c68ed2781cf6ce	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bd6565582cd01b7143	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bddcd68f30ed7006a6	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bdcea6b4719edaddea	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bd6adc8b89de8501fb	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bd16552d14b3799482	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bdaad3aa9c3a694a84	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bdc346644fc94c34bf	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bd5aa992f6274d5770	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bd3715679cb1b04e4b	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bd45ef4c635f8a6f03	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bdf1f3ec0ba48a6562	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2bd46fa9bdd6a429c43	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef1d146121426c94da	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2efaca1ae64117a9024	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef3063200ea1db993c	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2efe722637990634079	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef9f3b142938b77b59	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2efca09d8df2e9297d4	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef9af96168861e8d6d	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef7af4f3cbd37b824e	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef8660a52b31c02941	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef6d9e5b4849871c56	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef1f371a3aa2d01fd9	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2efc2dec023b037f443	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef171adf11268d416f	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef6114b9b507c1098b	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2efed4d8d4cde0085bc	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef777771326c71e6a8	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2efacfa8b6dea71dd66	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef33a9e109ab07fe59	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2ef2bd7bea87af478f8	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2efef176ec0925d8eaa	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f9cf0bc6929ab05071	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f9e64d69f372cfda08	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f55aa992f6274d5771	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f4a12ec360a0bde7a2	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f4460f7838f38ad9e9	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f307b2dedef5229dd1	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f27d2278c501213ae1	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f28e99f6824fb75db1	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f2e3dd58b5793a5833	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f17d2278c501213ae0	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f12bd59d50c36c1d81	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f13d99fc8d6e2e9a18	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f1bfac715610d23095	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f054687ed5b9fff68c	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f0fa36a8f87c258260	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f095d3523238ecb24d	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f1b3945e44738f40a5	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f0263915550b3c084a	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f1ee5a5aca733bb188	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a2f0ce91fe28eb0629b1	2025-12-17	DugganUSA Auto-Detection - 2025-12-17 (1 IOCs)		1
6942a5254de6996b445b0fb9	2025-12-17	Campaign: Same country: NL - 2025-12-17		3
6942a51e487cbc3706226d98	2025-12-17	Campaign: Same country: HK - 2025-12-17		2
6942a53644176b884a893fc5	2025-12-17	Campaign: Subnet correlation - 2025-12-17		91
6942a53074a82f70ec92cca9	2025-12-17	Campaign: Same country: US - 2025-12-17		2
6942a52b5849b2f6f7ca8534	2025-12-17	Campaign: Same country: RU - 2025-12-17		2
6942a54361bba0023d9de2c4	2025-12-17	Campaign: Same country: CA - 2025-12-17		12
6942a53b913ad9153e25a1cd	2025-12-17	Campaign: Same country: SG - 2025-12-17		3
