pulse_id	first_seen_utc	name	tags	ipv4_count
697c9c37e94146866533fa34	2026-01-30	DugganUSA Feed Harvest - 2026-01-30		500
697c9ba4dfb34b01738deed1	2026-01-30	Oz Batch: 23 IOCs (avg BDE: 80)		22
697c9aea39716f4e8d8a0870	2026-01-30	OSINT Volley 2026-01-30 - Unknown Stealer/Unknown malware/IClickFix		47
697c9a71d7b426ceb6291c63	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a6bc219952102aff20c	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a6640f590afe14e870b	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a60b81eb3bc353e90e8	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a5b89aada1462e3fc56	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a5549fad7f9d061d637	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a517d0d59706b564c22	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a4d217781048642cd19	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a47d6318d5c41c76d0a	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a41166f3e82f3d9fe80	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a3ba8f97431b16cc326	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a365ac95649b12f7a68	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a3034b892d3a2afe524	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a2d49e858a52e25fa98	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a277d20d09da22317bb	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697c9a233eded3964fc76f09	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		48
697c9ff29fafd42bdd51e736	2026-01-30	DugganUSA Feed Harvest - 2026-01-30		500
697ca1f5bd569c45e2c857fa	2026-01-30	OSINT Volley 2026-01-30 - Unknown Stealer/Unknown malware/IClickFix		52
697ca31d877e66cd5bb70550	2026-01-30	DugganUSA Feed Harvest - 2026-01-30		500
697ca4ef2a5bc706a7a5e72d	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697ca4eae15554193c99a597	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697ca4fb7d5c8984e0b93b21	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697ca4f54357b546db9b0844	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697ca510d432366b77c27346	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
697ca50b63932b9098ae68f6	2026-01-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
