pulse_id	first_seen_utc	name	tags	ipv4_count
6943ebb3d3c4207c2b6cea05	2025-12-18	DugganUSA Feed Harvest - 2025-12-18		1
6943ea6e0c51a9dd171f5610	2025-12-18	OSINT Volley 2025-12-18 - ClearFake/Cobalt Strike/Unknown malware		74
6943ea500257525678246a4a	2025-12-18	Oz Batch: 16 IOCs (avg BDE: 80)		16
6943e90e0b11817778099a7a	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e90ca62404310690607e	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		49
6943e90b6b90ac18f0b6eed7	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e90aea33a3ab26e398dc	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e909422fe443fb154c54	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e907768ae6f494b9f358	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e90530f0364b0bc9cbee	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e9058e5a8f2cbcbb054a	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e903dfca676c2a35e129	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e902eec905ecc3ab6a1d	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e902b5759fd928ed9682	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e8e9422d5c65e4e50c69	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e8e867959a4a8ba05468	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e8e746210ced26dda263	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943e8e73413184e8830fb34	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f173c8dfe2afb33df101	2025-12-18	OSINT Volley 2025-12-18 - ClearFake/Cobalt Strike/Unknown malware		88
6943f525ef3fa611b6ae84e0	2025-12-18	Oz Batch: 11 IOCs (avg BDE: 85)		5
6943f53d8f93fa09fc41d048	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f53bd04825b2022cb1c2	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		49
6943f53ac574cd6df9a4d7dd	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f538bf23f617d7fd59eb	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f53852950c018efe94c7	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f53713ae9877e0057b35	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f5364ee7df75f0955e89	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f5369bc5c33bad35c939	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f534207534f24582a5ec	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f543900d729335c32ab2	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f543ac656301f53de856	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f542409d85bc4f92a7f0	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f542b485368c9e55f269	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f540773a30cb6ae666ef	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f53f6a45801079aab0df	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f53feb41e16dcdbc649a	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f53e0f6a137f885f099c	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f579ebfe4086b2693925	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f5771e57b9a2c780fa30	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f577791c6be3153f4f81	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f5762cdfdfa2e210e6fb	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f572d9c35f78bd0a17cf	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f571ac656301f53de857	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f5714df53e174931d1e4	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
6943f5715839ad47e72490d2	2025-12-18	Oz Batch: 50 IOCs (avg BDE: 80)		50
