pulse_id	first_seen_utc	name	tags	ipv4_count
696f6cf17e5cd70abf9dc7b2	2026-01-20	Oz Batch: 29 IOCs (avg BDE: 80)		28
696f6bea601110fd841e7ea0	2026-01-20	OSINT Volley 2026-01-20 - Vidar/RemoteAdmin/GCleaner		62
696f6bb6f92012cf594c6d43	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6bb3e33aeac80c34ac34	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6bb23ed774016230ee31	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6bae042bc2abb31aedb2	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6babd40cef574c573738	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6ba5390dfc75ef6e4185	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6ba4bb01ccc31e18f14a	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6ba15cb2ba86b87e8d29	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6b9dfeb2b29dadf00a6a	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6b9a993b8909c5c1ed0a	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6b99b04370dd9881d83a	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6b9541a3ae21cf65865d	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6b9227eceea915083e41	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6b90cf2af56e1f6bad72	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6b8de67a195e14489947	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		48
696f6b8ad5f0f69588c2d25e	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f6e5acc9cd7345ada6c4a	2026-01-20	Oz Batch: 7 IOCs (avg BDE: 85)		7
696f72f36c63914436d62ad6	2026-01-20	OSINT Volley 2026-01-20 - Vidar/RemoteAdmin/GCleaner		72
696f763c4f36e270fdfea9d8	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f764bc565dce1dde877e3	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f7645a081970ab029a45a	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f76429fd9f84dbd7d1dfe	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f763fb37cd3f87d886c25	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f765c3296ae7bb1a1c17d	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f7659b177e01e8f74db9e	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		48
696f76565233c368384828a6	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f76527757c9caf67ed589	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		49
696f764e9bcc930cca3ed1ed	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f766a9577a1688fa758c4	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f766800668468f9e03c3b	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f766528c9a3ffac75ac7a	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f7663c729089588fd065e	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f7661df636dbde0b6567a	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f767faf957a2845e9ede0	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f767c04906640a9f795df	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f767904906640a9f795de	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f767533f567cfe277139e	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f7672bb0404e4397c21e9	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f7670957195a9d97ebab8	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f766e4229f782dfd0982d	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f7683957195a9d97ebab9	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
696f76821479bd453d2e2999	2026-01-20	Oz Batch: 50 IOCs (avg BDE: 80)		50
