pulse_id	first_seen_utc	name	tags	ipv4_count
6953bea0a8d6f0fe6c6ca88f	2025-12-30	Oz Batch: 9 IOCs (avg BDE: 80)		9
6953bdb575f8e6e4c3366131	2025-12-30	DugganUSA Feed Harvest - 2025-12-30		1
6953bd66035dd8a676056892	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bd2e85b2d35c7f3924d0	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bd1f4f903e1105678f7a	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bd0e82fd39393298d800	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bcfad03febb59a9bc80b	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bce2406d9cc29d71ab75	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bcd31bf2f5130f22c020	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bcb8cb1ce28762e22984	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bca984865906228ebb5b	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bc972f927e89410231ab	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bc8754a166dfe22372f0	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bc7a75dc335d83c08898	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bc6f0206a42a6f2f2d30	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bc6b0206a42a6f2f2d2f	2025-12-30	OSINT Volley 2025-12-30 - ClearFake/Unknown malware/Sliver		79
6953bc668fc21f4fc47aa1be	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953bc5dd942f9e3c56a74ac	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953c1268a36f1b61d032ffc	2025-12-30	DugganUSA Feed Harvest - 2025-12-30		1
6953c71ae9de87da54ae11cc	2025-12-30	Oz Batch: 6 IOCs (avg BDE: 80)		6
6953c73558426f039a85b17b	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953c72bb15c4451dce2da4d	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953c747e9d72ec8e4ed7f33	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953c74019740840456ecedd	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
6953c751431b1b0eda53bf9f	2025-12-30	Oz Batch: 50 IOCs (avg BDE: 80)		50
