ip,port,malware,confidence_level,first_seen_utc_date
38.49.210.241,22100,win.purelogs,100,2025-12-12
151.241.100.116,2700,win.asyncrat,100,2025-12-12
162.251.123.238,5353,win.xworm,100,2025-12-12
166.88.185.88,8000,win.xworm,100,2025-12-12
177.136.203.81,7050,win.xworm,100,2025-12-12
208.91.189.160,6922,win.xworm,100,2025-12-12
45.141.26.243,6000,win.xworm,100,2025-12-12
162.215.130.152,80,unknown,100,2025-12-12
213.35.114.163,8888,win.meterpreter,100,2025-12-12
34.227.242.206,33070,win.meterpreter,100,2025-12-12
185.208.156.159,5555,unknown,100,2025-12-12
217.60.249.161,9000,win.sectop_rat,100,2025-12-12
213.176.79.226,9000,win.sectop_rat,100,2025-12-12
45.156.87.240,777,win.asyncrat,100,2025-12-12
190.255.86.132,5060,win.remcos,100,2025-12-12
81.92.219.143,60000,win.remcos,100,2025-12-12
89.149.243.170,8080,win.remcos,100,2025-12-12
156.234.216.182,8712,win.cobalt_strike,100,2025-12-12
47.92.196.59,443,win.cobalt_strike,100,2025-12-12
117.72.99.21,9999,win.cobalt_strike,100,2025-12-12
167.71.90.208,8888,unknown,100,2025-12-12
208.69.78.184,31337,win.sliver,90,2025-12-12
144.172.114.13,443,unknown,100,2025-12-12
45.130.166.85,443,unknown,100,2025-12-12
202.189.12.194,5566,win.quasar_rat,100,2025-12-12
125.168.249.139,8443,unknown,100,2025-12-12
75.66.72.160,8443,unknown,100,2025-12-12
75.133.120.54,8443,unknown,100,2025-12-12
24.235.137.164,8443,unknown,100,2025-12-12
91.158.199.43,8443,unknown,100,2025-12-12
67.254.169.34,8443,unknown,100,2025-12-12
78.27.85.26,8443,unknown,100,2025-12-12
46.162.105.194,8443,unknown,100,2025-12-12
107.179.200.87,8443,unknown,100,2025-12-12
136.24.74.5,8443,unknown,100,2025-12-12
175.182.177.198,8443,unknown,100,2025-12-12
24.47.51.37,8443,unknown,100,2025-12-12
125.224.153.221,8443,unknown,100,2025-12-12
220.246.204.92,8443,unknown,100,2025-12-12
66.190.34.226,8443,unknown,100,2025-12-12
165.227.48.115,3333,unknown,100,2025-12-12
47.239.201.21,60000,unknown,100,2025-12-12
206.189.160.102,443,unknown,100,2025-12-12
195.88.24.103,8033,unknown,100,2025-12-12
167.99.26.105,3333,unknown,100,2025-12-12
82.156.210.64,10813,unknown,100,2025-12-12
3.148.221.7,8085,unknown,100,2025-12-12
111.230.103.245,3333,unknown,100,2025-12-12
208.87.205.54,81,win.cobalt_strike,75,2025-12-12
64.111.92.248,8888,win.sliver,75,2025-12-12
137.131.241.10,8443,win.sliver,75,2025-12-12
77.83.240.193,8001,elf.aisuru,75,2025-12-12
77.83.240.194,8001,elf.aisuru,75,2025-12-12
45.92.218.126,8001,elf.aisuru,75,2025-12-12
77.83.240.196,8001,elf.aisuru,75,2025-12-12
89.111.149.164,80,unknown,100,2025-12-12
3.85.126.181,1963,win.meterpreter,100,2025-12-12
3.85.126.181,1913,win.meterpreter,100,2025-12-12
45.156.27.23,443,unknown,100,2025-12-12
89.125.209.173,7443,unknown,100,2025-12-12
178.16.53.119,4444,win.asyncrat,100,2025-12-12
44.200.209.5,8080,win.sliver,100,2025-12-12
44.200.209.5,443,win.sliver,100,2025-12-12
137.131.241.10,443,win.sliver,100,2025-12-12
178.16.53.165,443,win.latrodectus,100,2025-12-12
178.16.53.175,443,win.latrodectus,100,2025-12-12
38.54.88.89,80,win.cobalt_strike,100,2025-12-12
121.43.230.164,8080,win.cobalt_strike,100,2025-12-12
192.210.215.210,443,win.cobalt_strike,100,2025-12-12
195.177.94.107,56238,unknown,75,2025-12-12
216.126.239.157,8888,win.cobalt_strike,100,2025-12-12
45.192.248.45,8088,win.cobalt_strike,100,2025-12-12
36.253.9.57,8081,win.cobalt_strike,100,2025-12-12
8.148.211.47,9999,win.cobalt_strike,100,2025-12-12
45.207.208.83,443,win.cobalt_strike,100,2025-12-12
15.204.59.20,80,win.cobalt_strike,100,2025-12-12
213.209.143.34,59666,elf.mirai,80,2025-12-12
144.202.27.199,31337,win.sliver,50,2025-12-12
193.27.90.80,5010,unknown,75,2025-12-12
206.206.127.137,8041,unknown_rat,100,2025-12-12
94.183.183.52,443,win.amatera,100,2025-12-12
213.176.16.165,443,win.amatera,100,2025-12-12
95.182.101.109,80,win.stealc,100,2025-12-12
198.251.84.61,80,win.stealc,100,2025-12-12
157.180.22.193,443,win.vidar,100,2025-12-12
158.94.210.44,1312,elf.mirai,80,2025-12-12
116.103.90.20,4411,win.xworm,50,2025-12-12
195.85.207.132,1337,win.dcrat,50,2025-12-12
91.202.233.215,2404,win.remcos,100,2025-12-12
37.77.107.49,80,unknown,100,2025-12-12
13.238.96.31,88,win.empire_downloader,100,2025-12-12
168.245.200.34,3790,win.meterpreter,100,2025-12-12
107.149.142.169,4444,win.adaptix_c2,100,2025-12-12
103.245.231.83,4321,win.adaptix_c2,100,2025-12-12
91.204.74.131,443,win.havoc,100,2025-12-12
102.117.170.95,7443,unknown,100,2025-12-12
62.164.177.31,9000,win.sectop_rat,100,2025-12-12
62.164.177.31,15647,win.sectop_rat,100,2025-12-12
107.172.31.102,80,win.asyncrat,100,2025-12-12
34.239.178.12,8080,win.sliver,100,2025-12-12
80.78.30.76,443,win.sliver,100,2025-12-12
119.45.250.8,443,win.cobalt_strike,100,2025-12-12
43.138.159.121,88,win.cobalt_strike,100,2025-12-12
156.234.145.37,43131,win.cobalt_strike,100,2025-12-12
23.226.48.206,43131,win.cobalt_strike,100,2025-12-12
23.248.214.10,43131,win.cobalt_strike,100,2025-12-12
84.200.17.174,6000,win.xworm,75,2025-12-12
67.219.102.244,53,win.cobalt_strike,75,2025-12-12
47.97.113.42,8443,win.cobalt_strike,75,2025-12-12
156.234.216.187,43131,win.cobalt_strike,75,2025-12-12
142.252.220.135,8443,elf.mirai,75,2025-12-12
193.233.87.70,8443,elf.mirai,75,2025-12-12
80.69.88.61,80,unknown,100,2025-12-12
23.17.234.198,3000,unknown,100,2025-12-12
172.111.150.202,3872,win.remcos,100,2025-12-12
87.121.79.78,8443,elf.mirai,75,2025-12-11
87.121.79.77,8443,elf.mirai,75,2025-12-11
5.144.180.203,8443,elf.mirai,75,2025-12-11
142.252.220.133,8443,elf.mirai,75,2025-12-11
45.144.154.19,8443,elf.mirai,75,2025-12-11
39.97.169.132,9205,unknown,100,2025-12-11
206.189.134.63,3333,unknown,100,2025-12-11
34.66.202.252,3333,unknown,100,2025-12-11
34.246.31.235,80,unknown,100,2025-12-11
170.239.86.232,3333,unknown,100,2025-12-11
51.68.120.136,443,unknown,100,2025-12-11
47.109.89.42,9999,unknown,100,2025-12-11
84.235.240.155,443,unknown,100,2025-12-11
185.132.53.129,443,unknown,100,2025-12-11
34.159.98.118,443,unknown,100,2025-12-11
5.9.22.244,3333,unknown,100,2025-12-11
54.220.23.183,80,unknown,100,2025-12-11
129.151.185.173,3333,unknown,100,2025-12-11
87.106.13.169,3333,unknown,100,2025-12-11
60.205.166.136,60000,unknown,100,2025-12-11
23.132.164.76,80,apk.hook,100,2025-12-11
107.172.31.101,8080,win.asyncrat,100,2025-12-11
5.175.184.143,443,win.asyncrat,100,2025-12-11
138.68.155.86,8808,win.asyncrat,100,2025-12-11
23.95.148.136,8888,unknown,100,2025-12-11
34.239.178.12,443,win.sliver,90,2025-12-11
156.234.101.164,43131,win.cobalt_strike,100,2025-12-11
23.235.188.26,43131,win.cobalt_strike,100,2025-12-11
156.234.101.177,43131,win.cobalt_strike,100,2025-12-11
23.248.214.7,43131,win.cobalt_strike,100,2025-12-11
23.248.214.4,43131,win.cobalt_strike,100,2025-12-11
156.234.101.184,43131,win.cobalt_strike,100,2025-12-11
23.235.188.22,43131,win.cobalt_strike,100,2025-12-11
23.226.48.194,43131,win.cobalt_strike,100,2025-12-11
23.235.188.6,43131,win.cobalt_strike,100,2025-12-11
23.226.48.213,43131,win.cobalt_strike,100,2025-12-11
156.234.101.169,43131,win.cobalt_strike,100,2025-12-11
156.234.101.182,43131,win.cobalt_strike,100,2025-12-11
156.234.145.60,43131,win.cobalt_strike,100,2025-12-11
156.234.216.174,43131,win.cobalt_strike,100,2025-12-11
156.234.101.166,43131,win.cobalt_strike,100,2025-12-11
23.248.214.28,43131,win.cobalt_strike,100,2025-12-11
156.234.101.173,43131,win.cobalt_strike,100,2025-12-11
156.234.145.46,43131,win.cobalt_strike,100,2025-12-11
156.234.216.189,43131,win.cobalt_strike,100,2025-12-11
188.121.123.185,443,win.cobalt_strike,100,2025-12-11
156.234.101.172,43131,win.cobalt_strike,100,2025-12-11
156.234.101.180,43131,win.cobalt_strike,100,2025-12-11
5.182.210.126,5986,win.cobalt_strike,100,2025-12-11
23.235.188.19,43131,win.cobalt_strike,100,2025-12-11
23.235.188.15,43131,win.cobalt_strike,100,2025-12-11
156.234.216.170,43131,win.cobalt_strike,100,2025-12-11
23.226.48.222,43131,win.cobalt_strike,100,2025-12-11
23.235.188.14,43131,win.cobalt_strike,100,2025-12-11
