ip,port,malware,confidence_level,first_seen_utc_date
23.88.100.16,38103,win.redline_stealer,100,2026-01-27
54.233.218.203,51200,win.meterpreter,100,2026-01-27
54.233.218.203,18600,win.meterpreter,100,2026-01-27
54.233.218.203,14000,win.meterpreter,100,2026-01-27
54.233.218.203,5000,win.meterpreter,100,2026-01-27
54.233.218.203,250,win.meterpreter,100,2026-01-27
103.177.46.71,3790,win.meterpreter,100,2026-01-27
43.216.55.73,4567,win.meterpreter,100,2026-01-27
54.238.10.141,1912,win.meterpreter,100,2026-01-27
103.177.46.99,3790,win.meterpreter,100,2026-01-27
54.151.12.194,623,win.meterpreter,100,2026-01-27
16.28.31.46,39392,win.meterpreter,100,2026-01-27
15.236.144.239,10559,win.meterpreter,100,2026-01-27
18.60.227.231,14856,win.meterpreter,100,2026-01-27
18.60.227.231,13556,win.meterpreter,100,2026-01-27
175.178.51.247,443,unknown,100,2026-01-27
159.54.144.118,8090,win.dcrat,100,2026-01-27
217.20.241.185,2404,win.remcos,100,2026-01-27
45.93.20.151,7707,win.asyncrat,100,2026-01-27
45.93.20.151,8808,win.asyncrat,100,2026-01-27
45.93.20.151,6606,win.asyncrat,100,2026-01-27
129.204.27.39,9002,win.cobalt_strike,100,2026-01-27
156.234.247.109,43901,win.cobalt_strike,100,2026-01-27
156.225.19.99,8848,win.valley_rat,100,2026-01-27
34.51.56.27,80,unknown,100,2026-01-27
5.188.166.47,3331,unknown,100,2026-01-27
47.111.127.192,3338,unknown,100,2026-01-27
72.62.114.173,3333,unknown,100,2026-01-27
34.200.35.240,443,unknown,100,2026-01-27
135.181.14.64,443,win.vidar,100,2026-01-27
173.211.46.79,8080,win.havoc,100,2026-01-27
45.55.159.168,8808,win.asyncrat,100,2026-01-27
23.94.61.153,8888,unknown,100,2026-01-27
8.134.105.126,80,win.cobalt_strike,100,2026-01-27
210.16.168.11,7474,win.cobalt_strike,75,2026-01-27
111.92.243.40,8080,win.cobalt_strike,75,2026-01-27
38.54.50.190,4444,win.cobalt_strike,100,2026-01-27
