ip,port,malware,confidence_level,first_seen_utc_date
158.94.211.91,80,unknown_stealer,100,2026-01-28
91.214.78.169,5000,unknown,100,2026-01-28
47.237.192.99,4444,win.valley_rat,100,2026-01-28
54.206.120.4,13253,win.meterpreter,100,2026-01-28
13.247.183.200,47001,win.meterpreter,100,2026-01-28
13.247.183.200,16001,win.meterpreter,100,2026-01-28
13.247.183.200,5901,win.meterpreter,100,2026-01-28
13.247.183.200,49501,win.meterpreter,100,2026-01-28
51.44.212.198,9335,win.meterpreter,100,2026-01-28
16.62.233.190,52110,win.meterpreter,100,2026-01-28
16.62.233.190,3260,win.meterpreter,100,2026-01-28
13.231.219.216,34660,win.meterpreter,100,2026-01-28
3.110.215.54,40142,win.meterpreter,100,2026-01-28
3.110.215.54,21242,win.meterpreter,100,2026-01-28
13.210.94.68,4242,win.meterpreter,100,2026-01-28
18.171.160.244,43771,win.meterpreter,100,2026-01-28
3.71.44.81,18363,win.meterpreter,100,2026-01-28
3.71.44.81,8013,win.meterpreter,100,2026-01-28
35.182.126.9,41085,win.meterpreter,100,2026-01-28
18.185.60.187,57596,win.meterpreter,100,2026-01-28
18.185.60.187,2096,win.meterpreter,100,2026-01-28
54.249.14.243,29385,win.meterpreter,100,2026-01-28
103.177.47.243,3790,win.meterpreter,100,2026-01-28
18.228.30.148,20548,win.meterpreter,100,2026-01-28
16.79.136.145,40000,win.meterpreter,100,2026-01-28
78.12.17.189,8085,win.meterpreter,100,2026-01-28
18.117.229.27,7231,win.meterpreter,100,2026-01-28
50.18.8.12,10260,win.meterpreter,100,2026-01-28
50.18.8.12,8010,win.meterpreter,100,2026-01-28
40.172.191.40,37817,win.meterpreter,100,2026-01-28
15.160.190.189,9042,win.meterpreter,100,2026-01-28
51.34.136.225,44817,win.meterpreter,100,2026-01-28
34.207.217.142,31673,win.meterpreter,100,2026-01-28
154.3.40.94,8080,win.remcos,100,2026-01-28
144.31.198.177,3535,win.dcrat,100,2026-01-28
103.73.67.112,11019,unknown,100,2026-01-28
157.180.3.168,3333,unknown,100,2026-01-28
135.181.14.68,443,win.vidar,100,2026-01-28
208.110.72.181,4449,win.venom,100,2026-01-28
5.182.204.134,443,win.havoc,100,2026-01-28
198.46.147.169,8888,unknown,100,2026-01-28
192.227.167.185,20330,win.cobalt_strike,100,2026-01-28
103.144.244.252,80,win.cobalt_strike,100,2026-01-28
45.136.14.43,8888,win.cobalt_strike,100,2026-01-28
39.101.78.48,80,win.cobalt_strike,100,2026-01-28
91.219.237.175,80,win.amadey,50,2026-01-28
206.82.9.205,6389,win.xworm,100,2026-01-28
207.56.138.126,80,win.cobalt_strike,100,2026-01-28
59.110.46.3,443,win.cobalt_strike,100,2026-01-28
39.99.33.10,4433,win.cobalt_strike,100,2026-01-28
103.143.40.201,443,win.cobalt_strike,100,2026-01-28
47.243.133.40,5178,win.nworm,100,2026-01-28
80.97.160.81,80,win.stealc,100,2026-01-28
42.228.55.214,8443,win.deimos_c2,75,2026-01-28
124.243.150.112,6010,win.sliver,75,2026-01-28
116.26.10.158,36183,win.deimos_c2,75,2026-01-28
103.245.38.125,7547,win.havoc,75,2026-01-28
135.181.14.71,443,win.vidar,100,2026-01-28
135.181.14.65,443,win.vidar,100,2026-01-28
84.234.29.122,443,win.vidar,100,2026-01-28
135.181.14.67,443,win.vidar,100,2026-01-28
89.125.48.8,443,win.vidar,100,2026-01-28
135.181.14.69,443,win.vidar,100,2026-01-28
135.181.14.66,443,win.vidar,100,2026-01-28
91.236.230.250,8081,win.bianlian,100,2026-01-28
18.141.236.113,22722,win.meterpreter,100,2026-01-28
18.141.236.113,12322,win.meterpreter,100,2026-01-28
18.141.236.113,22122,win.meterpreter,100,2026-01-28
18.176.57.81,14000,win.meterpreter,100,2026-01-28
18.176.57.81,52200,win.meterpreter,100,2026-01-28
35.183.99.14,55615,win.meterpreter,100,2026-01-28
43.202.6.158,103,win.meterpreter,100,2026-01-28
43.202.6.158,2053,win.meterpreter,100,2026-01-28
43.202.6.158,5903,win.meterpreter,100,2026-01-28
199.101.111.32,3790,win.meterpreter,100,2026-01-28
15.188.81.74,54522,win.meterpreter,100,2026-01-28
65.2.168.204,6443,win.meterpreter,100,2026-01-28
103.177.47.199,3790,win.meterpreter,100,2026-01-28
54.213.75.53,3790,win.meterpreter,100,2026-01-28
16.24.81.41,6443,win.meterpreter,100,2026-01-28
15.152.37.174,32176,win.meterpreter,100,2026-01-28
103.177.47.154,3790,win.meterpreter,100,2026-01-28
103.177.47.141,3790,win.meterpreter,100,2026-01-28
16.78.83.132,2375,win.meterpreter,100,2026-01-28
103.143.81.127,8082,win.vshell,100,2026-01-28
13.159.155.186,80,win.brute_ratel_c4,100,2026-01-28
45.93.20.48,8888,win.dcrat,100,2026-01-28
51.158.54.228,5038,win.dcrat,100,2026-01-28
144.172.103.54,443,win.havoc,100,2026-01-28
82.23.146.219,443,win.havoc,100,2026-01-28
115.190.113.252,80,win.sliver,100,2026-01-28
47.109.33.245,1234,win.sliver,100,2026-01-28
46.151.182.129,22,win.remcos,100,2026-01-28
77.223.214.207,80,win.cobalt_strike,100,2026-01-28
120.26.48.207,443,win.cobalt_strike,100,2026-01-28
185.205.187.108,25498,unknown,100,2026-01-28
185.11.61.84,80,osx.amos,100,2026-01-28
206.238.73.183,80,win.vshell,100,2026-01-28
158.94.210.122,6000,win.xworm,100,2026-01-28
144.31.215.26,9506,elf.mirai,100,2026-01-28
167.86.95.233,80,win.stealc,100,2026-01-28
138.226.236.148,80,win.stealc,100,2026-01-28
91.196.33.23,80,win.stealc,100,2026-01-28
136.115.44.64,1337,win.empire_downloader,100,2026-01-28
3.132.176.149,80,win.empire_downloader,100,2026-01-28
18.101.59.40,46012,win.meterpreter,100,2026-01-28
18.101.59.40,1962,win.meterpreter,100,2026-01-28
18.101.59.40,6362,win.meterpreter,100,2026-01-28
196.75.87.130,2222,win.meterpreter,100,2026-01-28
18.101.59.40,44162,win.meterpreter,100,2026-01-28
108.137.155.239,45903,win.meterpreter,100,2026-01-28
15.168.37.174,20547,win.meterpreter,100,2026-01-28
35.183.107.169,6009,win.meterpreter,100,2026-01-28
108.137.155.239,103,win.meterpreter,100,2026-01-28
158.220.99.53,8080,win.meterpreter,100,2026-01-28
13.60.7.57,502,win.meterpreter,100,2026-01-28
51.96.19.191,789,win.meterpreter,100,2026-01-28
51.96.19.191,39639,win.meterpreter,100,2026-01-28
18.60.43.178,315,win.meterpreter,100,2026-01-28
58.244.41.212,10001,win.meterpreter,100,2026-01-28
167.71.195.201,12654,win.adaptix_c2,100,2026-01-28
103.212.186.69,4449,win.adaptix_c2,100,2026-01-28
84.154.187.109,81,win.netsupportmanager_rat,100,2026-01-28
138.2.16.164,8090,win.dcrat,100,2026-01-28
144.31.198.177,8888,win.dcrat,100,2026-01-28
132.145.75.68,8090,win.dcrat,100,2026-01-28
51.158.54.228,8090,win.dcrat,100,2026-01-28
140.238.207.208,8090,win.dcrat,100,2026-01-28
212.64.210.140,8090,win.dcrat,100,2026-01-28
144.24.139.70,8090,win.dcrat,100,2026-01-28
46.101.126.14,443,unknown,100,2026-01-28
45.77.176.85,443,win.shadowpad,90,2026-01-28
194.156.79.129,2404,win.remcos,100,2026-01-28
89.149.243.171,8080,win.remcos,100,2026-01-28
69.61.43.102,2404,win.remcos,100,2026-01-28
142.248.231.100,2404,win.remcos,100,2026-01-28
104.223.84.8,14641,win.remcos,100,2026-01-28
39.98.51.2,18444,win.cobalt_strike,100,2026-01-28
112.124.58.168,10000,win.cobalt_strike,100,2026-01-28
39.97.6.128,8888,win.cobalt_strike,100,2026-01-28
49.233.250.138,80,win.cobalt_strike,100,2026-01-28
103.106.189.90,4567,win.cobalt_strike,100,2026-01-28
156.225.19.99,8668,win.valley_rat,75,2026-01-28
178.16.54.152,6104,win.xworm,75,2026-01-28
158.94.210.127,6991,win.xworm,75,2026-01-28
148.135.19.62,8099,win.cobalt_strike,100,2026-01-28
54.242.169.178,2053,win.meterpreter,100,2026-01-28
54.242.169.178,6003,win.meterpreter,100,2026-01-28
43.201.50.138,49501,win.meterpreter,100,2026-01-28
57.180.249.131,5984,win.meterpreter,100,2026-01-28
18.61.74.177,1433,win.meterpreter,100,2026-01-28
15.228.235.185,24206,win.meterpreter,100,2026-01-28
54.206.83.53,2078,win.meterpreter,100,2026-01-28
34.228.159.232,4433,win.meterpreter,100,2026-01-28
197.134.122.129,8080,win.quasar_rat,100,2026-01-28
34.79.18.204,8443,unknown,100,2026-01-27
52.18.183.143,80,unknown,100,2026-01-27
152.203.25.225,8080,unknown,100,2026-01-27
178.156.216.197,443,unknown,100,2026-01-27
172.86.116.203,3333,unknown,100,2026-01-27
209.74.86.229,8080,unknown,100,2026-01-27
31.97.41.25,3333,unknown,100,2026-01-27
8.163.28.196,23333,unknown,100,2026-01-27
116.202.12.202,403,unknown,100,2026-01-27
172.104.228.241,60000,unknown,100,2026-01-27
91.186.197.229,7777,win.dcrat,100,2026-01-27
46.101.126.14,7443,unknown,100,2026-01-27
47.86.96.217,7443,unknown,100,2026-01-27
51.16.244.131,57861,win.meterpreter,100,2026-01-27
16.24.170.12,58603,win.meterpreter,100,2026-01-27
16.24.170.12,2053,win.meterpreter,100,2026-01-27
35.180.79.116,13555,win.meterpreter,100,2026-01-27
35.180.79.116,19855,win.meterpreter,100,2026-01-27
18.144.32.175,44819,win.meterpreter,100,2026-01-27
34.248.138.190,54523,win.meterpreter,100,2026-01-27
16.171.232.216,45233,win.meterpreter,100,2026-01-27
52.53.234.11,4839,win.meterpreter,100,2026-01-27
3.141.0.91,9430,win.meterpreter,100,2026-01-27
52.90.222.101,22822,win.meterpreter,100,2026-01-27
18.170.216.3,12322,win.meterpreter,100,2026-01-27
16.51.190.49,29414,win.meterpreter,100,2026-01-27
16.52.46.184,49502,win.meterpreter,100,2026-01-27
103.85.225.63,8080,win.dcrat,100,2026-01-27
102.117.165.71,7443,unknown,100,2026-01-27
138.226.246.11,8808,win.asyncrat,100,2026-01-27
144.172.108.11,2404,win.remcos,100,2026-01-27
39.97.6.128,443,win.cobalt_strike,100,2026-01-27
219.153.158.101,4506,win.deimos_c2,75,2026-01-27
165.227.105.59,443,win.brute_ratel_c4,75,2026-01-27
13.58.6.113,443,win.deimos_c2,75,2026-01-27
45.156.87.80,42543,elf.mirai,100,2026-01-27
193.161.193.99,30188,win.quasar_rat,100,2026-01-27
193.161.193.99,3397,jar.adwind,100,2026-01-27
45.32.253.209,4518,win.vshell,100,2026-01-27
14.103.141.207,8084,win.cobalt_strike,100,2026-01-27
98.130.45.46,17738,win.meterpreter,100,2026-01-27
98.130.45.46,788,win.meterpreter,100,2026-01-27
18.100.125.240,2404,win.meterpreter,100,2026-01-27
18.100.125.240,554,win.meterpreter,100,2026-01-27
157.175.46.76,4841,win.meterpreter,100,2026-01-27
35.152.54.235,39332,win.meterpreter,100,2026-01-27
54.215.244.45,1080,win.meterpreter,100,2026-01-27
3.141.0.91,4730,win.meterpreter,100,2026-01-27
13.230.207.128,21,win.meterpreter,100,2026-01-27
34.222.46.50,9876,win.meterpreter,100,2026-01-27
192.227.179.39,80,win.mimikatz,100,2026-01-27
101.126.27.117,65521,win.vshell,100,2026-01-27
35.179.12.250,443,win.havoc,100,2026-01-27
54.147.46.75,443,unknown,100,2026-01-27
23.88.100.16,38103,win.redline_stealer,100,2026-01-27
54.233.218.203,51200,win.meterpreter,100,2026-01-27
54.233.218.203,18600,win.meterpreter,100,2026-01-27
54.233.218.203,14000,win.meterpreter,100,2026-01-27
54.233.218.203,5000,win.meterpreter,100,2026-01-27
54.233.218.203,250,win.meterpreter,100,2026-01-27
103.177.46.71,3790,win.meterpreter,100,2026-01-27
43.216.55.73,4567,win.meterpreter,100,2026-01-27
54.238.10.141,1912,win.meterpreter,100,2026-01-27
