ip,port,malware,confidence_level,first_seen_utc_date
92.119.125.134,8888,unknown,100,2025-12-16
107.172.31.102,8090,win.asyncrat,100,2025-12-16
54.184.44.5,7443,unknown,100,2025-12-16
135.181.44.25,1234,unknown,100,2025-12-16
85.93.105.189,33333,unknown,100,2025-12-16
3.16.112.15,443,unknown,100,2025-12-16
106.53.68.200,8999,unknown,100,2025-12-16
35.159.131.134,443,unknown,100,2025-12-16
51.161.92.106,3333,unknown,100,2025-12-16
47.121.143.60,5555,win.cobalt_strike,100,2025-12-16
170.64.238.23,5443,win.cobalt_strike,100,2025-12-16
107.151.212.230,8080,win.cobalt_strike,100,2025-12-16
103.23.149.233,8080,win.cobalt_strike,100,2025-12-16
103.231.14.104,4443,win.valley_rat,100,2025-12-16
64.90.54.59,443,unknown,100,2025-12-16
3.85.93.43,771,win.meterpreter,100,2025-12-16
3.85.93.43,36321,win.meterpreter,100,2025-12-16
199.101.111.170,3790,win.meterpreter,100,2025-12-16
54.163.54.217,46557,win.meterpreter,100,2025-12-16
18.212.193.39,16208,win.meterpreter,100,2025-12-16
94.237.120.246,9999,win.mimikatz,100,2025-12-16
93.232.102.231,81,win.netsupportmanager_rat,100,2025-12-16
142.171.48.99,7443,unknown,100,2025-12-16
42.192.23.112,8888,unknown,100,2025-12-16
136.61.221.144,2404,win.remcos,100,2025-12-16
185.214.10.204,43210,win.remcos,100,2025-12-16
149.56.134.136,1337,win.xworm,100,2025-12-16
189.5.64.234,7777,win.njrat,100,2025-12-16
69.159.0.133,2222,win.qakbot,75,2025-12-16
213.152.161.201,6844,win.purelogs,100,2025-12-16
46.224.26.34,443,win.vidar,100,2025-12-16
157.180.113.244,443,win.vidar,100,2025-12-16
103.177.47.50,3790,win.meterpreter,100,2025-12-16
103.177.46.80,3790,win.meterpreter,100,2025-12-16
3.89.8.210,51290,win.meterpreter,100,2025-12-16
103.177.47.47,3790,win.meterpreter,100,2025-12-16
103.177.46.76,3790,win.meterpreter,100,2025-12-16
103.177.47.80,3790,win.meterpreter,100,2025-12-16
103.177.46.126,3790,win.meterpreter,100,2025-12-16
103.177.46.124,3790,win.meterpreter,100,2025-12-16
103.177.47.46,3790,win.meterpreter,100,2025-12-16
103.177.47.53,3790,win.meterpreter,100,2025-12-16
103.177.47.13,3790,win.meterpreter,100,2025-12-16
103.177.46.114,3790,win.meterpreter,100,2025-12-16
167.86.168.221,443,win.netsupportmanager_rat,100,2025-12-16
94.228.168.226,8089,apk.hook,100,2025-12-16
114.132.217.187,8888,unknown,100,2025-12-16
208.87.128.140,31337,win.sliver,100,2025-12-16
117.72.197.178,8888,win.cobalt_strike,100,2025-12-16
113.46.142.191,80,win.cobalt_strike,100,2025-12-16
23.235.182.120,26371,win.cobalt_strike,100,2025-12-16
110.40.137.221,30002,win.cobalt_strike,100,2025-12-16
42.193.243.230,8899,win.cobalt_strike,100,2025-12-16
103.170.255.121,4504,win.remcos,50,2025-12-16
194.146.36.195,1604,win.asyncrat,50,2025-12-16
194.146.36.195,6000,win.asyncrat,50,2025-12-16
43.156.239.71,80,unknown,50,2025-12-16
213.14.143.251,4443,unknown,50,2025-12-16
103.57.131.226,54984,win.nanocore,50,2025-12-16
45.60.11.228,9002,win.nimplant,50,2025-12-16
185.39.19.176,9000,win.sectop_rat,50,2025-12-16
119.198.24.240,6000,win.netsupportmanager_rat,50,2025-12-16
210.223.3.19,6000,win.netsupportmanager_rat,50,2025-12-16
81.1.230.242,3015,win.netsupportmanager_rat,50,2025-12-16
152.54.4.109,443,unknown,50,2025-12-16
1.7.22.157,443,unknown,50,2025-12-16
40.83.54.56,443,unknown,50,2025-12-16
194.79.212.139,80,unknown,50,2025-12-16
162.254.86.108,2083,win.brute_ratel_c4,50,2025-12-16
112.213.101.103,444,unknown_rat,50,2025-12-16
161.248.14.135,444,unknown_rat,50,2025-12-16
156.252.60.229,444,unknown_rat,50,2025-12-16
202.95.15.148,444,unknown_rat,50,2025-12-16
27.50.59.7,444,unknown_rat,50,2025-12-16
38.91.116.45,444,unknown_rat,50,2025-12-16
1.32.255.7,444,unknown_rat,50,2025-12-16
206.238.115.137,444,unknown_rat,50,2025-12-16
202.79.169.59,444,unknown_rat,50,2025-12-16
149.202.73.215,3333,unknown,50,2025-12-16
95.70.179.34,3008,unknown,50,2025-12-16
34.67.76.233,3333,unknown,50,2025-12-16
37.148.212.55,3333,unknown,50,2025-12-16
72.11.151.27,3333,unknown,50,2025-12-16
51.38.226.104,3333,unknown,50,2025-12-16
216.126.227.24,3333,unknown,50,2025-12-16
4.201.140.200,3333,unknown,50,2025-12-16
202.60.229.162,3333,unknown,50,2025-12-16
134.112.137.191,31337,win.sliver,50,2025-12-16
38.242.153.111,31337,win.sliver,50,2025-12-16
162.33.177.43,31337,win.sliver,50,2025-12-16
46.183.25.17,31337,win.sliver,50,2025-12-16
45.76.223.178,31337,win.sliver,50,2025-12-16
176.65.149.124,31337,win.sliver,50,2025-12-16
185.239.69.175,31337,win.sliver,50,2025-12-16
113.30.190.233,31337,win.sliver,50,2025-12-16
95.85.242.182,31337,win.sliver,50,2025-12-16
38.150.34.76,31337,win.sliver,50,2025-12-16
172.93.220.237,31337,win.sliver,50,2025-12-16
163.47.9.13,31337,win.sliver,50,2025-12-16
185.237.166.132,31337,win.sliver,50,2025-12-16
24.144.94.152,31337,win.sliver,50,2025-12-16
158.94.209.97,31337,win.sliver,50,2025-12-16
107.172.67.68,31337,win.sliver,50,2025-12-16
23.227.203.12,31337,win.sliver,50,2025-12-16
172.232.29.157,31337,win.sliver,50,2025-12-16
209.97.168.63,31337,win.sliver,50,2025-12-16
43.163.26.181,31337,win.sliver,50,2025-12-16
192.253.224.82,31337,win.sliver,50,2025-12-16
145.223.70.112,31337,win.sliver,50,2025-12-16
