ip,port,malware,confidence_level,first_seen_utc_date
165.227.177.122,5050,win.njrat,100,2026-03-14
45.142.193.27,4998,win.netsupportmanager_rat,100,2026-03-14
31.57.216.28,421,win.tofsee,75,2026-03-14
130.12.182.175,421,win.tofsee,75,2026-03-14
130.12.180.144,421,win.tofsee,75,2026-03-14
130.12.180.119,421,win.tofsee,75,2026-03-14
130.12.180.85,421,win.tofsee,75,2026-03-14
46.151.182.245,421,win.tofsee,75,2026-03-14
31.57.216.27,421,win.tofsee,75,2026-03-14
64.89.161.178,485,win.tofsee,75,2026-03-14
39.103.91.52,80,win.cobalt_strike,100,2026-03-14
45.192.193.131,80,win.cobalt_strike,100,2026-03-14
122.51.22.147,4444,win.cobalt_strike,100,2026-03-14
5.101.82.60,2509,win.remcos,100,2026-03-14
155.103.71.135,2404,win.remcos,100,2026-03-14
114.132.251.233,5002,win.cobalt_strike,100,2026-03-14
206.119.172.224,10809,win.valley_rat,100,2026-03-14
47.237.17.191,606,win.valley_rat,100,2026-03-14
176.65.139.48,80,elf.bashlite,100,2026-03-14
102.98.110.135,443,win.netsupportmanager_rat,100,2026-03-14
110.42.105.163,8080,win.dcrat,100,2026-03-14
194.163.175.135,443,unknown,100,2026-03-14
20.8.103.171,443,unknown,100,2026-03-14
102.117.170.244,7443,unknown,100,2026-03-14
137.184.38.192,8000,win.asyncrat,100,2026-03-14
96.44.159.209,22,win.remcos,100,2026-03-14
159.65.253.170,4321,win.adaptix_c2,100,2026-03-14
144.172.104.183,55651,elf.moobot,100,2026-03-14
91.92.240.149,9000,win.sectop_rat,100,2026-03-14
157.245.45.38,7771,win.xworm,100,2026-03-13
185.196.9.254,4782,win.quasar_rat,100,2026-03-13
109.248.148.246,3066,win.remcos,100,2026-03-13
109.248.148.246,42830,win.remcos,100,2026-03-13
46.183.217.105,3066,win.remcos,100,2026-03-13
80.71.224.221,4782,win.quasar_rat,75,2026-03-13
192.227.219.95,2404,win.remcos,100,2026-03-13
85.192.27.126,443,win.meterpreter,100,2026-03-13
186.169.63.171,9090,win.dcrat,100,2026-03-13
45.61.134.167,443,win.havoc,100,2026-03-13
185.229.119.241,443,win.havoc,100,2026-03-13
37.203.105.108,32867,win.quasar_rat,100,2026-03-13
102.117.162.218,7443,unknown,100,2026-03-13
31.56.227.131,9000,win.sectop_rat,100,2026-03-13
178.16.52.51,4444,win.asyncrat,100,2026-03-13
139.59.3.131,8443,win.sliver,100,2026-03-13
8.218.155.40,443,win.cobalt_strike,100,2026-03-13
141.11.76.246,443,win.cobalt_strike,100,2026-03-13
137.220.158.170,9002,win.valley_rat,75,2026-03-13
137.220.158.170,9000,win.valley_rat,100,2026-03-13
85.220.25.254,4782,win.quasar_rat,100,2026-03-13
217.69.0.159,4789,js.glassworm,100,2026-03-13
217.69.0.159,5000,js.glassworm,100,2026-03-13
91.124.63.200,1995,elf.mirai,100,2026-03-13
217.69.0.159,80,js.glassworm,100,2026-03-13
37.183.112.247,443,unknown,100,2026-03-13
107.189.19.138,18082,win.vshell,100,2026-03-13
105.159.140.253,81,win.dcrat,100,2026-03-13
91.219.239.232,7070,win.dcrat,100,2026-03-13
173.242.57.117,7443,win.quasar_rat,100,2026-03-13
80.71.235.32,7443,unknown,100,2026-03-13
193.24.123.61,9000,win.sectop_rat,100,2026-03-13
144.126.149.104,20200,win.asyncrat,100,2026-03-13
43.99.40.240,8888,unknown,100,2026-03-13
156.234.74.245,40939,win.cobalt_strike,100,2026-03-13
103.210.238.29,22011,win.valley_rat,100,2026-03-13
158.247.253.169,443,win.meterpreter,100,2026-03-13
47.237.98.139,540,win.valley_rat,100,2026-03-13
47.250.211.72,443,win.havoc,100,2026-03-13
51.144.131.172,443,unknown,100,2026-03-13
194.163.168.11,9999,win.asyncrat,100,2026-03-13
87.120.219.218,39489,win.remcos,100,2026-03-13
172.81.130.222,2404,win.remcos,100,2026-03-13
108.62.141.15,8010,win.asyncrat,50,2026-03-13
120.76.243.150,8899,win.cobalt_strike,100,2026-03-13
46.225.160.236,1337,win.adaptix_c2,50,2026-03-13
41.46.175.247,54984,win.nanocore,50,2026-03-13
188.153.77.173,1337,win.asyncrat,50,2026-03-13
23.27.143.12,5555,unknown,50,2026-03-13
143.198.52.40,443,unknown,50,2026-03-13
60.190.228.18,8443,unknown,50,2026-03-13
172.203.235.15,8443,unknown,50,2026-03-13
176.82.228.221,6000,win.netsupportmanager_rat,50,2026-03-13
213.133.51.18,443,win.netsupportmanager_rat,50,2026-03-13
82.141.224.181,6001,win.netsupportmanager_rat,50,2026-03-13
118.194.249.32,443,win.kimsuky,50,2026-03-13
118.193.68.95,80,win.kimsuky,50,2026-03-13
152.32.243.238,80,win.kimsuky,50,2026-03-13
46.99.143.224,2053,elf.mozi,50,2026-03-13
