ip,port,malware,confidence_level,first_seen_utc_date
206.189.105.135,8001,elf.aisuru,75,2026-01-03
103.177.46.106,3790,win.meterpreter,100,2026-01-03
103.177.46.83,3790,win.meterpreter,100,2026-01-03
103.177.46.15,3790,win.meterpreter,100,2026-01-03
103.177.46.113,3790,win.meterpreter,100,2026-01-03
103.177.46.81,3790,win.meterpreter,100,2026-01-03
103.177.46.87,3790,win.meterpreter,100,2026-01-03
18.234.50.186,2012,win.meterpreter,100,2026-01-03
199.101.111.79,3790,win.meterpreter,100,2026-01-03
85.9.215.136,9999,win.mimikatz,100,2026-01-03
141.11.167.212,8001,elf.bashlite,100,2026-01-03
142.248.231.252,2404,win.remcos,100,2026-01-03
180.76.195.134,8080,win.ghost_rat,100,2026-01-03
95.111.233.196,3333,unknown,100,2026-01-03
74.48.24.185,3333,unknown,100,2026-01-03
196.251.100.45,5000,win.quasar_rat,100,2026-01-03
209.122.38.136,7979,win.asyncrat,100,2026-01-03
137.184.203.56,31337,win.sliver,90,2026-01-03
192.241.148.120,8001,elf.aisuru,75,2026-01-03
178.128.187.246,8001,elf.aisuru,75,2026-01-03
104.236.115.57,8001,elf.aisuru,75,2026-01-03
134.209.79.233,8001,elf.aisuru,75,2026-01-03
3.151.125.141,443,win.deimos_c2,75,2026-01-03
172.86.73.14,443,win.havoc,75,2026-01-03
15.197.89.196,443,win.deimos_c2,75,2026-01-03
148.178.126.20,443,win.deimos_c2,75,2026-01-03
52.203.72.85,443,win.solarmarker,100,2026-01-03
5.178.109.30,2222,unknown,75,2026-01-03
94.103.1.222,2222,unknown,75,2026-01-03
54.186.181.98,4444,unknown,75,2026-01-03
185.53.12.211,4444,win.orcus_rat,75,2026-01-03
103.219.170.221,3000,win.orcus_rat,75,2026-01-03
18.189.118.77,80,unknown,100,2026-01-03
93.127.128.88,9090,win.empire_downloader,100,2026-01-03
54.167.55.248,1723,win.meterpreter,100,2026-01-03
94.237.53.196,8000,win.mimikatz,100,2026-01-03
93.198.184.177,82,win.netsupportmanager_rat,100,2026-01-03
95.9.236.229,3000,win.asyncrat,100,2026-01-03
107.149.212.8,8000,win.sliver,100,2026-01-03
79.133.57.246,52817,win.sliver,100,2026-01-03
113.45.199.211,80,win.cobalt_strike,100,2026-01-03
45.114.106.60,7408,win.cobalt_strike,100,2026-01-03
178.128.66.3,8001,elf.aisuru,75,2026-01-03
165.22.189.154,8001,elf.aisuru,75,2026-01-03
138.68.167.201,8001,elf.aisuru,75,2026-01-03
45.156.87.147,8001,elf.aisuru,75,2026-01-03
45.156.87.10,8001,elf.aisuru,75,2026-01-03
176.65.132.170,8001,elf.aisuru,75,2026-01-03
45.156.87.32,8001,elf.aisuru,75,2026-01-03
