ip,port,malware,confidence_level,first_seen_utc_date
51.77.34.184,443,unknown,100,2025-12-29
54.197.245.249,443,unknown,100,2025-12-29
125.253.125.72,80,unknown,100,2025-12-29
3.84.15.102,888,win.meterpreter,100,2025-12-29
3.83.240.155,5672,win.meterpreter,100,2025-12-29
51.178.11.179,2404,win.remcos,100,2025-12-29
194.15.36.106,2404,win.remcos,100,2025-12-29
93.152.230.9,80,win.amadey,50,2025-12-29
45.153.34.199,56999,elf.mirai,75,2025-12-29
91.208.206.49,6970,elf.mirai,75,2025-12-29
185.241.208.183,1312,elf.mirai,75,2025-12-29
134.122.13.243,39691,elf.mirai,75,2025-12-29
178.128.54.100,38241,elf.mirai,75,2025-12-29
222.186.17.103,4506,win.deimos_c2,75,2025-12-29
149.28.226.227,443,win.deimos_c2,75,2025-12-29
103.25.172.132,8450,win.deimos_c2,75,2025-12-29
52.23.9.8,443,unknown,100,2025-12-29
51.77.34.184,80,unknown,100,2025-12-29
52.23.9.8,80,unknown,100,2025-12-29
118.139.167.36,443,unknown,100,2025-12-29
103.241.42.39,80,unknown,100,2025-12-29
165.22.182.5,443,unknown,100,2025-12-29
103.177.47.17,3790,win.meterpreter,100,2025-12-29
103.177.46.119,3790,win.meterpreter,100,2025-12-29
54.147.60.76,40342,win.meterpreter,100,2025-12-29
103.177.47.16,3790,win.meterpreter,100,2025-12-29
54.242.48.186,2455,win.meterpreter,100,2025-12-29
103.177.46.120,3790,win.meterpreter,100,2025-12-29
41.251.119.120,443,win.netsupportmanager_rat,100,2025-12-29
81.70.17.79,62202,win.cobalt_strike,100,2025-12-29
108.165.147.72,5008,win.cobalt_strike,100,2025-12-29
134.209.96.175,9869,elf.mirai,80,2025-12-29
77.110.114.203,80,win.stealc,100,2025-12-29
154.193.216.54,80,win.cobalt_strike,100,2025-12-29
154.53.35.211,8808,win.asyncrat,100,2025-12-29
216.126.227.58,27773,win.sliver,90,2025-12-29
45.76.44.47,443,unknown,100,2025-12-29
34.180.25.91,7443,unknown,100,2025-12-29
193.29.13.89,7443,unknown,100,2025-12-29
62.60.176.108,8089,apk.hook,100,2025-12-29
116.102.237.0,6001,win.venom,100,2025-12-29
157.173.113.68,13333,unknown,100,2025-12-29
79.137.202.203,2087,unknown,100,2025-12-29
51.21.170.220,3333,unknown,100,2025-12-29
37.64.81.118,3333,unknown,100,2025-12-29
138.197.119.79,3333,unknown,100,2025-12-29
51.21.181.163,3333,unknown,100,2025-12-29
154.53.35.133,3333,unknown,100,2025-12-29
101.43.39.154,3333,unknown,100,2025-12-29
77.110.109.2,80,win.stealc,100,2025-12-29
151.243.113.74,80,win.stealc,100,2025-12-29
45.145.42.226,80,unknown,100,2025-12-29
94.103.84.143,5528,unknown,75,2025-12-29
209.250.2.244,80,unknown,100,2025-12-29
108.179.231.237,80,unknown,100,2025-12-29
125.253.125.72,443,unknown,100,2025-12-29
54.254.254.50,443,unknown,100,2025-12-29
203.161.60.226,443,unknown,100,2025-12-29
