ip,port,malware,confidence_level,first_seen_utc_date
174.127.99.217,1016,win.revenge_rat,100,2026-01-06
125.208.23.7,80,win.valley_rat,100,2026-01-06
125.208.23.7,2883,win.valley_rat,100,2026-01-06
125.208.23.7,6229,win.valley_rat,100,2026-01-06
154.23.127.134,1688,win.valley_rat,100,2026-01-06
128.0.118.15,14999,win.quasar_rat,100,2026-01-06
128.0.118.15,16213,win.quasar_rat,100,2026-01-06
128.0.118.15,18006,win.quasar_rat,100,2026-01-06
128.0.118.15,10013,win.quasar_rat,100,2026-01-06
128.0.118.15,10808,win.quasar_rat,100,2026-01-06
128.0.118.15,11534,win.quasar_rat,100,2026-01-06
128.0.118.15,11880,win.quasar_rat,100,2026-01-06
199.101.111.94,3790,win.meterpreter,100,2026-01-06
54.92.204.109,2375,win.meterpreter,100,2026-01-06
199.101.111.97,3790,win.meterpreter,100,2026-01-06
199.101.111.22,3790,win.meterpreter,100,2026-01-06
159.75.189.212,8989,win.adaptix_c2,100,2026-01-06
185.239.236.172,80,elf.bashlite,100,2026-01-06
206.71.149.30,6969,win.venom,100,2026-01-06
156.252.60.29,444,unknown_rat,100,2026-01-06
185.115.34.131,7000,win.xworm,100,2026-01-06
95.164.53.76,80,win.donut_injector,100,2026-01-06
164.90.228.165,3333,unknown,100,2026-01-06
103.165.194.103,3333,unknown,100,2026-01-06
104.237.1.95,443,unknown,100,2026-01-06
18.210.62.176,443,unknown,100,2026-01-06
151.80.233.191,3333,unknown,100,2026-01-06
128.140.91.58,443,win.havoc,100,2026-01-06
34.38.240.174,7443,unknown,100,2026-01-06
123.99.192.186,7777,win.ghost_rat,75,2026-01-06
103.151.217.136,9999,win.cobalt_strike,100,2026-01-06
143.198.221.250,4433,win.cobalt_strike,100,2026-01-06
103.121.93.78,2525,win.valley_rat,100,2026-01-06
62.171.142.170,8888,win.cobalt_strike,100,2026-01-06
23.94.252.101,7007,win.xworm,100,2026-01-06
149.109.127.122,443,win.qakbot,75,2026-01-06
148.178.62.51,443,win.deimos_c2,75,2026-01-06
8.155.144.158,8077,win.vshell,100,2026-01-06
23.95.243.123,6161,win.remcos,75,2026-01-06
192.227.153.57,8084,win.vshell,100,2026-01-06
154.89.152.200,9001,win.xmrig,100,2026-01-06
103.83.86.27,3612,win.xworm,75,2026-01-06
104.131.164.45,1337,win.empire_downloader,100,2026-01-06
103.177.47.183,3790,win.meterpreter,100,2026-01-06
199.101.111.76,3790,win.meterpreter,100,2026-01-06
89.125.255.29,4444,win.adaptix_c2,100,2026-01-06
192.229.116.170,4449,win.venom,100,2026-01-06
54.178.105.10,443,unknown,100,2026-01-06
102.117.173.15,7443,unknown,100,2026-01-06
192.3.136.217,2404,win.remcos,100,2026-01-06
213.136.81.204,2404,win.remcos,100,2026-01-06
124.71.109.52,443,win.cobalt_strike,100,2026-01-06
115.190.233.79,443,win.cobalt_strike,100,2026-01-06
103.85.225.40,8000,win.valley_rat,100,2026-01-06
185.112.59.176,80,win.stealc,100,2026-01-06
213.176.72.194,80,win.stealc,100,2026-01-06
84.234.99.235,1312,elf.mirai,80,2026-01-06
167.71.116.96,8001,elf.aisuru,75,2026-01-06
192.241.128.41,8001,elf.aisuru,75,2026-01-06
167.99.83.147,8001,elf.aisuru,75,2026-01-06
64.227.78.61,8001,elf.aisuru,75,2026-01-06
104.248.181.152,8001,elf.aisuru,75,2026-01-06
209.38.46.113,8001,elf.aisuru,75,2026-01-06
167.172.128.152,8001,elf.aisuru,75,2026-01-06
138.197.123.169,8001,elf.aisuru,75,2026-01-06
206.189.12.206,8001,elf.aisuru,75,2026-01-06
159.65.29.33,8001,elf.aisuru,75,2026-01-06
75.103.85.88,80,unknown,100,2026-01-06
196.75.3.197,2222,win.meterpreter,100,2026-01-06
54.163.169.73,789,win.meterpreter,100,2026-01-06
185.76.242.120,7777,win.dcrat,100,2026-01-06
34.213.239.56,443,unknown,100,2026-01-06
91.92.241.103,5000,win.asyncrat,100,2026-01-06
144.126.149.104,20700,win.asyncrat,100,2026-01-06
23.144.92.98,8080,win.sliver,100,2026-01-06
5.101.85.77,6326,win.remcos,100,2026-01-06
172.233.26.43,443,win.cobalt_strike,100,2026-01-06
216.119.126.23,80,unknown,100,2026-01-06
3.130.42.49,443,unknown,100,2026-01-06
104.131.164.45,80,win.empire_downloader,100,2026-01-06
196.75.236.2,2222,win.meterpreter,100,2026-01-06
194.163.179.157,3333,unknown,100,2026-01-06
66.135.27.20,443,unknown,100,2026-01-06
51.45.9.16,443,unknown,100,2026-01-05
157.230.28.1,8080,unknown,100,2026-01-05
117.72.91.252,3333,unknown,100,2026-01-05
162.245.186.118,8080,unknown,100,2026-01-05
185.172.129.105,60000,unknown,100,2026-01-05
163.172.58.59,443,unknown,100,2026-01-05
163.172.58.59,7443,unknown,100,2026-01-05
69.63.200.182,443,win.cobalt_strike,100,2026-01-05
62.60.226.159,80,win.tinyloader,50,2026-01-05
185.146.233.228,8080,win.empire_downloader,100,2026-01-05
213.163.204.80,10000,win.cobalt_strike,100,2026-01-05
54.226.62.115,37556,win.meterpreter,100,2026-01-05
83.244.127.230,4444,win.meterpreter,100,2026-01-05
54.159.225.70,18245,win.meterpreter,100,2026-01-05
54.226.62.115,20256,win.meterpreter,100,2026-01-05
69.167.10.51,443,win.dcrat,100,2026-01-05
192.253.234.63,80,apk.hook,100,2026-01-05
35.233.18.166,443,unknown,100,2026-01-05
34.213.239.56,80,unknown,100,2026-01-05
162.243.28.13,8400,win.asyncrat,100,2026-01-05
34.78.59.131,3000,win.asyncrat,100,2026-01-05
194.14.217.105,443,unknown_rat,100,2026-01-05
64.188.79.45,8000,unknown_stealer,100,2026-01-05
107.152.32.98,8840,win.quasar_rat,100,2026-01-05
194.56.225.14,443,win.vshell,100,2026-01-05
89.125.255.226,8443,unknown_stealer,100,2026-01-05
39.40.139.67,995,win.qakbot,75,2026-01-05
204.48.26.120,8001,elf.aisuru,75,2026-01-05
159.65.108.10,8001,elf.aisuru,75,2026-01-05
188.166.144.67,8001,elf.aisuru,75,2026-01-05
143.198.3.74,8001,elf.aisuru,75,2026-01-05
138.68.188.230,8001,elf.aisuru,75,2026-01-05
178.128.185.35,8001,elf.aisuru,75,2026-01-05
206.189.182.30,8001,elf.aisuru,75,2026-01-05
138.197.217.91,8001,elf.aisuru,75,2026-01-05
159.65.216.7,8001,elf.aisuru,75,2026-01-05
206.189.7.37,8001,elf.aisuru,75,2026-01-05
130.12.180.108,44532,elf.mirai,75,2026-01-05
91.208.206.49,6699,elf.mirai,75,2026-01-05
176.65.132.46,38241,elf.mirai,75,2026-01-05
45.156.87.115,3778,elf.mirai,75,2026-01-05
87.248.150.68,8010,elf.mirai,75,2026-01-05
45.153.34.74,12344,elf.mirai,75,2026-01-05
89.125.255.226,82,unknown,100,2026-01-05
77.110.119.94,80,win.stealc,100,2026-01-05
34.102.116.83,443,unknown,100,2026-01-05
54.92.96.88,48001,win.vshell,100,2026-01-05
157.230.59.188,8001,elf.aisuru,75,2026-01-05
165.232.92.145,8001,elf.aisuru,75,2026-01-05
165.227.29.5,8001,elf.aisuru,75,2026-01-05
178.128.66.197,8001,elf.aisuru,75,2026-01-05
139.59.181.228,8001,elf.aisuru,75,2026-01-05
165.232.105.76,8001,elf.aisuru,75,2026-01-05
68.183.40.145,8001,elf.aisuru,75,2026-01-05
46.101.47.30,8001,elf.aisuru,75,2026-01-05
161.35.4.69,8001,elf.aisuru,75,2026-01-05
18.119.212.249,80,unknown,100,2026-01-05
199.101.111.240,3790,win.meterpreter,100,2026-01-05
3.80.48.2,3333,unknown,100,2026-01-05
20.196.109.183,8443,unknown,100,2026-01-05
45.61.134.92,60000,unknown,100,2026-01-05
185.196.8.221,5001,win.asyncrat,100,2026-01-05
121.36.217.43,1234,win.cobalt_strike,100,2026-01-05
156.226.174.252,8080,win.sliver,50,2026-01-05
156.226.174.252,31337,win.sliver,50,2026-01-05
176.65.132.242,4444,win.cobalt_strike,100,2026-01-05
175.24.138.5,8088,win.cobalt_strike,100,2026-01-05
65.21.63.246,443,win.vidar,100,2026-01-05
91.124.149.85,443,win.vidar,100,2026-01-05
77.42.42.202,443,win.vidar,100,2026-01-05
84.200.87.5,443,win.vidar,100,2026-01-05
185.196.11.23,443,win.vidar,100,2026-01-05
95.217.246.140,443,win.vidar,100,2026-01-05
95.217.29.133,443,win.vidar,100,2026-01-05
46.62.159.110,443,win.vidar,100,2026-01-05
95.217.24.39,443,win.vidar,100,2026-01-05
5.75.196.146,443,win.vidar,100,2026-01-05
95.216.178.83,443,win.vidar,100,2026-01-05
95.217.28.115,443,win.vidar,100,2026-01-05
95.217.243.215,443,win.vidar,100,2026-01-05
185.196.8.99,443,win.vidar,100,2026-01-05
185.208.156.57,443,win.vidar,100,2026-01-05
86.54.42.227,443,win.vidar,100,2026-01-05
185.208.156.184,443,win.vidar,100,2026-01-05
95.216.181.234,443,win.vidar,100,2026-01-05
141.11.164.188,443,win.vidar,100,2026-01-05
91.124.149.170,443,win.vidar,100,2026-01-05
95.217.240.165,443,win.vidar,100,2026-01-05
90.143.182.93,5552,win.njrat,100,2026-01-05
47.122.114.32,10819,win.xworm,50,2026-01-05
104.64.192.238,7000,win.xworm,50,2026-01-05
185.157.162.101,3435,win.remcos,50,2026-01-05
52.2.9.54,443,win.deimos_c2,75,2026-01-05
216.238.67.15,12345,win.deimos_c2,75,2026-01-05
195.20.17.49,443,win.sliver,75,2026-01-05
16.146.239.135,443,win.deimos_c2,75,2026-01-05
158.175.130.146,32201,win.deimos_c2,75,2026-01-05
178.183.152.111,10080,win.extreme_rat,50,2026-01-05
103.12.148.42,80,unknown,50,2026-01-05
149.210.43.57,443,win.ghost_rat,50,2026-01-05
124.198.131.115,5555,unknown,50,2026-01-05
176.82.138.192,6000,win.netsupportmanager_rat,50,2026-01-05
2.34.147.176,9002,win.brute_ratel_c4,50,2026-01-05
84.46.239.89,6443,win.brute_ratel_c4,50,2026-01-05
156.252.60.26,444,unknown_rat,50,2026-01-05
156.252.60.27,444,unknown_rat,50,2026-01-05
137.220.155.86,444,unknown_rat,50,2026-01-05
103.30.72.195,8443,unknown,50,2026-01-05
190.210.197.3,8080,unknown,50,2026-01-05
216.41.237.22,8443,unknown,50,2026-01-05
216.200.96.231,8443,unknown,50,2026-01-05
3.30.137.33,443,unknown,50,2026-01-05
82.145.125.194,80,unknown,50,2026-01-05
46.16.214.154,3333,unknown,50,2026-01-05
123.249.117.187,3333,unknown,50,2026-01-05
34.209.232.97,31337,win.sliver,50,2026-01-05
103.125.219.196,31337,win.sliver,50,2026-01-05
130.94.33.52,31337,win.sliver,50,2026-01-05
185.216.68.254,31337,win.sliver,50,2026-01-05
150.241.68.11,31337,win.sliver,50,2026-01-05
93.127.128.88,31337,win.sliver,50,2026-01-05
2.57.122.59,31337,win.sliver,50,2026-01-05
129.212.178.8,31337,win.sliver,50,2026-01-05
92.246.90.154,31337,win.sliver,50,2026-01-05
124.220.165.194,31337,win.sliver,50,2026-01-05
34.78.59.131,31337,win.sliver,50,2026-01-05
45.84.59.254,31337,win.sliver,50,2026-01-05
185.45.192.121,31337,win.sliver,50,2026-01-05
81.217.161.211,31337,win.sliver,50,2026-01-05
91.210.57.176,31337,win.sliver,50,2026-01-05
