ip,port,malware,confidence_level,first_seen_utc_date
137.220.171.139,3001,win.valley_rat,100,2026-02-02
35.91.130.139,3389,win.meterpreter,100,2026-02-02
51.84.67.82,4369,win.meterpreter,100,2026-02-02
35.91.130.139,389,win.meterpreter,100,2026-02-02
3.148.165.26,18080,win.meterpreter,100,2026-02-02
20.52.248.45,1024,win.dcrat,100,2026-02-02
203.159.90.147,1940,win.remcos,100,2026-02-02
92.5.116.250,9999,win.sliver,100,2026-02-02
45.141.148.131,2026,win.xworm,100,2026-02-02
216.126.225.121,59666,elf.mirai,100,2026-02-02
3.239.159.127,8888,unknown,100,2026-02-02
34.230.96.152,443,unknown,100,2026-02-02
54.91.139.12,443,unknown,100,2026-02-02
54.169.252.127,443,unknown,100,2026-02-02
185.181.8.10,8808,win.asyncrat,100,2026-02-02
83.229.83.143,5555,win.sliver,75,2026-02-02
75.2.114.63,443,win.deimos_c2,75,2026-02-02
161.189.63.171,443,win.deimos_c2,75,2026-02-02
206.189.90.233,443,win.vshell,100,2026-02-02
3.145.34.156,6008,win.meterpreter,100,2026-02-02
197.134.38.207,8080,win.venom,100,2026-02-02
81.78.221.15,4782,win.quasar_rat,100,2026-02-02
107.172.31.102,7707,win.asyncrat,100,2026-02-02
107.172.31.101,4465,win.asyncrat,100,2026-02-02
83.229.83.143,31337,win.sliver,100,2026-02-02
60.205.251.199,443,win.sliver,100,2026-02-02
156.241.130.87,4443,win.cobalt_strike,100,2026-02-02
120.48.113.36,8888,win.cobalt_strike,100,2026-02-02
158.94.209.33,443,js.clearfake,100,2026-02-02
185.209.161.130,9506,elf.mirai,80,2026-02-02
157.250.207.98,1999,elf.mirai,80,2026-02-02
138.226.237.35,80,win.stealc,100,2026-02-02
196.251.107.130,80,win.stealc,100,2026-02-02
8.219.245.55,2008,win.valley_rat,100,2026-02-02
86.174.162.51,1772,win.xworm,100,2026-02-02
3.15.2.57,4545,win.xworm,100,2026-02-02
18.217.34.53,443,unknown,100,2026-02-02
196.251.107.131,8080,win.dcrat,100,2026-02-02
23.27.175.17,31202,win.asyncrat,100,2026-02-02
194.71.107.243,443,unknown_rat,100,2026-02-02
120.27.211.70,18443,win.cobalt_strike,100,2026-02-02
160.124.104.172,11703,win.cobalt_strike,100,2026-02-02
193.161.193.99,51272,win.quasar_rat,100,2026-02-02
16.50.158.8,1912,win.meterpreter,100,2026-02-02
16.50.158.8,11112,win.meterpreter,100,2026-02-02
64.7.199.35,4321,win.adaptix_c2,100,2026-02-02
155.138.211.85,7443,unknown,100,2026-02-02
216.126.224.83,8808,win.asyncrat,100,2026-02-02
156.226.21.115,8000,win.ghost_rat,100,2026-02-02
3.122.45.135,443,unknown,100,2026-02-01
54.197.86.42,443,unknown,100,2026-02-01
