ip,port,malware,confidence_level,first_seen_utc_date
8.219.238.0,3344,win.valley_rat,100,2026-02-06
147.189.173.120,1912,win.redline_stealer,100,2026-02-06
185.132.53.205,8808,win.asyncrat,100,2026-02-06
91.219.238.130,3232,win.asyncrat,100,2026-02-06
3.10.171.24,25395,win.meterpreter,100,2026-02-06
3.10.171.24,43895,win.meterpreter,100,2026-02-06
3.35.137.145,9601,win.meterpreter,100,2026-02-06
199.101.111.82,3790,win.meterpreter,100,2026-02-06
77.171.25.29,8808,win.asyncrat,100,2026-02-06
185.243.115.103,80,unknown_rat,100,2026-02-06
3.94.180.233,2403,win.remcos,100,2026-02-06
163.61.182.41,1016,win.xworm,100,2026-02-06
185.208.159.97,5222,win.netsupportmanager_rat,100,2026-02-06
172.67.190.80,8848,win.asyncrat,75,2026-02-06
172.67.190.80,8080,win.asyncrat,75,2026-02-06
172.67.190.80,4782,win.asyncrat,75,2026-02-06
172.67.190.80,1604,win.asyncrat,75,2026-02-06
104.21.76.58,8848,win.asyncrat,75,2026-02-06
104.21.76.58,8080,win.asyncrat,75,2026-02-06
104.21.76.58,4782,win.asyncrat,75,2026-02-06
104.21.76.58,1604,win.asyncrat,75,2026-02-06
69.169.105.23,6100,win.xworm,100,2026-02-06
23.235.163.34,28403,win.cobalt_strike,100,2026-02-06
38.55.99.145,80,win.cobalt_strike,100,2026-02-06
110.44.126.45,50443,win.meterpreter,100,2026-02-06
65.153.151.175,8855,win.deimos_c2,75,2026-02-06
104.234.240.23,80,win.rhysida,75,2026-02-06
104.234.240.23,443,win.rhysida,75,2026-02-06
192.142.18.214,3790,win.meterpreter,100,2026-02-06
103.177.47.233,3790,win.meterpreter,100,2026-02-06
143.92.140.43,443,win.netsupportmanager_rat,100,2026-02-06
158.94.210.213,8090,win.dcrat,100,2026-02-06
45.153.127.142,443,unknown_rat,100,2026-02-06
172.111.213.104,2404,win.remcos,100,2026-02-06
8.130.128.39,60000,unknown,100,2026-02-06
154.22.5.160,443,win.vidar,100,2026-02-06
38.60.157.155,80,win.cobalt_strike,100,2026-02-06
8.141.123.245,80,win.cobalt_strike,100,2026-02-06
91.92.241.145,4045,win.quasar_rat,100,2026-02-06
91.92.241.145,9792,win.quasar_rat,100,2026-02-06
185.221.213.13,23581,win.remcos,100,2026-02-06
107.172.238.23,8907,win.remcos,100,2026-02-06
45.148.18.41,50987,win.remcos,100,2026-02-06
103.20.241.112,2230,win.xworm,100,2026-02-06
46.101.112.70,2448,win.mirai,100,2026-02-06
181.134.206.134,30210,win.resolver_rat,100,2026-02-06
147.185.221.223,44325,win.xworm,100,2026-02-06
49.228.131.126,2240,win.xworm,100,2026-02-06
160.30.159.104,56999,win.mirai,100,2026-02-06
104.223.84.8,14645,win.remcos,100,2026-02-06
104.168.32.88,12358,win.xworm,100,2026-02-06
23.27.49.143,2404,win.remcos,100,2026-02-06
38.55.99.179,5555,win.cobalt_strike,100,2026-02-06
141.98.233.62,80,win.cobalt_strike,100,2026-02-06
130.94.113.130,443,win.cobalt_strike,100,2026-02-06
69.169.105.23,6099,win.xworm,100,2026-02-06
34.30.77.194,81,win.empire_downloader,100,2026-02-06
34.70.150.180,80,win.empire_downloader,100,2026-02-06
199.101.111.221,3790,win.meterpreter,100,2026-02-06
199.101.111.207,3790,win.meterpreter,100,2026-02-06
18.142.243.21,19677,win.meterpreter,100,2026-02-06
199.101.111.160,3790,win.meterpreter,100,2026-02-06
185.196.220.9,10134,win.orcus_rat,100,2026-02-06
147.93.9.173,443,win.havoc,100,2026-02-06
102.189.205.207,8080,win.quasar_rat,100,2026-02-06
102.134.48.37,8888,win.cobalt_strike,100,2026-02-06
46.173.214.173,7777,win.dcrat,100,2026-02-06
31.57.219.103,8080,win.havoc,100,2026-02-06
185.241.211.3,8888,win.quasar_rat,100,2026-02-06
102.117.172.104,7443,unknown,100,2026-02-06
