ip,port,malware,confidence_level,first_seen_utc_date
47.237.177.10,1688,win.valley_rat,100,2026-01-07
47.237.162.153,1123,win.valley_rat,100,2026-01-07
62.171.144.222,22222,win.meterpreter,100,2026-01-07
109.107.181.68,8089,apk.hook,100,2026-01-07
187.86.156.17,24005,win.remcos,100,2026-01-07
103.96.73.64,8088,win.cobalt_strike,100,2026-01-07
190.92.243.69,18443,unknown,100,2026-01-07
188.245.210.231,3333,unknown,100,2026-01-07
102.117.170.73,7443,unknown,100,2026-01-07
23.95.106.22,6606,win.asyncrat,100,2026-01-07
176.65.132.205,9375,elf.mirai,80,2026-01-07
114.132.74.71,80,win.cobalt_strike,100,2026-01-07
38.165.47.18,80,win.cobalt_strike,100,2026-01-07
180.184.38.141,80,win.cobalt_strike,100,2026-01-07
65.153.151.24,10010,win.deimos_c2,75,2026-01-07
52.71.157.147,443,win.deimos_c2,75,2026-01-07
207.56.197.158,443,win.deimos_c2,75,2026-01-07
207.56.205.150,443,win.deimos_c2,75,2026-01-07
207.180.207.252,8888,win.sliver,75,2026-01-07
175.29.22.115,11112,win.deimos_c2,75,2026-01-07
165.232.180.204,445,win.sliver,75,2026-01-07
165.232.180.204,9999,win.sliver,75,2026-01-07
148.178.90.2,443,win.deimos_c2,75,2026-01-07
148.178.80.47,443,win.deimos_c2,75,2026-01-07
148.178.39.115,443,win.deimos_c2,75,2026-01-07
138.68.92.59,443,win.sliver,75,2026-01-07
138.68.92.59,8888,win.sliver,75,2026-01-07
103.20.223.53,20000,win.deimos_c2,75,2026-01-07
1.161.105.50,443,win.qakbot,75,2026-01-07
75.103.85.88,443,unknown,100,2026-01-07
47.130.79.60,80,unknown,100,2026-01-07
54.242.14.254,53282,win.meterpreter,100,2026-01-07
103.177.46.97,3790,win.meterpreter,100,2026-01-07
103.177.46.101,3790,win.meterpreter,100,2026-01-07
54.242.14.254,8082,win.meterpreter,100,2026-01-07
103.177.46.104,3790,win.meterpreter,100,2026-01-07
103.177.46.93,3790,win.meterpreter,100,2026-01-07
103.177.46.110,3790,win.meterpreter,100,2026-01-07
109.107.181.68,80,apk.hook,100,2026-01-07
157.180.105.46,8089,apk.hook,100,2026-01-07
106.53.186.241,80,win.cobalt_strike,100,2026-01-07
160.187.246.23,12121,elf.mirai,75,2026-01-07
149.62.205.87,7777,win.quasar_rat,100,2026-01-07
79.134.225.90,3690,win.remcos,100,2026-01-07
143.20.185.78,1999,elf.mirai,80,2026-01-07
45.13.212.250,443,unknown_rat,100,2026-01-07
134.209.14.10,8001,elf.aisuru,75,2026-01-07
178.128.243.132,8001,elf.aisuru,75,2026-01-07
159.65.60.164,8001,elf.aisuru,75,2026-01-07
137.184.75.83,8001,elf.aisuru,75,2026-01-07
178.128.253.185,8001,elf.aisuru,75,2026-01-07
178.16.53.33,2404,win.remcos,100,2026-01-07
206.189.115.148,8001,elf.aisuru,75,2026-01-07
165.227.73.32,8001,elf.aisuru,75,2026-01-07
167.172.239.155,8001,elf.aisuru,75,2026-01-07
167.71.21.4,8001,elf.aisuru,75,2026-01-07
142.93.81.239,8001,elf.aisuru,75,2026-01-07
167.99.153.37,8001,elf.aisuru,75,2026-01-07
164.90.206.64,8001,elf.aisuru,75,2026-01-07
159.223.157.0,8001,elf.aisuru,75,2026-01-07
64.225.123.37,8001,elf.aisuru,75,2026-01-07
167.71.255.85,8001,elf.aisuru,75,2026-01-07
3.95.175.157,4891,win.meterpreter,100,2026-01-07
158.94.210.187,23,elf.bashlite,100,2026-01-07
185.132.53.18,80,unknown,100,2026-01-07
72.62.60.228,7443,unknown,100,2026-01-07
41.250.78.25,443,win.netsupportmanager_rat,100,2026-01-07
167.86.144.60,443,win.netsupportmanager_rat,100,2026-01-07
18.230.175.87,443,win.havoc,100,2026-01-07
194.110.247.9,443,win.havoc,100,2026-01-07
157.180.105.46,80,apk.hook,100,2026-01-07
185.112.147.172,8443,unknown,100,2026-01-07
35.88.68.85,7443,unknown,100,2026-01-07
178.16.55.108,8808,win.asyncrat,100,2026-01-07
144.126.149.104,3001,win.asyncrat,100,2026-01-07
192.159.99.232,2024,win.remcos,100,2026-01-07
185.80.53.22,443,win.darkcomet,100,2026-01-07
47.109.134.119,8888,win.cobalt_strike,100,2026-01-07
3.132.51.96,80,unknown,100,2026-01-07
199.101.111.174,3790,win.meterpreter,100,2026-01-07
