ip,port,malware,confidence_level,first_seen_utc_date
194.233.68.134,8085,unknown,100,2025-12-22
104.199.248.167,443,unknown,100,2025-12-22
77.120.128.132,80,unknown,100,2025-12-22
98.91.225.225,2086,win.meterpreter,100,2025-12-22
100.31.91.8,50805,win.meterpreter,100,2025-12-22
194.59.30.181,4444,win.adaptix_c2,100,2025-12-22
139.84.139.117,443,win.shadowpad,90,2025-12-22
39.108.223.130,8111,win.cobalt_strike,100,2025-12-22
45.62.104.60,2083,win.cobalt_strike,100,2025-12-22
103.149.93.120,80,win.cobalt_strike,100,2025-12-22
78.128.99.206,8081,win.sliver,75,2025-12-22
76.223.65.91,443,win.deimos_c2,75,2025-12-22
54.250.139.75,443,win.deimos_c2,75,2025-12-22
149.109.245.145,443,win.qakbot,75,2025-12-22
116.203.33.154,990,win.deimos_c2,75,2025-12-22
100.26.157.2,443,unknown,100,2025-12-22
213.199.33.111,443,unknown,100,2025-12-22
100.26.157.2,80,unknown,100,2025-12-22
52.3.122.225,443,unknown,100,2025-12-22
98.91.225.225,5986,win.meterpreter,100,2025-12-22
38.14.254.56,80,elf.moobot,100,2025-12-22
185.11.61.217,9000,win.sectop_rat,100,2025-12-22
151.145.80.70,443,win.sliver,100,2025-12-22
213.227.129.35,443,win.remcos,100,2025-12-22
47.242.114.247,80,win.cobalt_strike,100,2025-12-22
38.60.216.200,55650,elf.moobot,75,2025-12-22
84.252.120.207,420,elf.mirai,80,2025-12-22
41.216.189.188,63645,elf.mirai,80,2025-12-22
134.122.154.44,8888,unknown,100,2025-12-22
103.43.71.150,5858,unknown,100,2025-12-22
38.12.32.107,8888,unknown,100,2025-12-22
68.168.218.88,3333,unknown,100,2025-12-22
141.253.116.166,3333,unknown,100,2025-12-22
173.212.229.99,3333,unknown,100,2025-12-22
47.236.202.114,3333,unknown,100,2025-12-22
155.133.22.95,4526,unknown,100,2025-12-22
173.255.192.220,49564,elf.mirai,50,2025-12-22
106.54.179.15,8080,win.meterpreter,100,2025-12-22
98.89.4.133,825,win.meterpreter,100,2025-12-22
44.203.184.168,8080,win.meterpreter,100,2025-12-22
199.101.111.197,3790,win.meterpreter,100,2025-12-22
199.101.111.200,3790,win.meterpreter,100,2025-12-22
34.201.60.238,50508,win.meterpreter,100,2025-12-22
199.101.111.213,3790,win.meterpreter,100,2025-12-22
217.60.6.170,443,unknown,100,2025-12-22
94.183.168.33,80,apk.hook,100,2025-12-22
102.117.171.88,7443,unknown,100,2025-12-22
162.211.183.79,8888,unknown,100,2025-12-22
154.12.116.211,2404,win.remcos,100,2025-12-22
5.182.210.126,1434,win.cobalt_strike,100,2025-12-22
203.91.74.244,443,win.valley_rat,100,2025-12-22
8.134.130.147,88,win.cobalt_strike,75,2025-12-22
178.22.24.175,4782,win.quasar_rat,100,2025-12-22
170.168.103.223,1337,win.empire_downloader,100,2025-12-22
199.101.111.105,3790,win.meterpreter,100,2025-12-22
109.205.61.30,7687,win.meterpreter,100,2025-12-22
212.64.215.198,5037,win.dcrat,100,2025-12-22
161.248.179.14,80,win.asyncrat,100,2025-12-22
161.248.179.14,443,win.asyncrat,100,2025-12-22
158.180.58.242,9999,win.sliver,100,2025-12-22
64.190.113.161,443,win.pupy,100,2025-12-22
154.22.5.139,2404,win.remcos,100,2025-12-22
62.60.178.9,80,win.stealc,100,2025-12-21
62.60.226.159,27015,unknown_stealer,100,2025-12-21
118.25.236.187,6666,win.valley_rat,100,2025-12-21
43.154.85.148,6666,win.valley_rat,100,2025-12-21
43.142.162.211,7777,win.cobalt_strike,100,2025-12-21
45.149.154.31,4782,win.quasar_rat,100,2025-12-21
125.227.20.205,4279,win.rms,100,2025-12-21
193.32.190.177,443,win.cobalt_strike,90,2025-12-21
138.68.155.86,5050,win.njrat,100,2025-12-21
34.224.67.51,1723,win.meterpreter,100,2025-12-21
114.66.59.216,4499,win.venom,100,2025-12-21
13.48.43.92,7443,unknown,100,2025-12-21
156.234.32.84,3955,win.asyncrat,100,2025-12-21
156.234.32.82,3955,win.asyncrat,100,2025-12-21
157.20.182.25,4443,win.asyncrat,100,2025-12-21
157.20.182.25,4444,win.asyncrat,100,2025-12-21
212.192.15.225,80,win.cobalt_strike,100,2025-12-21
47.109.189.74,80,win.cobalt_strike,100,2025-12-21
106.250.166.45,5709,win.rms,100,2025-12-21
62.60.177.94,8443,win.havoc,75,2025-12-21
195.20.17.49,8888,win.sliver,75,2025-12-21
185.29.11.117,2404,win.remcos,75,2025-12-21
113.240.86.19,10250,win.deimos_c2,75,2025-12-21
156.247.40.57,6667,win.valley_rat,100,2025-12-21
195.24.236.115,8990,win.quasar_rat,100,2025-12-21
54.174.121.164,19287,win.meterpreter,100,2025-12-21
116.97.240.228,6606,win.asyncrat,100,2025-12-21
45.153.34.176,3778,elf.mirai,80,2025-12-21
45.121.51.26,80,win.cobalt_strike,100,2025-12-21
1.12.233.147,8001,win.cobalt_strike,100,2025-12-21
107.172.31.101,80,win.asyncrat,100,2025-12-21
162.243.28.13,7077,win.asyncrat,100,2025-12-21
43.133.78.252,7443,unknown,100,2025-12-21
217.60.6.170,7443,unknown,100,2025-12-21
194.169.163.140,7777,win.dcrat,100,2025-12-21
5.223.60.142,60000,unknown,100,2025-12-21
159.89.22.242,3333,unknown,100,2025-12-21
168.119.214.202,810,unknown,100,2025-12-21
146.190.55.237,3333,unknown,100,2025-12-21
34.142.254.254,1024,elf.mirai,80,2025-12-21
47.94.208.110,443,win.cobalt_strike,100,2025-12-21
154.36.165.102,80,win.cobalt_strike,100,2025-12-21
107.175.94.110,80,win.cobalt_strike,100,2025-12-21
152.136.247.9,9999,win.cobalt_strike,100,2025-12-21
104.244.76.93,1454,elf.xmrig,100,2025-12-21
89.32.41.193,80,elf.moobot,100,2025-12-21
75.109.113.50,8080,win.deimos_c2,75,2025-12-21
62.60.177.94,8888,win.sliver,75,2025-12-21
52.18.226.248,443,win.deimos_c2,75,2025-12-21
52.18.239.4,443,win.deimos_c2,75,2025-12-21
116.26.10.136,36086,win.deimos_c2,75,2025-12-21
141.95.59.236,1338,elf.mirai,100,2025-12-21
103.177.47.171,3790,win.meterpreter,100,2025-12-21
103.177.47.62,3790,win.meterpreter,100,2025-12-21
196.75.111.80,2222,win.meterpreter,100,2025-12-21
104.238.144.80,7443,unknown,100,2025-12-21
34.55.154.62,8808,win.asyncrat,100,2025-12-21
64.23.146.248,31337,win.sliver,100,2025-12-21
147.45.179.12,32091,win.remcos,100,2025-12-21
172.111.150.201,3872,win.remcos,100,2025-12-21
45.93.20.134,80,win.stealc,100,2025-12-21
83.217.209.224,3000,unknown,100,2025-12-21
171.6.121.184,81,unknown,100,2025-12-21
112.220.72.117,443,unknown,100,2025-12-21
35.95.13.51,2000,win.empire_downloader,100,2025-12-21
98.89.37.138,25783,win.meterpreter,100,2025-12-21
103.177.47.107,3790,win.meterpreter,100,2025-12-21
52.184.27.75,8443,win.quasar_rat,100,2025-12-21
77.3.173.158,7443,unknown,100,2025-12-21
45.61.140.137,29972,win.sliver,100,2025-12-21
110.172.104.140,2404,win.remcos,100,2025-12-21
168.107.35.93,8443,win.cobalt_strike,75,2025-12-21
120.232.59.55,63201,win.cobalt_strike,75,2025-12-21
45.79.216.201,80,unknown,100,2025-12-21
