ip,port,malware,confidence_level,first_seen_utc_date
20.246.105.74,7772,apk.spynote,100,2026-02-03
172.203.250.171,8000,apk.spynote,100,2026-02-03
176.65.144.253,7771,apk.spynote,100,2026-02-03
35.183.106.195,2083,win.meterpreter,100,2026-02-03
13.57.15.213,9999,win.meterpreter,100,2026-02-03
107.21.146.177,1913,win.meterpreter,100,2026-02-03
18.229.159.26,4840,win.meterpreter,100,2026-02-03
44.204.50.56,3517,win.meterpreter,100,2026-02-03
139.199.160.80,31310,win.adaptix_c2,100,2026-02-03
45.150.34.162,8888,win.dcrat,100,2026-02-03
43.139.226.160,1234,win.sliver,100,2026-02-03
192.109.139.158,2404,win.remcos,100,2026-02-03
202.95.6.158,443,win.cobalt_strike,100,2026-02-03
27.124.45.26,9090,win.valley_rat,100,2026-02-03
193.161.193.99,39469,win.njrat,100,2026-02-03
166.88.99.211,8848,win.dcrat,100,2026-02-03
98.93.238.205,443,win.havoc,100,2026-02-03
102.117.172.91,7443,unknown,100,2026-02-03
45.137.22.233,55615,win.redline_stealer,100,2026-02-03
121.127.253.202,8086,win.ghost_rat,100,2026-02-03
39.109.116.99,4431,win.ghost_rat,100,2026-02-03
45.125.12.193,7777,win.ghost_rat,100,2026-02-03
47.84.192.58,6666,win.ghost_rat,100,2026-02-03
47.236.25.25,8002,win.ghost_rat,100,2026-02-03
47.236.30.178,9999,win.ghost_rat,100,2026-02-03
47.236.36.201,6666,win.ghost_rat,100,2026-02-03
47.236.232.206,8006,win.ghost_rat,100,2026-02-03
82.156.3.214,6666,win.ghost_rat,100,2026-02-03
103.39.210.36,8087,win.ghost_rat,100,2026-02-03
115.190.205.255,6666,win.ghost_rat,100,2026-02-03
64.40.154.72,56001,py.pxa_stealer,100,2026-02-03
54.223.153.157,443,win.deimos_c2,75,2026-02-03
140.179.46.209,443,win.deimos_c2,75,2026-02-03
38.14.194.14,8081,win.cobalt_strike,100,2026-02-03
123.56.226.71,80,win.cobalt_strike,100,2026-02-03
91.215.85.116,433,win.remcos,75,2026-02-03
103.177.47.184,3790,win.meterpreter,100,2026-02-03
103.177.46.55,3790,win.meterpreter,100,2026-02-03
40.192.110.129,2787,win.meterpreter,100,2026-02-03
103.177.47.188,3790,win.meterpreter,100,2026-02-03
58.244.40.231,10001,win.meterpreter,100,2026-02-03
103.177.47.190,3790,win.meterpreter,100,2026-02-03
103.177.47.157,3790,win.meterpreter,100,2026-02-03
103.177.47.173,3790,win.meterpreter,100,2026-02-03
185.202.239.150,7443,unknown,100,2026-02-03
77.90.185.30,8888,unknown,100,2026-02-03
195.88.191.66,80,unknown_rat,100,2026-02-03
192.140.161.160,8088,win.cobalt_strike,100,2026-02-03
149.129.37.105,30002,win.cobalt_strike,100,2026-02-03
51.79.251.70,443,win.cobalt_strike,100,2026-02-03
123.56.226.71,443,win.cobalt_strike,100,2026-02-03
156.156.188.57,37215,win.mirai,100,2026-02-03
197.40.234.39,37215,win.mirai,100,2026-02-03
197.105.143.39,37215,win.mirai,100,2026-02-03
123.173.105.71,4567,win.ghost_rat,100,2026-02-03
197.148.239.82,37215,win.mirai,100,2026-02-03
156.97.95.40,37215,win.mirai,100,2026-02-03
197.216.230.83,37215,win.mirai,100,2026-02-03
197.223.131.83,37215,win.mirai,100,2026-02-03
46.137.227.63,5678,win.xworm,100,2026-02-03
107.163.56.249,18530,win.ghostnet,100,2026-02-03
107.163.56.250,18963,win.ghostnet,100,2026-02-03
192.109.200.60,3778,win.mirai,100,2026-02-03
147.185.221.212,40190,win.xworm,100,2026-02-03
192.109.139.158,37171,win.remcos,100,2026-02-03
185.208.156.187,8309,win.remcos,100,2026-02-03
23.94.252.101,7004,win.xworm,100,2026-02-03
64.52.80.153,80,js.mints_loader,50,2026-02-03
178.16.53.17,80,win.stealc,100,2026-02-03
213.152.162.69,5580,win.nanocore,75,2026-02-03
161.248.178.224,2526,win.remcos,100,2026-02-03
216.126.225.121,80,win.mirai,100,2026-02-03
85.198.98.75,443,win.salatstealer,100,2026-02-03
217.138.204.39,59713,win.remcos,100,2026-02-03
217.138.204.39,63477,win.remcos,100,2026-02-03
104.248.130.195,7491,win.njrat,99,2026-02-03
150.241.83.5,80,win.stealc,100,2026-02-03
23.133.4.3,6666,win.valley_rat,100,2026-02-03
23.133.4.3,7777,win.valley_rat,100,2026-02-03
194.105.5.194,4782,win.quasar_rat,75,2026-02-03
199.101.111.199,3790,win.meterpreter,100,2026-02-03
199.101.111.104,3790,win.meterpreter,100,2026-02-03
199.101.111.185,3790,win.meterpreter,100,2026-02-03
45.79.252.31,8080,win.havoc,100,2026-02-03
164.92.188.212,443,win.havoc,100,2026-02-03
47.242.248.75,8443,elf.gobrat,100,2026-02-03
47.83.171.215,8443,elf.gobrat,100,2026-02-03
1.229.183.193,9646,win.xenorat,100,2026-02-03
194.59.31.214,443,win.cobalt_strike,75,2026-02-03
192.140.176.79,12124,win.cobalt_strike,75,2026-02-03
79.137.72.182,1337,win.empire_downloader,100,2026-02-03
199.101.111.113,3790,win.meterpreter,100,2026-02-03
199.101.111.142,3790,win.meterpreter,100,2026-02-03
199.101.111.189,3790,win.meterpreter,100,2026-02-03
40.176.41.226,49152,win.meterpreter,100,2026-02-03
47.115.175.62,4321,win.adaptix_c2,100,2026-02-03
148.113.55.238,8000,win.mimikatz,100,2026-02-03
192.248.184.13,80,unknown,100,2026-02-03
104.250.169.100,29811,win.remcos,100,2026-02-03
185.241.211.11,2404,win.remcos,100,2026-02-03
81.70.102.138,9999,win.cobalt_strike,100,2026-02-03
144.126.149.104,2001,win.asyncrat,100,2026-02-02
135.148.28.82,1234,win.dcrat,100,2026-02-02
156.241.130.87,9090,win.cobalt_strike,100,2026-02-02
39.105.18.59,10000,win.cobalt_strike,100,2026-02-02
51.20.104.16,80,win.empire_downloader,100,2026-02-02
54.175.13.9,22822,win.meterpreter,100,2026-02-02
107.172.230.231,80,elf.bashlite,100,2026-02-02
191.101.59.202,23,elf.bashlite,100,2026-02-02
128.234.28.184,8080,win.chaos,100,2026-02-02
69.167.11.110,443,win.dcrat,100,2026-02-02
23.101.8.73,1234,win.havoc,100,2026-02-02
23.101.8.73,443,win.havoc,100,2026-02-02
23.249.28.90,14994,win.ghost_rat,100,2026-02-02
60.205.166.87,8888,win.cobalt_strike,100,2026-02-02
47.92.155.243,80,win.cobalt_strike,100,2026-02-02
160.124.152.163,11703,win.cobalt_strike,100,2026-02-02
75.127.14.147,40090,win.havoc,75,2026-02-02
38.55.105.79,2053,win.deimos_c2,75,2026-02-02
167.88.166.42,443,win.havoc,75,2026-02-02
161.189.2.64,443,win.deimos_c2,75,2026-02-02
146.70.51.74,2819,win.asyncrat,75,2026-02-02
172.86.116.191,8848,win.asyncrat,75,2026-02-02
154.16.93.170,10119,win.nanocore,100,2026-02-02
178.173.235.94,8990,win.quasar_rat,100,2026-02-02
146.70.49.42,7080,win.asyncrat,100,2026-02-02
37.46.196.22,42830,win.remcos,100,2026-02-02
103.230.144.104,42830,win.remcos,100,2026-02-02
193.161.193.99,36102,win.vjw0rm,100,2026-02-02
45.32.218.131,4444,win.asyncrat,100,2026-02-02
158.94.211.31,80,win.sliver,100,2026-02-02
85.122.114.230,2404,win.remcos,100,2026-02-02
47.76.86.151,23156,win.valley_rat,100,2026-02-02
109.107.168.147,80,unknown_rat,75,2026-02-02
82.165.181.201,1791,elf.mirai,100,2026-02-02
137.220.171.139,3001,win.valley_rat,100,2026-02-02
35.91.130.139,3389,win.meterpreter,100,2026-02-02
51.84.67.82,4369,win.meterpreter,100,2026-02-02
35.91.130.139,389,win.meterpreter,100,2026-02-02
3.148.165.26,18080,win.meterpreter,100,2026-02-02
20.52.248.45,1024,win.dcrat,100,2026-02-02
203.159.90.147,1940,win.remcos,100,2026-02-02
92.5.116.250,9999,win.sliver,100,2026-02-02
45.141.148.131,2026,win.xworm,100,2026-02-02
216.126.225.121,59666,elf.mirai,100,2026-02-02
3.239.159.127,8888,unknown,100,2026-02-02
34.230.96.152,443,unknown,100,2026-02-02
54.91.139.12,443,unknown,100,2026-02-02
54.169.252.127,443,unknown,100,2026-02-02
185.181.8.10,8808,win.asyncrat,100,2026-02-02
83.229.83.143,5555,win.sliver,75,2026-02-02
75.2.114.63,443,win.deimos_c2,75,2026-02-02
161.189.63.171,443,win.deimos_c2,75,2026-02-02
206.189.90.233,443,win.vshell,100,2026-02-02
3.145.34.156,6008,win.meterpreter,100,2026-02-02
197.134.38.207,8080,win.venom,100,2026-02-02
81.78.221.15,4782,win.quasar_rat,100,2026-02-02
107.172.31.102,7707,win.asyncrat,100,2026-02-02
107.172.31.101,4465,win.asyncrat,100,2026-02-02
83.229.83.143,31337,win.sliver,100,2026-02-02
60.205.251.199,443,win.sliver,100,2026-02-02
156.241.130.87,4443,win.cobalt_strike,100,2026-02-02
120.48.113.36,8888,win.cobalt_strike,100,2026-02-02
158.94.209.33,443,js.clearfake,100,2026-02-02
185.209.161.130,9506,elf.mirai,80,2026-02-02
157.250.207.98,1999,elf.mirai,80,2026-02-02
138.226.237.35,80,win.stealc,100,2026-02-02
196.251.107.130,80,win.stealc,100,2026-02-02
8.219.245.55,2008,win.valley_rat,100,2026-02-02
86.174.162.51,1772,win.xworm,100,2026-02-02
3.15.2.57,4545,win.xworm,100,2026-02-02
18.217.34.53,443,unknown,100,2026-02-02
196.251.107.131,8080,win.dcrat,100,2026-02-02
23.27.175.17,31202,win.asyncrat,100,2026-02-02
194.71.107.243,443,unknown_rat,100,2026-02-02
120.27.211.70,18443,win.cobalt_strike,100,2026-02-02
160.124.104.172,11703,win.cobalt_strike,100,2026-02-02
193.161.193.99,51272,win.quasar_rat,100,2026-02-02
