ip,port,malware,confidence_level,first_seen_utc_date
18.189.118.77,443,unknown,100,2026-01-02
54.144.52.212,50514,win.meterpreter,100,2026-01-02
38.45.122.163,444,unknown_rat,100,2026-01-02
38.45.122.164,444,unknown_rat,100,2026-01-02
113.30.152.32,8089,win.sliver,100,2026-01-02
172.111.139.81,2405,win.remcos,100,2026-01-02
13.53.89.11,3333,unknown,100,2026-01-02
3.236.138.57,3333,unknown,100,2026-01-02
52.59.88.4,3333,unknown,100,2026-01-02
34.46.185.202,443,unknown,100,2026-01-02
157.230.38.79,3333,unknown,100,2026-01-02
124.222.165.9,3333,unknown,100,2026-01-02
3.239.159.127,3333,unknown,100,2026-01-02
13.53.97.85,3333,unknown,100,2026-01-02
188.245.64.252,7443,unknown,100,2026-01-02
162.243.28.13,42421,win.asyncrat,100,2026-01-02
104.145.210.38,35333,win.sliver,90,2026-01-02
39.106.149.156,80,win.cobalt_strike,100,2026-01-02
39.106.149.156,443,win.cobalt_strike,100,2026-01-02
139.224.209.108,8888,win.cobalt_strike,100,2026-01-02
166.88.90.174,8080,win.sliver,75,2026-01-02
120.233.42.234,18323,win.deimos_c2,75,2026-01-02
13.250.59.100,443,unknown,100,2026-01-02
3.20.76.177,80,unknown,100,2026-01-02
172.203.163.51,443,win.mimikatz,100,2026-01-02
193.201.82.142,80,elf.moobot,100,2026-01-02
154.201.84.243,8080,apk.hook,100,2026-01-02
167.71.25.237,80,win.sliver,100,2026-01-02
154.94.235.58,80,win.cobalt_strike,100,2026-01-02
130.12.180.134,33966,elf.mirai,100,2026-01-02
139.162.12.197,7164,elf.mirai,50,2026-01-02
80.64.19.173,8005,win.remcos,100,2026-01-02
74.124.24.240,8000,win.asyncrat,100,2026-01-02
45.93.20.198,80,win.stealc,100,2026-01-02
3.20.76.177,443,unknown,100,2026-01-02
196.75.159.16,2222,win.meterpreter,100,2026-01-02
74.48.170.130,4321,win.adaptix_c2,100,2026-01-02
195.250.25.176,4444,win.adaptix_c2,100,2026-01-02
80.78.30.192,80,win.havoc,100,2026-01-02
54.213.75.158,8443,win.havoc,100,2026-01-02
139.59.155.34,443,win.havoc,100,2026-01-02
213.177.179.26,9000,win.sectop_rat,100,2026-01-02
185.216.68.254,443,win.sliver,100,2026-01-02
157.245.54.75,443,win.pupy,100,2026-01-02
3.131.196.201,443,unknown,100,2026-01-02
151.242.20.7,8080,win.adaptix_c2,100,2026-01-02
80.171.145.76,80,unknown,100,2026-01-02
96.44.159.154,1212,win.remcos,100,2026-01-02
