ip,port,malware,confidence_level,first_seen_utc_date
151.247.219.188,7771,win.xworm,100,2025-12-24
184.73.130.151,80,unknown,100,2025-12-24
44.200.11.23,443,unknown,100,2025-12-24
199.101.111.124,3790,win.meterpreter,100,2025-12-24
174.129.146.138,28075,win.meterpreter,100,2025-12-24
178.200.40.93,4444,win.meterpreter,100,2025-12-24
129.204.230.213,8000,win.sliver,100,2025-12-24
195.24.237.124,2404,win.remcos,100,2025-12-24
191.107.84.131,5060,win.remcos,100,2025-12-24
165.22.48.119,4444,win.cobalt_strike,100,2025-12-24
4.216.218.82,7443,unknown,100,2025-12-24
34.176.142.248,80,unknown,100,2025-12-24
34.176.142.248,443,unknown,100,2025-12-24
148.230.92.33,8080,unknown,100,2025-12-24
52.47.144.48,443,unknown,100,2025-12-24
85.214.166.110,3333,unknown,100,2025-12-24
143.198.141.253,3333,unknown,100,2025-12-24
107.173.125.192,443,unknown,100,2025-12-24
198.46.216.194,4433,win.cobalt_strike,100,2025-12-24
23.165.200.15,85,win.cobalt_strike,100,2025-12-24
45.251.240.244,8111,win.cobalt_strike,100,2025-12-24
39.98.58.80,7777,win.cobalt_strike,100,2025-12-24
27.124.44.189,6668,win.ghost_rat,100,2025-12-24
198.176.62.92,1688,win.ghost_rat,100,2025-12-24
38.12.24.231,8888,win.sliver,75,2025-12-24
34.254.143.111,443,win.deimos_c2,75,2025-12-24
175.29.22.97,15202,win.deimos_c2,75,2025-12-24
144.172.100.195,443,win.havoc,75,2025-12-24
1.161.70.15,443,win.qakbot,75,2025-12-24
174.142.195.203,443,unknown,100,2025-12-24
44.200.11.23,80,unknown,100,2025-12-24
13.50.231.171,80,win.empire_downloader,100,2025-12-24
45.227.254.14,9000,win.sectop_rat,100,2025-12-24
47.237.15.69,3389,win.sliver,100,2025-12-24
87.121.72.223,8443,win.sliver,100,2025-12-24
91.198.77.184,443,win.remcos,100,2025-12-24
117.72.98.242,80,win.cobalt_strike,100,2025-12-24
217.60.6.187,443,win.cobalt_strike,100,2025-12-24
45.32.211.159,51515,elf.mirai,80,2025-12-24
47.96.75.57,8081,win.cobalt_strike,100,2025-12-24
47.76.53.145,80,win.cobalt_strike,100,2025-12-24
216.40.86.158,443,win.sliver,90,2025-12-24
38.12.24.231,31337,win.sliver,90,2025-12-24
