ip,port,malware,confidence_level,first_seen_utc_date
77.83.39.41,1912,win.redline_stealer,100,2025-12-18
144.31.30.235,5214,apk.spynote,100,2025-12-18
144.31.30.235,9898,apk.spynote,100,2025-12-18
159.223.160.166,443,unknown,100,2025-12-18
165.73.81.241,9808,unknown,100,2025-12-18
46.62.249.23,443,unknown,100,2025-12-18
178.128.71.26,80,unknown,100,2025-12-18
176.57.70.199,8080,unknown,100,2025-12-18
13.220.103.98,18245,win.meterpreter,100,2025-12-18
13.220.103.98,5095,win.meterpreter,100,2025-12-18
103.117.149.46,8085,win.quasar_rat,100,2025-12-18
156.252.60.230,444,unknown_rat,100,2025-12-18
64.176.36.191,8000,win.sliver,100,2025-12-18
208.64.33.64,2591,win.remcos,100,2025-12-18
79.110.49.136,6967,win.xworm,100,2025-12-18
208.91.189.89,6000,win.xworm,100,2025-12-18
43.240.239.228,9878,win.cobalt_strike,100,2025-12-18
156.234.152.173,9878,win.cobalt_strike,100,2025-12-18
156.234.152.175,9878,win.cobalt_strike,100,2025-12-18
47.109.105.42,443,win.cobalt_strike,100,2025-12-18
162.243.28.13,7777,win.asyncrat,100,2025-12-18
193.233.113.157,7443,unknown,100,2025-12-18
154.61.69.121,80,apk.hook,100,2025-12-18
3.239.18.126,8443,win.havoc,100,2025-12-18
13.200.214.164,443,win.havoc,100,2025-12-18
172.174.58.179,3333,unknown,100,2025-12-18
209.38.198.46,3333,unknown,100,2025-12-18
162.240.171.175,3333,unknown,100,2025-12-18
47.87.131.65,18443,unknown,100,2025-12-18
103.144.241.101,8080,unknown,100,2025-12-18
158.220.97.82,3333,unknown,100,2025-12-18
138.124.67.134,8443,unknown,100,2025-12-18
3.137.208.23,443,unknown,100,2025-12-18
34.180.113.8,8443,unknown,100,2025-12-18
15.229.250.40,8080,unknown,100,2025-12-18
52.28.83.178,80,unknown,100,2025-12-18
52.28.83.178,443,unknown,100,2025-12-18
38.55.106.173,4434,win.adaptix_c2,75,2025-12-18
5.252.153.115,3058,unknown,75,2025-12-18
5.252.153.115,8510,unknown,75,2025-12-18
193.26.115.116,8041,unknown_rat,75,2025-12-18
31.57.38.119,6767,unknown_stealer,75,2025-12-18
31.57.38.244,6767,unknown_stealer,75,2025-12-18
80.76.49.114,6767,unknown_stealer,75,2025-12-18
31.56.39.76,6969,elf.mirai,75,2025-12-18
198.135.48.127,7705,win.purelogs,100,2025-12-18
198.144.189.90,37212,elf.mirai,80,2025-12-18
43.163.26.181,8888,win.sliver,75,2025-12-18
35.172.60.6,443,win.deimos_c2,75,2025-12-18
23.227.203.12,8888,win.sliver,75,2025-12-18
2.56.178.170,8443,win.deimos_c2,75,2025-12-18
185.237.166.132,443,win.sliver,75,2025-12-18
158.94.209.119,8888,win.sliver,75,2025-12-18
138.197.194.86,443,win.eye_pyramid,75,2025-12-18
107.172.67.68,443,win.sliver,75,2025-12-18
1.161.65.90,443,win.qakbot,75,2025-12-18
80.253.249.252,5000,unknown,75,2025-12-18
77.42.43.16,443,win.vidar,100,2025-12-18
95.217.25.136,443,win.vidar,100,2025-12-18
104.219.248.200,443,unknown,100,2025-12-18
45.66.9.193,80,unknown,100,2025-12-18
152.32.231.79,443,win.empire_downloader,100,2025-12-18
54.235.232.174,6008,win.meterpreter,100,2025-12-18
103.177.47.108,3790,win.meterpreter,100,2025-12-18
103.177.47.209,3790,win.meterpreter,100,2025-12-18
54.172.19.197,33389,win.meterpreter,100,2025-12-18
103.177.47.169,3790,win.meterpreter,100,2025-12-18
