ip,port,malware,confidence_level,first_seen_utc_date
15.157.72.146,1309,win.meterpreter,100,2026-01-24
15.157.72.146,2859,win.meterpreter,100,2026-01-24
15.160.182.42,11103,win.meterpreter,100,2026-01-24
15.156.203.243,8124,win.meterpreter,100,2026-01-24
15.160.182.42,5903,win.meterpreter,100,2026-01-24
15.156.203.243,1124,win.meterpreter,100,2026-01-24
18.60.226.167,22422,win.meterpreter,100,2026-01-24
18.60.226.167,22822,win.meterpreter,100,2026-01-24
35.180.38.117,58603,win.meterpreter,100,2026-01-24
35.180.38.117,17853,win.meterpreter,100,2026-01-24
35.180.38.117,7003,win.meterpreter,100,2026-01-24
35.180.38.117,2053,win.meterpreter,100,2026-01-24
13.62.49.196,5671,win.meterpreter,100,2026-01-24
13.62.49.196,771,win.meterpreter,100,2026-01-24
16.171.63.199,13599,win.meterpreter,100,2026-01-24
157.241.107.214,57989,win.meterpreter,100,2026-01-24
13.233.165.122,57979,win.meterpreter,100,2026-01-24
3.96.162.225,49690,win.meterpreter,100,2026-01-24
3.96.162.225,8090,win.meterpreter,100,2026-01-24
13.38.66.48,6863,win.meterpreter,100,2026-01-24
13.38.66.48,37863,win.meterpreter,100,2026-01-24
34.223.248.86,18244,win.meterpreter,100,2026-01-24
34.223.248.86,1244,win.meterpreter,100,2026-01-24
54.241.114.182,23697,win.meterpreter,100,2026-01-24
54.241.114.182,6697,win.meterpreter,100,2026-01-24
13.232.186.78,392,win.meterpreter,100,2026-01-24
56.124.122.140,38293,win.meterpreter,100,2026-01-24
56.124.122.140,7793,win.meterpreter,100,2026-01-24
3.79.151.154,1962,win.meterpreter,100,2026-01-24
51.44.21.128,1911,win.meterpreter,100,2026-01-24
40.177.166.61,25130,win.meterpreter,100,2026-01-24
16.50.208.34,3128,win.meterpreter,100,2026-01-24
18.196.36.166,10358,win.meterpreter,100,2026-01-24
18.196.36.166,6008,win.meterpreter,100,2026-01-24
16.171.62.174,3260,win.meterpreter,100,2026-01-24
47.105.55.111,10086,win.cobalt_strike,100,2026-01-24
23.226.51.87,4037,win.cobalt_strike,100,2026-01-24
115.190.244.119,8080,win.cobalt_strike,100,2026-01-24
195.85.115.209,79,js.kongtuke,100,2026-01-24
1.92.207.79,42085,unknown,100,2026-01-24
161.35.174.205,3333,unknown,100,2026-01-24
185.112.147.134,3333,unknown,100,2026-01-24
109.224.229.21,443,unknown,100,2026-01-24
103.217.187.235,60000,unknown,100,2026-01-24
154.12.81.103,60000,unknown,100,2026-01-24
202.95.18.6,16663,win.ghost_rat,75,2026-01-24
59.13.206.73,9100,win.deimos_c2,75,2026-01-24
60.163.142.78,10250,win.deimos_c2,75,2026-01-24
167.71.25.237,8082,win.sliver,75,2026-01-24
3.107.80.92,46143,win.meterpreter,100,2026-01-24
3.107.80.92,8443,win.meterpreter,100,2026-01-24
3.107.80.92,35693,win.meterpreter,100,2026-01-24
3.107.80.92,4443,win.meterpreter,100,2026-01-24
3.107.80.92,6193,win.meterpreter,100,2026-01-24
15.152.36.236,6003,win.meterpreter,100,2026-01-24
3.85.104.189,2000,win.meterpreter,100,2026-01-24
44.211.134.122,2181,win.meterpreter,100,2026-01-24
44.211.134.122,49881,win.meterpreter,100,2026-01-24
3.113.25.128,29036,win.meterpreter,100,2026-01-24
108.137.2.188,2096,win.meterpreter,100,2026-01-24
35.159.232.5,38666,win.meterpreter,100,2026-01-24
3.96.197.80,53282,win.meterpreter,100,2026-01-24
13.212.57.236,789,win.meterpreter,100,2026-01-24
16.171.116.128,21085,win.meterpreter,100,2026-01-24
13.232.186.78,2742,win.meterpreter,100,2026-01-24
15.237.113.193,623,win.meterpreter,100,2026-01-24
18.60.226.167,57722,win.meterpreter,100,2026-01-24
13.232.186.78,9042,win.meterpreter,100,2026-01-24
16.24.81.191,45929,win.meterpreter,100,2026-01-24
54.249.101.88,2403,win.meterpreter,100,2026-01-24
15.228.189.197,52628,win.meterpreter,100,2026-01-24
3.22.51.194,4443,win.meterpreter,100,2026-01-24
16.62.211.157,6009,win.meterpreter,100,2026-01-24
47.128.15.45,7170,win.meterpreter,100,2026-01-24
103.177.46.73,3790,win.meterpreter,100,2026-01-24
