ip,port,malware,confidence_level,first_seen_utc_date
156.247.40.112,6666,win.valley_rat,100,2026-01-19
156.247.40.112,8888,win.valley_rat,100,2026-01-19
121.127.232.21,443,win.valley_rat,100,2026-01-19
199.101.111.25,3790,win.meterpreter,100,2026-01-19
169.40.135.96,8080,win.dcrat,100,2026-01-19
206.217.216.8,8000,win.sliver,100,2026-01-19
185.165.169.11,9922,win.xworm,100,2026-01-19
94.120.85.76,9696,win.xworm,100,2026-01-19
45.61.148.43,443,win.netsupportmanager_rat,100,2026-01-19
147.93.55.41,3333,unknown,100,2026-01-19
18.159.90.56,443,unknown,100,2026-01-19
176.65.132.225,8008,win.asyncrat,100,2026-01-19
91.92.242.99,2404,win.remcos,100,2026-01-19
23.226.135.117,6554,win.vshell,100,2026-01-19
34.232.142.15,443,win.deimos_c2,75,2026-01-19
218.255.179.148,47105,win.deimos_c2,75,2026-01-19
148.178.44.29,443,win.deimos_c2,75,2026-01-19
148.178.119.121,443,win.deimos_c2,75,2026-01-19
38.49.213.155,9980,win.purelogs,100,2026-01-19
54.89.88.62,50291,win.meterpreter,100,2026-01-19
103.177.47.94,3790,win.meterpreter,100,2026-01-19
54.242.218.17,1098,win.meterpreter,100,2026-01-19
102.98.80.111,443,win.netsupportmanager_rat,100,2026-01-19
137.220.136.8,444,unknown_rat,100,2026-01-19
77.105.136.66,9000,win.sectop_rat,100,2026-01-19
104.168.115.90,2404,win.remcos,100,2026-01-19
111.229.43.212,443,win.cobalt_strike,100,2026-01-19
118.31.168.221,80,win.cobalt_strike,100,2026-01-19
178.249.208.233,4433,win.valley_rat,100,2026-01-19
45.93.20.199,80,win.stealc,75,2026-01-19
62.60.226.26,80,win.stealc,75,2026-01-19
69.5.189.243,80,win.stealc,75,2026-01-19
82.147.88.135,80,win.stealc,75,2026-01-19
86.54.25.34,80,win.stealc,75,2026-01-19
91.92.241.227,80,win.stealc,75,2026-01-19
91.92.242.93,80,win.stealc,75,2026-01-19
91.244.70.130,80,win.stealc,75,2026-01-19
103.101.85.56,80,win.stealc,75,2026-01-19
138.124.108.219,80,win.stealc,75,2026-01-19
150.241.65.150,80,win.stealc,75,2026-01-19
176.120.22.55,80,win.stealc,75,2026-01-19
178.16.54.140,80,win.stealc,75,2026-01-19
178.17.62.64,80,win.stealc,75,2026-01-19
64.89.163.39,3778,elf.mirai,80,2026-01-19
185.11.61.208,80,win.stealc,75,2026-01-19
192.30.242.54,80,win.stealc,75,2026-01-19
199.217.99.71,80,win.stealc,75,2026-01-19
78.142.18.92,9931,elf.mirai,80,2026-01-19
124.220.102.195,8080,win.valley_rat,100,2026-01-19
44.222.210.96,1311,win.meterpreter,100,2026-01-19
44.222.210.96,1961,win.meterpreter,100,2026-01-19
158.94.210.195,8808,win.asyncrat,100,2026-01-19
130.12.182.194,2404,win.remcos,100,2026-01-19
91.92.120.109,62020,win.purelogs,100,2026-01-19
154.22.5.244,9090,win.purelogs,100,2026-01-19
51.79.204.217,443,unknown,100,2026-01-19
51.79.204.217,80,unknown,100,2026-01-19
72.62.169.219,1337,win.empire_downloader,100,2026-01-19
196.75.243.26,2222,win.meterpreter,100,2026-01-19
94.156.170.95,80,elf.bashlite,100,2026-01-19
77.110.112.91,7777,win.dcrat,100,2026-01-19
118.107.26.200,8084,win.valley_rat,100,2026-01-18
54.215.193.232,8080,unknown,100,2026-01-18
51.254.143.243,3333,unknown,100,2026-01-18
203.145.168.114,443,unknown,100,2026-01-18
44.195.207.182,443,win.nimplant,100,2026-01-18
77.110.112.91,8888,win.dcrat,100,2026-01-18
154.201.94.141,443,win.venom,100,2026-01-18
186.169.75.2,1313,win.quasar_rat,100,2026-01-18
164.92.164.71,443,unknown,100,2026-01-18
158.94.210.195,7777,win.asyncrat,100,2026-01-18
158.94.210.195,8008,win.asyncrat,100,2026-01-18
51.83.254.62,445,win.sliver,90,2026-01-18
47.83.182.237,20000,win.sliver,90,2026-01-18
60.205.131.83,443,win.cobalt_strike,100,2026-01-18
82.147.84.54,443,win.cobalt_strike,100,2026-01-18
130.12.182.167,5000,win.remcos,75,2026-01-18
193.106.196.128,1964,win.asyncrat,100,2026-01-18
159.203.164.101,443,win.vshell,100,2026-01-18
159.65.156.200,8080,win.vshell,100,2026-01-18
103.181.134.186,5552,unknown,75,2026-01-18
148.178.80.187,443,win.deimos_c2,75,2026-01-18
148.178.58.153,443,win.deimos_c2,75,2026-01-18
148.178.42.151,443,win.deimos_c2,75,2026-01-18
148.178.39.55,443,win.deimos_c2,75,2026-01-18
1.161.90.202,443,win.qakbot,75,2026-01-18
154.36.161.109,32222,win.valley_rat,100,2026-01-18
154.36.161.109,32333,win.valley_rat,100,2026-01-18
154.36.161.109,32111,win.valley_rat,100,2026-01-18
98.93.142.191,6514,win.meterpreter,100,2026-01-18
58.244.41.125,10001,win.meterpreter,100,2026-01-18
86.54.42.229,5000,win.mimikatz,100,2026-01-18
146.190.155.26,7443,unknown,100,2026-01-18
88.210.12.95,9000,win.sectop_rat,100,2026-01-18
89.125.48.125,1443,win.netsupportmanager_rat,100,2026-01-18
49.213.132.153,4444,win.meterpreter,75,2026-01-18
179.43.189.17,9443,win.cobalt_strike,75,2026-01-18
162.212.157.107,23,win.meterpreter,75,2026-01-18
54.82.101.215,2080,win.meterpreter,100,2026-01-18
54.82.101.215,56430,win.meterpreter,100,2026-01-18
146.19.191.131,23,elf.bashlite,100,2026-01-18
102.98.115.42,443,win.netsupportmanager_rat,100,2026-01-18
137.220.136.171,444,unknown_rat,100,2026-01-18
137.220.136.161,444,unknown_rat,100,2026-01-18
158.94.210.95,2404,win.remcos,100,2026-01-18
