ip,port,malware,confidence_level,first_seen_utc_date
47.101.214.249,8080,win.cobalt_strike,100,2025-12-30
165.154.226.142,10080,win.cobalt_strike,100,2025-12-30
89.146.167.72,103,win.quasar_rat,100,2025-12-30
89.146.167.72,3320,win.quasar_rat,100,2025-12-30
89.146.167.72,14151,win.quasar_rat,100,2025-12-30
89.146.167.72,5985,win.quasar_rat,100,2025-12-30
89.146.167.72,26770,win.quasar_rat,100,2025-12-30
8.138.45.39,3333,unknown,100,2025-12-30
101.43.87.141,3333,unknown,100,2025-12-30
66.29.142.147,443,unknown,100,2025-12-30
13.213.189.252,80,unknown,100,2025-12-30
34.23.45.74,80,unknown,100,2025-12-30
54.76.13.162,443,unknown,100,2025-12-30
5.35.90.28,443,unknown,100,2025-12-30
72.62.59.160,8080,unknown,100,2025-12-30
207.154.204.54,443,unknown,100,2025-12-30
3.27.82.110,443,unknown,100,2025-12-30
66.39.135.163,443,unknown,100,2025-12-30
13.233.119.235,443,unknown,100,2025-12-30
172.234.213.49,80,unknown,100,2025-12-30
62.60.131.49,4322,win.adaptix_c2,100,2025-12-30
172.93.218.252,7777,win.adaptix_c2,100,2025-12-30
45.143.167.7,8080,win.sliver,100,2025-12-30
216.250.252.224,45700,win.purelogs,100,2025-12-30
144.202.50.88,80,win.cobalt_strike,100,2025-12-30
152.42.160.252,443,win.cobalt_strike,100,2025-12-30
114.66.48.167,8000,win.cobalt_strike,100,2025-12-30
156.238.242.231,4444,win.cobalt_strike,100,2025-12-30
93.127.143.163,443,unknown,100,2025-12-30
45.129.128.145,443,unknown,100,2025-12-30
159.89.93.96,80,unknown,100,2025-12-30
34.23.45.74,443,unknown,100,2025-12-30
157.230.192.229,80,unknown,100,2025-12-30
194.233.81.155,5080,unknown,100,2025-12-30
66.116.204.13,443,unknown,100,2025-12-30
54.198.92.90,11103,win.meterpreter,100,2025-12-30
54.198.92.90,58603,win.meterpreter,100,2025-12-30
103.177.47.103,3790,win.meterpreter,100,2025-12-30
13.220.174.19,50040,win.meterpreter,100,2025-12-30
13.220.174.19,50090,win.meterpreter,100,2025-12-30
54.198.92.90,103,win.meterpreter,100,2025-12-30
54.198.92.90,2003,win.meterpreter,100,2025-12-30
103.177.47.148,3790,win.meterpreter,100,2025-12-30
103.177.47.163,3790,win.meterpreter,100,2025-12-30
54.235.53.242,10261,win.meterpreter,100,2025-12-30
103.177.47.181,3790,win.meterpreter,100,2025-12-30
103.177.47.149,3790,win.meterpreter,100,2025-12-30
103.177.47.152,3790,win.meterpreter,100,2025-12-30
185.132.53.18,443,unknown,100,2025-12-30
111.170.148.153,7777,win.cobalt_strike,100,2025-12-30
209.146.113.15,444,win.cobalt_strike,100,2025-12-30
144.172.112.247,8001,win.cobalt_strike,100,2025-12-30
102.117.171.195,7443,unknown,100,2025-12-30
94.183.168.33,8082,apk.hook,100,2025-12-30
13.61.141.98,8443,unknown,100,2025-12-30
4.248.41.189,80,unknown,50,2025-12-30
23.43.65.191,80,elf.moobot,50,2025-12-30
38.143.109.169,8443,win.adaptix_c2,50,2025-12-30
59.94.75.87,57784,elf.mozi,50,2025-12-30
213.142.156.21,1337,win.dcrat,50,2025-12-30
92.34.34.196,80,win.ghost_rat,50,2025-12-30
67.21.33.134,10134,win.orcus_rat,50,2025-12-30
94.110.100.214,1177,win.njrat,50,2025-12-30
124.198.131.202,54984,win.nanocore,50,2025-12-30
104.194.154.98,4443,unknown,50,2025-12-30
37.27.2.240,7443,unknown,50,2025-12-30
37.13.134.76,6000,win.netsupportmanager_rat,50,2025-12-30
211.197.155.64,6000,win.netsupportmanager_rat,50,2025-12-30
107.172.31.101,8181,win.asyncrat,50,2025-12-30
107.172.31.101,8099,win.asyncrat,50,2025-12-30
188.218.81.73,1337,win.asyncrat,50,2025-12-30
38.45.122.165,444,unknown_rat,50,2025-12-30
38.45.122.166,444,unknown_rat,50,2025-12-30
23.254.224.39,444,unknown_rat,50,2025-12-30
38.45.122.162,444,unknown_rat,50,2025-12-30
38.158.222.152,8080,unknown,50,2025-12-30
103.14.234.36,7443,unknown,50,2025-12-30
67.230.86.228,8443,unknown,50,2025-12-30
51.103.73.230,443,unknown,50,2025-12-30
107.175.185.73,80,unknown,50,2025-12-30
31.131.30.57,3333,unknown,50,2025-12-30
8.217.3.44,3333,unknown,50,2025-12-30
64.227.168.224,5006,unknown,50,2025-12-30
187.45.79.131,3333,unknown,50,2025-12-30
20.57.131.239,3333,unknown,50,2025-12-30
61.28.236.114,3333,unknown,50,2025-12-30
89.169.52.60,31337,win.sliver,50,2025-12-30
80.78.30.76,31337,win.sliver,50,2025-12-30
134.122.153.123,31337,win.sliver,50,2025-12-30
80.78.18.42,31337,win.sliver,50,2025-12-30
193.149.176.10,31337,win.sliver,50,2025-12-30
148.135.97.41,31337,win.sliver,50,2025-12-30
195.178.136.32,31337,win.sliver,50,2025-12-30
38.143.109.169,31337,win.sliver,50,2025-12-30
103.182.102.160,31337,win.sliver,50,2025-12-30
37.27.2.240,31337,win.sliver,50,2025-12-30
45.140.213.84,31337,win.sliver,50,2025-12-30
66.103.201.249,31337,win.sliver,50,2025-12-30
52.233.91.208,31337,win.sliver,50,2025-12-30
130.94.12.127,31337,win.sliver,50,2025-12-30
212.56.40.248,31337,win.sliver,50,2025-12-30
72.11.149.234,31337,win.sliver,50,2025-12-30
185.103.110.110,31337,win.sliver,50,2025-12-30
172.86.94.42,31337,win.sliver,50,2025-12-30
35.229.21.230,31337,win.sliver,50,2025-12-30
147.45.251.221,31337,win.sliver,50,2025-12-30
165.154.225.249,31337,win.sliver,50,2025-12-30
167.71.25.237,31337,win.sliver,50,2025-12-30
107.189.20.204,31337,win.sliver,50,2025-12-30
147.45.116.18,31337,win.sliver,50,2025-12-30
188.245.64.252,31337,win.sliver,50,2025-12-30
35.221.88.80,31337,win.sliver,50,2025-12-30
193.134.211.58,31337,win.sliver,50,2025-12-30
91.107.165.42,31337,win.sliver,50,2025-12-30
89.117.1.83,31337,win.sliver,50,2025-12-30
159.65.183.188,31337,win.sliver,50,2025-12-30
14.103.172.52,31337,win.sliver,50,2025-12-30
163.172.71.54,31337,win.sliver,50,2025-12-30
155.94.144.226,31337,win.sliver,50,2025-12-30
107.172.22.231,31337,win.sliver,50,2025-12-30
138.68.12.88,31337,win.sliver,50,2025-12-30
66.42.60.34,31337,win.sliver,50,2025-12-30
159.65.78.125,31337,win.sliver,50,2025-12-30
138.68.180.119,31337,win.sliver,50,2025-12-30
167.172.12.244,31337,win.sliver,50,2025-12-30
143.20.185.226,31337,win.sliver,50,2025-12-30
79.133.56.219,31337,win.sliver,50,2025-12-30
147.28.223.190,31337,win.sliver,50,2025-12-30
206.217.216.145,31337,win.sliver,50,2025-12-30
159.89.144.71,31337,win.sliver,50,2025-12-30
83.97.20.122,31337,win.sliver,50,2025-12-30
166.88.90.174,31337,win.sliver,50,2025-12-30
94.156.119.221,31337,win.sliver,50,2025-12-30
213.199.62.11,31337,win.sliver,50,2025-12-30
142.171.228.216,31337,win.sliver,50,2025-12-30
157.230.55.55,31337,win.sliver,50,2025-12-30
38.60.227.131,31337,win.sliver,50,2025-12-30
193.24.123.196,31337,win.sliver,50,2025-12-30
182.255.46.159,31337,win.sliver,50,2025-12-30
47.79.23.41,31337,win.sliver,50,2025-12-30
185.80.130.171,31337,win.sliver,50,2025-12-30
137.184.87.69,31337,win.sliver,50,2025-12-30
91.84.116.90,31337,win.sliver,50,2025-12-30
91.210.109.184,443,win.cobalt_strike,50,2025-12-30
116.198.233.179,50050,win.cobalt_strike,50,2025-12-30
115.190.161.178,50050,win.cobalt_strike,50,2025-12-30
188.166.178.198,80,win.cobalt_strike,50,2025-12-30
39.97.47.45,50050,win.cobalt_strike,50,2025-12-30
188.166.178.198,443,win.cobalt_strike,50,2025-12-30
4.157.249.247,443,win.cobalt_strike,50,2025-12-30
20.186.68.60,443,win.cobalt_strike,50,2025-12-30
40.67.146.12,443,win.cobalt_strike,50,2025-12-30
173.44.62.141,8443,win.cobalt_strike,50,2025-12-30
47.92.110.59,4444,win.cobalt_strike,50,2025-12-30
13.39.18.150,443,win.cobalt_strike,50,2025-12-30
185.237.166.132,8443,win.cobalt_strike,50,2025-12-30
151.243.95.233,8989,win.cobalt_strike,50,2025-12-30
34.60.93.120,443,unknown,100,2025-12-30
217.154.102.41,80,unknown,100,2025-12-30
35.75.68.158,443,unknown,100,2025-12-30
13.113.8.105,443,unknown,100,2025-12-30
108.61.166.232,80,unknown,100,2025-12-30
54.162.213.158,2404,win.meterpreter,100,2025-12-30
185.109.175.178,4444,win.meterpreter,100,2025-12-30
41.251.38.146,443,win.netsupportmanager_rat,100,2025-12-30
102.98.124.246,443,win.netsupportmanager_rat,100,2025-12-30
89.144.20.82,80,win.venom,100,2025-12-30
78.128.99.206,8443,win.havoc,100,2025-12-30
118.68.217.185,443,win.quasar_rat,100,2025-12-30
95.9.236.229,9995,win.asyncrat,100,2025-12-30
95.9.236.229,9996,win.asyncrat,100,2025-12-30
213.32.36.234,2404,win.remcos,100,2025-12-30
115.190.240.16,2456,win.ghost_rat,100,2025-12-30
85.235.145.247,80,unknown,100,2025-12-30
139.59.31.145,443,unknown,100,2025-12-30
108.61.166.232,443,unknown,100,2025-12-30
67.205.182.255,443,unknown,100,2025-12-30
64.227.129.58,8083,unknown,100,2025-12-30
198.91.87.184,80,unknown,100,2025-12-30
13.115.32.233,443,unknown,100,2025-12-30
157.245.182.193,443,win.meterpreter,100,2025-12-30
44.211.175.8,6667,win.meterpreter,100,2025-12-30
101.108.135.137,7443,win.netsupportmanager_rat,100,2025-12-30
45.143.167.7,8083,win.sliver,100,2025-12-30
124.198.132.87,4444,win.remcos,100,2025-12-30
178.16.54.81,443,win.remcos,100,2025-12-30
195.24.237.124,4041,win.remcos,100,2025-12-30
154.64.255.46,8080,win.ghost_rat,100,2025-12-30
143.110.235.189,443,unknown,100,2025-12-29
34.60.93.120,80,unknown,100,2025-12-29
134.209.102.103,80,unknown,100,2025-12-29
67.205.182.255,80,unknown,100,2025-12-29
173.231.199.178,443,unknown,100,2025-12-29
95.40.110.232,80,win.nimplant,100,2025-12-29
116.102.237.0,9999,win.venom,100,2025-12-29
107.189.20.95,9000,win.sectop_rat,100,2025-12-29
161.248.179.43,80,win.asyncrat,100,2025-12-29
66.154.127.200,443,win.sliver,100,2025-12-29
77.83.198.157,80,unknown_rat,100,2025-12-29
198.12.85.86,88,win.cobalt_strike,100,2025-12-29
118.178.243.114,80,win.cobalt_strike,100,2025-12-29
198.12.85.86,80,win.cobalt_strike,100,2025-12-29
94.154.172.27,443,win.cobalt_strike,100,2025-12-29
47.115.50.168,443,win.havoc,75,2025-12-29
159.0.9.187,443,win.qakbot,75,2025-12-29
95.81.123.169,7777,win.xworm,100,2025-12-29
196.251.100.52,11200,win.purelogs,100,2025-12-29
85.235.145.247,443,unknown,100,2025-12-29
104.199.169.72,443,unknown,100,2025-12-29
34.94.210.64,443,unknown,100,2025-12-29
159.89.93.96,443,unknown,100,2025-12-29
54.175.169.250,9300,win.meterpreter,100,2025-12-29
3.83.240.155,22922,win.meterpreter,100,2025-12-29
3.83.240.155,22422,win.meterpreter,100,2025-12-29
54.145.155.184,33747,win.meterpreter,100,2025-12-29
137.184.177.153,7443,unknown,100,2025-12-29
65.109.115.25,2025,win.asyncrat,100,2025-12-29
144.126.149.104,20900,win.asyncrat,100,2025-12-29
192.227.152.193,2083,win.cobalt_strike,100,2025-12-29
38.190.198.55,443,win.cobalt_strike,75,2025-12-29
107.149.212.204,2444,win.cobalt_strike,100,2025-12-29
47.105.37.162,12345,win.cobalt_strike,100,2025-12-29
180.97.215.152,9100,win.cobalt_strike,100,2025-12-29
95.9.236.229,888,win.asyncrat,100,2025-12-29
62.60.177.252,8082,apk.hook,100,2025-12-29
144.126.149.104,7777,win.asyncrat,100,2025-12-29
161.22.41.115,443,win.havoc,100,2025-12-29
104.248.218.2,80,unknown,100,2025-12-29
95.179.240.53,3333,unknown,100,2025-12-29
180.184.71.154,3333,unknown,100,2025-12-29
67.201.10.186,3333,unknown,100,2025-12-29
77.110.115.239,8443,win.meterpreter,75,2025-12-29
154.201.64.231,443,win.meterpreter,75,2025-12-29
51.77.34.184,443,unknown,100,2025-12-29
54.197.245.249,443,unknown,100,2025-12-29
125.253.125.72,80,unknown,100,2025-12-29
3.84.15.102,888,win.meterpreter,100,2025-12-29
3.83.240.155,5672,win.meterpreter,100,2025-12-29
51.178.11.179,2404,win.remcos,100,2025-12-29
194.15.36.106,2404,win.remcos,100,2025-12-29
93.152.230.9,80,win.amadey,50,2025-12-29
45.153.34.199,56999,elf.mirai,75,2025-12-29
91.208.206.49,6970,elf.mirai,75,2025-12-29
185.241.208.183,1312,elf.mirai,75,2025-12-29
134.122.13.243,39691,elf.mirai,75,2025-12-29
178.128.54.100,38241,elf.mirai,75,2025-12-29
222.186.17.103,4506,win.deimos_c2,75,2025-12-29
149.28.226.227,443,win.deimos_c2,75,2025-12-29
103.25.172.132,8450,win.deimos_c2,75,2025-12-29
52.23.9.8,443,unknown,100,2025-12-29
51.77.34.184,80,unknown,100,2025-12-29
52.23.9.8,80,unknown,100,2025-12-29
118.139.167.36,443,unknown,100,2025-12-29
165.22.182.5,443,unknown,100,2025-12-29
103.177.47.17,3790,win.meterpreter,100,2025-12-29
103.177.46.119,3790,win.meterpreter,100,2025-12-29
54.147.60.76,40342,win.meterpreter,100,2025-12-29
103.177.47.16,3790,win.meterpreter,100,2025-12-29
54.242.48.186,2455,win.meterpreter,100,2025-12-29
103.177.46.120,3790,win.meterpreter,100,2025-12-29
41.251.119.120,443,win.netsupportmanager_rat,100,2025-12-29
81.70.17.79,62202,win.cobalt_strike,100,2025-12-29
108.165.147.72,5008,win.cobalt_strike,100,2025-12-29
134.209.96.175,9869,elf.mirai,80,2025-12-29
77.110.114.203,80,win.stealc,100,2025-12-29
154.193.216.54,80,win.cobalt_strike,100,2025-12-29
154.53.35.211,8808,win.asyncrat,100,2025-12-29
216.126.227.58,27773,win.sliver,90,2025-12-29
45.76.44.47,443,unknown,100,2025-12-29
34.180.25.91,7443,unknown,100,2025-12-29
