ip,port,malware,confidence_level,first_seen_utc_date
16.28.50.127,27544,win.meterpreter,100,2026-01-25
16.28.50.127,18444,win.meterpreter,100,2026-01-25
16.28.50.127,18244,win.meterpreter,100,2026-01-25
16.28.50.127,11894,win.meterpreter,100,2026-01-25
16.28.50.127,4444,win.meterpreter,100,2026-01-25
51.44.216.197,22722,win.meterpreter,100,2026-01-25
51.44.216.197,22622,win.meterpreter,100,2026-01-25
51.44.216.197,12322,win.meterpreter,100,2026-01-25
51.44.216.197,5672,win.meterpreter,100,2026-01-25
51.92.183.92,56016,win.meterpreter,100,2026-01-25
51.92.183.92,7716,win.meterpreter,100,2026-01-25
3.8.141.91,16993,win.meterpreter,100,2026-01-25
3.8.141.91,4443,win.meterpreter,100,2026-01-25
3.8.141.91,443,win.meterpreter,100,2026-01-25
16.24.170.253,9043,win.meterpreter,100,2026-01-25
16.24.170.253,993,win.meterpreter,100,2026-01-25
3.68.213.159,51809,win.meterpreter,100,2026-01-25
3.28.163.29,20256,win.meterpreter,100,2026-01-25
47.129.175.101,554,win.meterpreter,100,2026-01-25
13.245.237.102,4039,win.meterpreter,100,2026-01-25
16.50.217.247,2083,win.meterpreter,100,2026-01-25
18.143.92.71,6003,win.meterpreter,100,2026-01-25
18.229.158.77,5986,win.meterpreter,100,2026-01-25
18.229.158.77,2086,win.meterpreter,100,2026-01-25
54.215.231.85,32777,win.meterpreter,100,2026-01-25
54.215.231.85,17777,win.meterpreter,100,2026-01-25
54.215.231.85,2077,win.meterpreter,100,2026-01-25
3.253.137.225,771,win.meterpreter,100,2026-01-25
16.25.11.72,20256,win.meterpreter,100,2026-01-25
65.2.178.89,44817,win.meterpreter,100,2026-01-25
185.196.9.225,5555,unknown,100,2026-01-25
45.88.91.156,80,unknown,100,2026-01-25
144.31.169.60,9000,win.sectop_rat,100,2026-01-25
84.247.188.225,3333,unknown,100,2026-01-25
62.210.169.188,443,unknown,100,2026-01-25
143.92.62.69,808,elf.kaiji,100,2026-01-25
45.9.2.141,8033,elf.mirai,80,2026-01-25
139.162.20.230,56999,elf.mirai,80,2026-01-25
156.239.0.93,443,win.valley_rat,100,2026-01-25
87.121.79.186,1312,elf.mirai,80,2026-01-25
