ip,port,malware,confidence_level,first_seen_utc_date
20.92.160.27,443,unknown,100,2025-12-28
173.254.106.143,443,unknown,100,2025-12-28
54.197.245.249,80,unknown,100,2025-12-28
216.172.170.236,443,unknown,100,2025-12-28
172.191.195.85,443,unknown,100,2025-12-28
34.205.19.191,1244,win.meterpreter,100,2025-12-28
198.251.89.171,80,win.stealc,100,2025-12-28
101.42.138.122,80,win.cobalt_strike,100,2025-12-28
95.9.236.229,999,win.asyncrat,100,2025-12-28
95.9.236.229,9999,win.asyncrat,100,2025-12-28
188.166.167.159,8443,win.havoc,100,2025-12-28
76.29.173.227,5000,unknown,100,2025-12-28
3.130.92.126,3333,unknown,100,2025-12-28
212.175.222.74,443,unknown,100,2025-12-28
151.243.28.117,39003,unknown,75,2025-12-28
82.165.173.192,80,unknown,100,2025-12-28
81.177.139.97,443,unknown,100,2025-12-28
43.135.162.33,443,unknown,100,2025-12-28
103.177.46.44,3790,win.meterpreter,100,2025-12-28
103.177.46.39,3790,win.meterpreter,100,2025-12-28
103.142.147.68,8001,win.mimikatz,100,2025-12-28
172.86.88.169,8081,win.chaos,100,2025-12-28
37.72.172.58,7000,win.asyncrat,100,2025-12-28
173.0.110.147,7001,win.asyncrat,100,2025-12-28
144.126.149.104,4000,win.asyncrat,100,2025-12-28
1.94.108.127,443,elf.snowlight,75,2025-12-28
45.83.207.105,3778,elf.mirai,80,2025-12-28
87.121.84.70,3778,elf.mirai,80,2025-12-28
209.145.52.163,443,win.cobalt_strike,100,2025-12-28
195.20.17.253,31337,win.sliver,90,2025-12-28
37.72.172.58,8088,win.asyncrat,100,2025-12-28
77.93.154.243,3434,apk.hook,100,2025-12-28
116.102.237.0,5000,win.venom,100,2025-12-28
23.237.106.60,7777,win.dcrat,100,2025-12-28
23.237.106.61,7777,win.dcrat,100,2025-12-28
23.237.106.62,7777,win.dcrat,100,2025-12-28
130.12.180.2,80,elf.moobot,100,2025-12-28
45.136.15.153,60000,unknown,100,2025-12-28
45.38.20.154,60000,unknown,100,2025-12-28
107.172.94.58,443,unknown,100,2025-12-28
37.27.249.104,3333,unknown,100,2025-12-28
54.196.65.175,3333,unknown,100,2025-12-28
18.211.142.63,3333,unknown,100,2025-12-28
136.110.67.77,8000,unknown,100,2025-12-28
150.241.124.38,80,win.stealc,100,2025-12-28
113.46.198.202,8081,win.cobalt_strike,100,2025-12-28
47.92.121.160,8443,win.cobalt_strike,100,2025-12-28
91.92.242.87,3232,win.asyncrat,100,2025-12-28
194.59.31.79,55551,win.remcos,100,2025-12-28
178.16.52.36,2022,win.remcos,100,2025-12-28
74.207.236.7,443,unknown,100,2025-12-28
138.197.49.130,8080,unknown,100,2025-12-28
185.80.0.36,443,unknown,100,2025-12-28
169.51.48.11,443,unknown,100,2025-12-28
54.179.129.7,443,unknown,100,2025-12-28
79.174.93.250,443,unknown,100,2025-12-28
169.50.189.146,80,unknown,100,2025-12-28
152.118.148.122,443,unknown,100,2025-12-28
34.94.123.143,443,unknown,100,2025-12-28
202.74.75.181,443,unknown,100,2025-12-28
54.173.67.106,4841,win.meterpreter,100,2025-12-28
54.173.67.106,55241,win.meterpreter,100,2025-12-28
196.75.219.124,2222,win.meterpreter,100,2025-12-28
3.86.239.96,20201,win.meterpreter,100,2025-12-28
54.174.3.79,13418,win.meterpreter,100,2025-12-28
54.173.67.106,591,win.meterpreter,100,2025-12-28
41.251.51.124,443,win.netsupportmanager_rat,100,2025-12-28
64.188.66.185,25565,win.orcus_rat,100,2025-12-28
116.102.237.0,6000,win.venom,100,2025-12-28
72.60.250.126,443,win.sliver,100,2025-12-28
217.60.6.187,80,win.cobalt_strike,100,2025-12-28
47.242.129.79,10999,win.cobalt_strike,75,2025-12-28
95.40.120.43,443,win.valley_rat,100,2025-12-28
72.167.140.158,443,unknown,100,2025-12-28
128.199.43.211,443,unknown,100,2025-12-28
44.203.141.243,443,unknown,100,2025-12-28
66.39.143.145,443,unknown,100,2025-12-28
54.251.41.78,9001,unknown,100,2025-12-28
188.213.173.204,443,unknown,100,2025-12-28
138.197.49.130,8081,unknown,100,2025-12-28
100.31.105.238,28080,win.meterpreter,100,2025-12-28
100.31.105.238,8880,win.meterpreter,100,2025-12-28
222.186.34.230,888,elf.bashlite,100,2025-12-28
91.219.236.213,8808,win.venom,100,2025-12-28
91.219.236.213,8080,win.venom,100,2025-12-28
95.9.236.229,222,win.asyncrat,100,2025-12-28
43.157.56.250,443,unknown,100,2025-12-27
216.92.48.31,80,unknown,100,2025-12-27
124.70.99.232,443,unknown,100,2025-12-27
159.223.105.127,443,unknown,100,2025-12-27
98.81.166.227,19420,win.meterpreter,100,2025-12-27
102.98.76.115,443,win.netsupportmanager_rat,100,2025-12-27
23.237.106.58,7777,win.dcrat,100,2025-12-27
102.117.171.39,7443,unknown,100,2025-12-27
119.3.156.32,80,win.cobalt_strike,100,2025-12-27
98.142.253.183,33312,win.eye_pyramid,75,2025-12-27
178.79.133.112,443,win.sliver,75,2025-12-27
106.225.234.89,10250,win.deimos_c2,75,2025-12-27
5.178.103.58,6606,win.asyncrat,100,2025-12-27
5.178.103.58,7707,win.asyncrat,100,2025-12-27
95.40.120.43,553,win.valley_rat,100,2025-12-27
46.101.75.131,8001,elf.aisuru,75,2025-12-27
138.197.64.170,8001,elf.aisuru,75,2025-12-27
161.35.167.44,8001,elf.aisuru,75,2025-12-27
165.22.3.49,8001,elf.aisuru,75,2025-12-27
161.35.82.49,8001,elf.aisuru,75,2025-12-27
159.203.104.232,8001,elf.aisuru,75,2025-12-27
134.122.98.230,8001,elf.aisuru,75,2025-12-27
46.101.78.45,8001,elf.aisuru,75,2025-12-27
174.138.92.169,8001,elf.aisuru,75,2025-12-27
142.93.83.110,8001,elf.aisuru,75,2025-12-27
92.119.121.30,443,unknown,100,2025-12-27
159.223.173.232,443,unknown,100,2025-12-27
169.51.48.11,80,unknown,100,2025-12-27
74.207.236.7,80,unknown,100,2025-12-27
3.89.221.73,443,unknown,100,2025-12-27
103.221.252.52,80,unknown,100,2025-12-27
52.204.219.144,5280,win.meterpreter,100,2025-12-27
52.204.219.144,8880,win.meterpreter,100,2025-12-27
52.204.219.144,2380,win.meterpreter,100,2025-12-27
185.237.166.38,4444,win.venom,100,2025-12-27
173.191.70.220,4782,win.quasar_rat,100,2025-12-27
69.164.252.4,8089,apk.hook,100,2025-12-27
158.220.96.15,3323,win.asyncrat,100,2025-12-27
37.72.172.58,8808,win.asyncrat,100,2025-12-27
69.164.251.37,4047,win.remcos,100,2025-12-27
45.249.208.252,3334,win.cobalt_strike,100,2025-12-27
83.229.125.215,4433,win.cobalt_strike,100,2025-12-27
203.91.74.3,443,win.valley_rat,100,2025-12-27
178.79.133.112,31337,win.sliver,90,2025-12-27
37.60.242.221,8082,apk.ermac,100,2025-12-27
66.78.40.90,60000,unknown,100,2025-12-27
191.209.58.15,3333,unknown,100,2025-12-27
20.51.197.118,3636,unknown,100,2025-12-27
143.198.10.134,3333,unknown,100,2025-12-27
13.60.235.49,3333,unknown,100,2025-12-27
123.57.152.240,41541,unknown,100,2025-12-27
221.224.130.226,3333,unknown,100,2025-12-27
43.153.60.198,8443,win.cobalt_strike,75,2025-12-27
139.196.223.82,8443,win.cobalt_strike,75,2025-12-27
102.206.27.46,80,unknown,100,2025-12-27
167.86.117.147,443,unknown,100,2025-12-27
216.92.226.14,443,unknown,100,2025-12-27
185.4.64.128,443,unknown,100,2025-12-27
82.165.173.192,443,unknown,100,2025-12-27
47.129.168.82,443,unknown,100,2025-12-27
142.93.179.103,8080,unknown,100,2025-12-27
188.166.162.138,443,unknown,100,2025-12-27
169.50.189.146,443,unknown,100,2025-12-27
116.102.237.0,7000,win.venom,100,2025-12-27
45.141.215.113,2404,win.remcos,100,2025-12-27
38.60.209.55,443,win.meterpreter,75,2025-12-27
89.124.66.189,51515,elf.mirai,80,2025-12-27
78.46.240.128,443,unknown,100,2025-12-27
81.198.74.227,443,unknown,100,2025-12-27
81.198.74.227,80,unknown,100,2025-12-27
132.148.78.83,443,unknown,100,2025-12-27
132.148.78.83,444,unknown,100,2025-12-27
49.13.228.105,443,unknown,100,2025-12-27
13.218.57.74,443,unknown,100,2025-12-27
192.53.167.241,80,unknown,100,2025-12-27
192.53.167.241,443,unknown,100,2025-12-27
178.236.16.12,443,unknown,100,2025-12-27
185.4.65.177,443,unknown,100,2025-12-27
13.218.57.74,80,unknown,100,2025-12-27
185.4.64.128,80,unknown,100,2025-12-27
65.21.248.222,443,unknown,100,2025-12-27
142.93.179.103,8081,unknown,100,2025-12-27
168.220.236.196,443,unknown,100,2025-12-27
155.117.98.19,8888,unknown,100,2025-12-27
165.154.224.129,8888,unknown,100,2025-12-27
69.197.134.88,443,win.remcos,100,2025-12-27
107.172.217.220,80,win.cobalt_strike,100,2025-12-27
107.172.217.220,443,win.cobalt_strike,100,2025-12-27
134.209.196.145,8001,elf.aisuru,75,2025-12-27
165.232.105.251,8001,elf.aisuru,75,2025-12-27
138.68.144.209,8001,elf.aisuru,75,2025-12-27
134.209.31.183,8001,elf.aisuru,75,2025-12-27
209.97.153.64,8001,elf.aisuru,75,2025-12-27
46.101.12.38,8001,elf.aisuru,75,2025-12-27
104.248.170.189,8001,elf.aisuru,75,2025-12-27
1.12.231.30,8080,win.cobalt_strike,100,2025-12-27
43.201.53.65,8888,win.cobalt_strike,100,2025-12-27
8.217.97.238,8888,unknown,100,2025-12-27
47.105.55.111,8888,win.cobalt_strike,100,2025-12-27
95.9.236.229,8811,win.asyncrat,100,2025-12-27
188.93.233.106,8808,win.asyncrat,100,2025-12-27
42.112.102.202,443,win.quasar_rat,100,2025-12-27
45.156.87.134,8008,win.asyncrat,100,2025-12-27
139.180.144.53,443,win.havoc,100,2025-12-27
45.33.88.161,443,unknown,100,2025-12-27
43.153.171.132,60000,unknown,100,2025-12-27
155.117.45.119,8443,win.venom,100,2025-12-27
140.82.54.173,443,unknown,100,2025-12-27
144.172.107.90,443,unknown,100,2025-12-27
126.209.7.138,443,unknown,100,2025-12-27
158.101.250.78,443,unknown,100,2025-12-27
4.231.170.99,3333,unknown,100,2025-12-27
57.129.40.69,51777,unknown,100,2025-12-27
18.139.79.104,8443,unknown,100,2025-12-27
51.21.131.46,3333,unknown,100,2025-12-27
3.106.236.188,443,unknown,100,2025-12-27
185.173.235.226,3333,unknown,100,2025-12-27
62.164.177.35,80,win.stealc,100,2025-12-27
217.156.122.82,80,win.stealc,100,2025-12-27
95.164.123.123,80,win.stealc,100,2025-12-27
