ip,port,malware,confidence_level,first_seen_utc_date
107.172.180.31,443,win.vshell,100,2025-12-19
104.168.84.62,9999,win.vshell,100,2025-12-19
101.43.3.136,8000,win.vshell,100,2025-12-19
95.217.196.79,443,unknown,100,2025-12-19
170.168.103.223,80,win.empire_downloader,100,2025-12-19
196.75.197.48,2222,win.meterpreter,100,2025-12-19
212.11.64.157,5555,unknown,100,2025-12-19
186.169.35.112,5060,win.remcos,100,2025-12-19
192.151.149.114,2024,win.socks5_systemz,100,2025-12-19
88.185.86.131,49821,win.quasar_rat,100,2025-12-19
23.160.168.167,2212,win.xworm,100,2025-12-19
94.156.114.203,7771,win.asyncrat,100,2025-12-19
193.177.0.235,777,unknown_stealer,100,2025-12-19
95.217.196.79,444,unknown,100,2025-12-19
54.255.231.250,443,unknown,100,2025-12-19
98.91.19.246,17777,win.meterpreter,100,2025-12-19
199.101.111.175,3790,win.meterpreter,100,2025-12-19
199.101.111.138,3790,win.meterpreter,100,2025-12-19
199.101.111.164,3790,win.meterpreter,100,2025-12-19
199.101.111.190,3790,win.meterpreter,100,2025-12-19
77.8.146.244,7443,unknown,100,2025-12-19
188.137.251.149,9000,win.sectop_rat,100,2025-12-19
151.244.232.58,53284,win.remcos,100,2025-12-19
142.248.231.251,2404,win.remcos,100,2025-12-19
193.177.0.235,80,unknown_stealer,100,2025-12-19
45.121.51.26,8080,win.cobalt_strike,100,2025-12-19
182.254.146.36,8889,win.cobalt_strike,100,2025-12-19
103.241.72.221,80,win.cobalt_strike,100,2025-12-19
89.47.249.60,7000,win.xworm,100,2025-12-19
56.137.57.68,443,win.deimos_c2,75,2025-12-19
23.227.202.200,8888,win.sliver,75,2025-12-19
23.227.202.159,8888,win.sliver,75,2025-12-19
158.179.3.73,6443,win.deimos_c2,75,2025-12-19
139.180.185.90,443,win.havoc,75,2025-12-19
138.197.194.86,8080,win.eye_pyramid,75,2025-12-19
116.26.10.136,47166,win.deimos_c2,75,2025-12-19
34.199.239.75,443,unknown,100,2025-12-19
91.189.119.125,80,unknown,100,2025-12-19
34.201.53.178,11300,win.meterpreter,100,2025-12-19
34.201.53.178,10000,win.meterpreter,100,2025-12-19
34.201.53.178,9300,win.meterpreter,100,2025-12-19
34.201.53.178,1200,win.meterpreter,100,2025-12-19
199.101.111.40,3790,win.meterpreter,100,2025-12-19
54.87.10.160,20548,win.meterpreter,100,2025-12-19
89.47.249.60,443,win.xworm,100,2025-12-19
202.95.15.173,444,unknown_rat,100,2025-12-19
202.95.15.175,444,unknown_rat,100,2025-12-19
176.117.107.187,443,unknown,100,2025-12-19
167.179.73.103,8848,win.sliver,100,2025-12-19
64.176.36.191,5000,win.sliver,100,2025-12-19
154.3.40.51,2404,win.remcos,100,2025-12-19
116.62.151.244,80,win.cobalt_strike,100,2025-12-19
45.121.51.26,443,win.cobalt_strike,100,2025-12-19
113.44.172.238,80,win.cobalt_strike,100,2025-12-19
81.71.82.54,443,win.cobalt_strike,100,2025-12-19
60.205.139.210,80,win.cobalt_strike,100,2025-12-19
192.177.26.119,443,win.vidar,100,2025-12-19
65.109.242.161,443,win.vidar,100,2025-12-19
77.42.43.162,443,win.vidar,100,2025-12-19
95.217.27.70,443,win.vidar,100,2025-12-19
95.217.29.230,443,win.vidar,100,2025-12-19
77.110.103.78,54321,elf.bashlite,75,2025-12-19
160.250.132.50,3778,elf.mirai,75,2025-12-19
141.98.10.61,7878,elf.mirai,75,2025-12-19
94.156.152.67,18129,elf.mirai,75,2025-12-19
84.252.120.115,420,elf.mirai,50,2025-12-19
83.229.17.118,38241,elf.mirai,75,2025-12-19
121.12.222.244,7777,win.cobalt_strike,100,2025-12-19
1.92.84.214,8088,win.cobalt_strike,100,2025-12-19
158.94.210.44,3884,elf.mirai,75,2025-12-19
77.90.53.18,1337,win.rapid_stealer,75,2025-12-19
45.93.20.61,80,win.stealc,100,2025-12-19
148.251.11.209,6000,win.xworm,99,2025-12-19
148.251.11.209,3242,win.darkvision_rat,88,2025-12-19
88.218.64.78,443,win.netsupportmanager_rat,75,2025-12-19
88.218.64.76,443,win.netsupportmanager_rat,75,2025-12-19
5.182.210.61,10443,win.cobalt_strike,100,2025-12-19
103.48.135.214,9878,win.cobalt_strike,100,2025-12-19
47.92.168.170,80,win.cobalt_strike,100,2025-12-19
23.235.188.169,9878,win.cobalt_strike,100,2025-12-19
23.235.188.166,9878,win.cobalt_strike,100,2025-12-19
103.48.135.212,9878,win.cobalt_strike,100,2025-12-19
35.72.185.60,8888,unknown,100,2025-12-19
34.196.215.165,443,unknown,100,2025-12-19
77.110.119.116,80,apk.hook,100,2025-12-19
34.22.213.99,443,unknown,100,2025-12-19
164.92.214.84,3333,unknown,100,2025-12-19
159.195.66.17,443,unknown,100,2025-12-19
34.230.77.121,443,unknown,100,2025-12-19
52.201.253.39,443,unknown,100,2025-12-19
107.172.142.77,2083,unknown,100,2025-12-19
64.188.67.146,80,win.stealc,100,2025-12-19
23.94.252.171,80,win.stealc,100,2025-12-19
95.163.233.3,443,unknown,100,2025-12-19
3.110.22.152,80,unknown,100,2025-12-19
208.109.244.121,8000,unknown,100,2025-12-19
54.211.184.142,4840,win.meterpreter,100,2025-12-19
103.177.47.45,3790,win.meterpreter,100,2025-12-19
54.88.230.46,43142,win.meterpreter,100,2025-12-19
54.211.184.142,990,win.meterpreter,100,2025-12-19
199.101.111.103,3790,win.meterpreter,100,2025-12-19
199.101.111.29,3790,win.meterpreter,100,2025-12-19
199.101.111.78,3790,win.meterpreter,100,2025-12-19
199.101.111.59,3790,win.meterpreter,100,2025-12-19
18.205.29.122,18941,win.meterpreter,100,2025-12-19
44.220.136.90,8085,win.meterpreter,100,2025-12-19
199.101.111.77,3790,win.meterpreter,100,2025-12-19
199.101.111.71,3790,win.meterpreter,100,2025-12-19
199.101.111.46,3790,win.meterpreter,100,2025-12-19
