ip,port,malware,confidence_level,first_seen_utc_date
18.119.212.249,80,unknown,100,2026-01-05
199.101.111.240,3790,win.meterpreter,100,2026-01-05
3.80.48.2,3333,unknown,100,2026-01-05
20.196.109.183,8443,unknown,100,2026-01-05
45.61.134.92,60000,unknown,100,2026-01-05
185.196.8.221,5001,win.asyncrat,100,2026-01-05
121.36.217.43,1234,win.cobalt_strike,100,2026-01-05
156.226.174.252,8080,win.sliver,50,2026-01-05
156.226.174.252,31337,win.sliver,50,2026-01-05
176.65.132.242,4444,win.cobalt_strike,100,2026-01-05
175.24.138.5,8088,win.cobalt_strike,100,2026-01-05
65.21.63.246,443,win.vidar,100,2026-01-05
91.124.149.85,443,win.vidar,100,2026-01-05
77.42.42.202,443,win.vidar,100,2026-01-05
84.200.87.5,443,win.vidar,100,2026-01-05
185.196.11.23,443,win.vidar,100,2026-01-05
95.217.246.140,443,win.vidar,100,2026-01-05
95.217.29.133,443,win.vidar,100,2026-01-05
46.62.159.110,443,win.vidar,100,2026-01-05
95.217.24.39,443,win.vidar,100,2026-01-05
5.75.196.146,443,win.vidar,100,2026-01-05
95.216.178.83,443,win.vidar,100,2026-01-05
95.217.28.115,443,win.vidar,100,2026-01-05
95.217.243.215,443,win.vidar,100,2026-01-05
185.196.8.99,443,win.vidar,100,2026-01-05
185.208.156.57,443,win.vidar,100,2026-01-05
86.54.42.227,443,win.vidar,100,2026-01-05
185.208.156.184,443,win.vidar,100,2026-01-05
95.216.181.234,443,win.vidar,100,2026-01-05
141.11.164.188,443,win.vidar,100,2026-01-05
91.124.149.170,443,win.vidar,100,2026-01-05
95.217.240.165,443,win.vidar,100,2026-01-05
90.143.182.93,5552,win.njrat,100,2026-01-05
47.122.114.32,10819,win.xworm,50,2026-01-05
104.64.192.238,7000,win.xworm,50,2026-01-05
185.157.162.101,3435,win.remcos,50,2026-01-05
52.2.9.54,443,win.deimos_c2,75,2026-01-05
216.238.67.15,12345,win.deimos_c2,75,2026-01-05
195.20.17.49,443,win.sliver,75,2026-01-05
16.146.239.135,443,win.deimos_c2,75,2026-01-05
158.175.130.146,32201,win.deimos_c2,75,2026-01-05
178.183.152.111,10080,win.extreme_rat,50,2026-01-05
