ip,port,malware,confidence_level,first_seen_utc_date
125.253.125.72,8443,unknown,100,2026-01-20
167.71.30.58,8088,win.bianlian,100,2026-01-20
217.160.25.65,1337,win.empire_downloader,100,2026-01-20
180.131.145.105,1912,win.crimson,100,2026-01-20
194.71.107.38,443,unknown_rat,100,2026-01-20
176.65.151.193,2403,win.remcos,100,2026-01-20
185.135.84.165,2404,win.remcos,100,2026-01-20
85.17.145.14,2404,win.remcos,100,2026-01-20
104.250.238.191,6000,win.xworm,100,2026-01-20
159.75.113.91,443,win.cobalt_strike,100,2026-01-20
14.142.202.85,443,unknown,100,2026-01-20
47.92.116.206,8443,unknown,100,2026-01-20
69.169.110.144,2056,unknown,100,2026-01-20
3.75.139.6,80,unknown,100,2026-01-20
63.180.100.205,80,unknown,100,2026-01-20
103.85.225.52,808,win.dcrat,100,2026-01-20
95.111.225.15,80,unknown,100,2026-01-20
95.111.225.15,7443,unknown,100,2026-01-20
134.199.229.117,7443,unknown,100,2026-01-20
34.94.169.169,443,win.sliver,90,2026-01-20
160.19.79.249,443,win.cobalt_strike,100,2026-01-20
124.198.131.96,9830,win.xworm,100,2026-01-20
80.66.89.195,443,win.havoc,75,2026-01-20
75.2.35.21,443,win.deimos_c2,75,2026-01-20
67.71.45.160,2078,win.qakbot,75,2026-01-20
45.207.239.237,443,win.deimos_c2,75,2026-01-20
207.56.204.22,443,win.deimos_c2,75,2026-01-20
194.48.248.75,80,win.bianlian,75,2026-01-20
168.119.141.103,1101,win.deimos_c2,75,2026-01-20
166.117.216.77,443,win.deimos_c2,75,2026-01-20
159.138.23.78,443,win.deimos_c2,75,2026-01-20
148.178.86.20,443,win.deimos_c2,75,2026-01-20
148.178.80.81,443,win.deimos_c2,75,2026-01-20
148.178.77.71,443,win.deimos_c2,75,2026-01-20
148.178.68.118,443,win.deimos_c2,75,2026-01-20
148.178.56.157,443,win.deimos_c2,75,2026-01-20
148.178.55.180,443,win.deimos_c2,75,2026-01-20
148.178.50.152,443,win.deimos_c2,75,2026-01-20
146.19.128.136,443,win.havoc,75,2026-01-20
105.111.95.172,4444,win.meterpreter,100,2026-01-20
103.177.47.187,3790,win.meterpreter,100,2026-01-20
91.219.238.38,9000,win.sectop_rat,100,2026-01-20
188.218.81.73,1336,win.asyncrat,100,2026-01-20
104.243.248.63,83,win.asyncrat,100,2026-01-20
104.243.248.63,102,win.asyncrat,100,2026-01-20
203.188.171.67,8808,win.asyncrat,100,2026-01-20
104.248.10.150,31337,win.sliver,100,2026-01-20
154.12.20.218,443,win.pupy,100,2026-01-20
181.235.2.83,2404,win.remcos,100,2026-01-20
118.89.73.78,60010,win.cobalt_strike,100,2026-01-20
118.31.117.61,443,win.cobalt_strike,100,2026-01-20
