ip,port,malware,confidence_level,first_seen_utc_date
13.51.64.153,9000,apk.spynote,100,2026-01-15
146.70.219.230,4781,win.quasar_rat,100,2026-01-15
103.177.47.193,3790,win.meterpreter,100,2026-01-15
209.38.21.227,443,win.mimikatz,100,2026-01-15
185.161.208.244,7777,win.quasar_rat,100,2026-01-15
195.178.136.2,8808,win.remcos,100,2026-01-15
91.228.186.244,10254,win.cobalt_strike,100,2026-01-15
4.213.73.240,3333,unknown,100,2026-01-15
87.106.2.152,3333,unknown,100,2026-01-15
138.124.66.8,2083,unknown,100,2026-01-15
51.81.155.58,3333,unknown,100,2026-01-15
79.174.78.180,443,unknown,100,2026-01-15
54.254.147.81,3333,unknown,100,2026-01-15
178.154.247.107,3333,unknown,100,2026-01-15
15.207.138.6,443,unknown,100,2026-01-15
54.204.117.176,80,win.nimplant,100,2026-01-15
95.217.242.12,443,win.vidar,100,2026-01-15
85.137.253.13,443,win.vidar,100,2026-01-15
77.42.83.33,443,win.vidar,100,2026-01-15
95.217.245.117,443,win.vidar,100,2026-01-15
95.217.245.163,443,win.vidar,100,2026-01-15
65.109.242.146,443,win.vidar,100,2026-01-15
91.184.243.129,443,win.vidar,100,2026-01-15
95.85.230.162,443,win.vidar,100,2026-01-15
95.216.183.30,443,win.vidar,100,2026-01-15
198.46.178.137,8107,win.purelogs,100,2026-01-15
65.108.68.112,9998,unknown,100,2026-01-15
174.138.181.162,9998,unknown,100,2026-01-15
185.91.127.94,9998,unknown,100,2026-01-15
176.9.145.137,9998,unknown,100,2026-01-15
185.91.127.32,9998,unknown,100,2026-01-15
193.141.60.73,9998,unknown,100,2026-01-15
185.91.127.91,9998,unknown,100,2026-01-15
74.119.149.33,9998,unknown,100,2026-01-15
205.209.117.202,9998,unknown,100,2026-01-15
207.174.105.104,9998,unknown,100,2026-01-15
74.119.149.7,9998,unknown,100,2026-01-15
74.50.79.138,9998,unknown,100,2026-01-15
80.75.212.66,9998,unknown,100,2026-01-15
185.91.127.50,9998,unknown,100,2026-01-15
162.246.18.234,9998,unknown,100,2026-01-15
74.119.149.99,9998,unknown,100,2026-01-15
65.21.92.227,9998,unknown,100,2026-01-15
207.174.105.38,9998,unknown,100,2026-01-15
74.119.149.100,9998,unknown,100,2026-01-15
205.209.119.146,9998,unknown,100,2026-01-15
74.119.149.106,9998,unknown,100,2026-01-15
74.119.149.21,9998,unknown,100,2026-01-15
207.174.105.133,9998,unknown,100,2026-01-15
173.214.166.50,9998,unknown,100,2026-01-15
74.119.149.73,9998,unknown,100,2026-01-15
185.91.127.28,9998,unknown,100,2026-01-15
95.141.242.12,9998,unknown,100,2026-01-15
193.141.60.72,9998,unknown,100,2026-01-15
74.119.149.50,9998,unknown,100,2026-01-15
74.119.149.41,9998,unknown,100,2026-01-15
142.132.248.147,9998,unknown,100,2026-01-15
207.174.105.4,9998,unknown,100,2026-01-15
207.174.105.109,9998,unknown,100,2026-01-15
74.119.149.98,9998,unknown,100,2026-01-15
193.141.60.3,9998,unknown,100,2026-01-15
162.250.127.202,9998,unknown,100,2026-01-15
74.119.149.113,9998,unknown,100,2026-01-15
74.119.149.11,9998,unknown,100,2026-01-15
74.119.149.93,9998,unknown,100,2026-01-15
74.119.149.80,9998,unknown,100,2026-01-15
185.91.127.103,9998,unknown,100,2026-01-15
193.141.60.4,9998,unknown,100,2026-01-15
136.243.103.172,9998,unknown,100,2026-01-15
207.174.105.26,9998,unknown,100,2026-01-15
80.75.212.74,9998,unknown,100,2026-01-15
207.174.105.89,9998,unknown,100,2026-01-15
198.96.93.202,9998,unknown,100,2026-01-15
159.69.56.188,9998,unknown,100,2026-01-15
216.158.235.142,9998,unknown,100,2026-01-15
80.75.212.57,9998,unknown,100,2026-01-15
207.174.105.43,9998,unknown,100,2026-01-15
116.202.208.163,9998,unknown,100,2026-01-15
216.158.227.242,9998,unknown,100,2026-01-15
185.91.127.19,9998,unknown,100,2026-01-15
65.108.200.43,9998,unknown,100,2026-01-15
80.75.212.76,9998,unknown,100,2026-01-15
69.10.59.202,9998,unknown,100,2026-01-15
209.159.150.222,9998,unknown,100,2026-01-15
170.39.230.128,9998,unknown,100,2026-01-15
185.91.127.34,9998,unknown,100,2026-01-15
64.20.47.166,9998,unknown,100,2026-01-15
162.245.189.2,9998,unknown,100,2026-01-15
74.50.77.126,9998,unknown,100,2026-01-15
185.91.127.44,9998,unknown,100,2026-01-15
74.119.149.32,9998,unknown,100,2026-01-15
74.119.149.63,9998,unknown,100,2026-01-15
74.50.76.118,9998,unknown,100,2026-01-15
207.174.105.103,9998,unknown,100,2026-01-15
74.119.149.26,9998,unknown,100,2026-01-15
74.119.149.36,9998,unknown,100,2026-01-15
64.20.54.170,9998,unknown,100,2026-01-15
207.174.105.119,9998,unknown,100,2026-01-15
185.91.127.29,9998,unknown,100,2026-01-15
65.109.17.57,9998,unknown,100,2026-01-15
193.141.60.12,9998,unknown,100,2026-01-15
74.119.149.103,9998,unknown,100,2026-01-15
205.209.105.162,9998,unknown,100,2026-01-15
207.174.105.87,9998,unknown,100,2026-01-15
185.91.127.25,9998,unknown,100,2026-01-15
80.75.212.80,9998,unknown,100,2026-01-15
185.91.127.66,9998,unknown,100,2026-01-15
74.119.149.62,9998,unknown,100,2026-01-15
216.219.88.78,9998,unknown,100,2026-01-15
74.119.149.109,9998,unknown,100,2026-01-15
74.119.149.97,9998,unknown,100,2026-01-15
65.108.199.124,9998,unknown,100,2026-01-15
69.10.41.22,9998,unknown,100,2026-01-15
205.209.110.210,9998,unknown,100,2026-01-15
74.119.149.81,9998,unknown,100,2026-01-15
66.45.240.82,9998,unknown,100,2026-01-15
74.119.149.69,9998,unknown,100,2026-01-15
74.119.149.28,9998,unknown,100,2026-01-15
138.201.80.194,9998,unknown,100,2026-01-15
185.91.127.118,9998,unknown,100,2026-01-15
185.91.127.14,9998,unknown,100,2026-01-15
80.75.212.30,9998,unknown,100,2026-01-15
74.50.78.86,9998,unknown,100,2026-01-15
80.75.212.20,9998,unknown,100,2026-01-15
207.174.105.49,9998,unknown,100,2026-01-15
185.91.127.93,9998,unknown,100,2026-01-15
216.219.86.74,9998,unknown,100,2026-01-15
74.119.149.51,9998,unknown,100,2026-01-15
74.119.149.54,9998,unknown,100,2026-01-15
74.119.149.37,9998,unknown,100,2026-01-15
84.17.56.234,9998,unknown,100,2026-01-15
74.50.95.246,9998,unknown,100,2026-01-15
74.119.149.120,9998,unknown,100,2026-01-15
74.119.149.118,9998,unknown,100,2026-01-15
207.174.105.92,9998,unknown,100,2026-01-15
185.91.127.90,9998,unknown,100,2026-01-15
207.174.105.105,9998,unknown,100,2026-01-15
185.91.127.68,9998,unknown,100,2026-01-15
185.91.127.116,9998,unknown,100,2026-01-15
176.9.20.113,9998,unknown,100,2026-01-15
207.174.105.107,9998,unknown,100,2026-01-15
185.91.127.89,9998,unknown,100,2026-01-15
207.174.105.46,9998,unknown,100,2026-01-15
80.75.212.84,9998,unknown,100,2026-01-15
152.42.181.59,8001,unknown,75,2026-01-15
207.174.105.100,9998,unknown,100,2026-01-15
67.71.45.109,2078,win.qakbot,75,2026-01-15
52.86.129.169,443,win.deimos_c2,75,2026-01-15
31.41.44.26,40000,win.havoc,75,2026-01-15
207.56.207.219,443,win.deimos_c2,75,2026-01-15
207.56.201.179,443,win.deimos_c2,75,2026-01-15
166.117.111.236,443,win.deimos_c2,75,2026-01-15
148.178.38.187,443,win.deimos_c2,75,2026-01-15
148.178.119.108,443,win.deimos_c2,75,2026-01-15
148.178.114.109,443,win.deimos_c2,75,2026-01-15
130.12.180.50,9999,win.sliver,75,2026-01-15
176.65.132.226,4468,win.asyncrat,100,2026-01-15
103.177.47.251,3790,win.meterpreter,100,2026-01-15
13.218.161.4,10261,win.meterpreter,100,2026-01-15
103.177.47.189,3790,win.meterpreter,100,2026-01-15
102.98.98.69,443,win.netsupportmanager_rat,100,2026-01-15
14.128.45.54,8848,win.dcrat,100,2026-01-15
116.102.228.216,5000,win.venom,100,2026-01-15
116.102.228.216,6002,win.venom,100,2026-01-15
2.80.251.193,4782,win.quasar_rat,100,2026-01-15
102.117.174.95,7443,unknown,100,2026-01-15
136.0.157.35,6606,win.asyncrat,100,2026-01-15
136.0.157.35,7707,win.asyncrat,100,2026-01-15
217.60.62.204,45443,win.sliver,100,2026-01-15
128.90.113.109,2404,win.remcos,100,2026-01-15
183.131.83.105,8080,win.ghost_rat,100,2026-01-15
101.75.47.199,8000,win.ghost_rat,100,2026-01-15
223.165.5.84,443,win.cobalt_strike,100,2026-01-15
47.92.217.80,443,win.cobalt_strike,100,2026-01-15
8.148.211.47,8888,win.cobalt_strike,100,2026-01-15
43.240.236.207,43241,win.cobalt_strike,100,2026-01-15
203.202.232.230,1640,win.xworm,75,2026-01-15
147.124.215.69,1991,win.purelogs,100,2026-01-15
198.176.62.41,8443,win.cobalt_strike,100,2026-01-15
47.92.217.80,8888,win.cobalt_strike,100,2026-01-15
206.119.172.43,8088,win.cobalt_strike,100,2026-01-15
188.214.30.148,1024,elf.mirai,80,2026-01-15
144.172.96.170,1999,elf.mirai,80,2026-01-15
103.233.8.46,8888,unknown,100,2026-01-15
116.202.213.222,80,win.stealc,100,2026-01-15
47.242.115.30,10443,win.valley_rat,100,2026-01-15
47.242.115.30,443,win.valley_rat,100,2026-01-15
47.242.115.30,8443,win.valley_rat,100,2026-01-15
85.239.237.175,9090,win.quasar_rat,100,2026-01-15
104.223.84.16,2404,win.remcos,100,2026-01-15
185.208.156.243,7099,win.xworm,100,2026-01-15
46.39.253.217,9090,win.xworm,100,2026-01-15
46.39.253.217,9001,win.xworm,100,2026-01-15
199.101.111.69,3790,win.meterpreter,100,2026-01-15
54.226.241.245,80,win.nimplant,100,2026-01-15
162.252.198.45,443,win.havoc,100,2026-01-15
42.115.10.126,443,win.quasar_rat,100,2026-01-15
185.196.20.150,1911,win.asyncrat,100,2026-01-15
23.249.28.168,9845,win.ghost_rat,100,2026-01-15
101.201.180.191,4444,win.cobalt_strike,100,2026-01-15
185.241.208.141,55615,win.redline_stealer,100,2026-01-15
98.89.171.225,80,win.nimplant,100,2026-01-15
144.86.60.33,443,win.netsupportmanager_rat,100,2026-01-15
154.12.87.24,80,win.dcrat,100,2026-01-15
188.166.172.119,8443,win.havoc,100,2026-01-15
104.248.249.211,443,win.havoc,100,2026-01-15
104.248.249.211,80,win.havoc,100,2026-01-15
223.165.5.249,443,win.havoc,100,2026-01-15
176.65.132.225,8808,win.asyncrat,100,2026-01-15
191.107.84.149,5060,win.remcos,100,2026-01-15
198.23.177.196,2404,win.remcos,100,2026-01-15
39.105.193.156,4444,win.cobalt_strike,100,2026-01-15
147.45.44.76,443,win.cobalt_strike,100,2026-01-15
43.142.242.216,3333,unknown,100,2026-01-14
13.205.78.47,8080,unknown,100,2026-01-14
184.82.111.71,3333,unknown,100,2026-01-14
52.58.187.167,80,unknown,100,2026-01-14
52.58.187.167,443,unknown,100,2026-01-14
217.154.153.155,3333,unknown,100,2026-01-14
47.80.8.175,60000,unknown,100,2026-01-14
8.137.155.113,8888,unknown,100,2026-01-14
8.219.82.235,18888,win.valley_rat,100,2026-01-14
217.60.62.204,8443,win.sliver,75,2026-01-14
107.21.77.200,54155,win.meterpreter,100,2026-01-14
107.21.77.200,5205,win.meterpreter,100,2026-01-14
5.59.248.100,80,elf.bashlite,100,2026-01-14
46.151.182.4,8080,elf.moobot,100,2026-01-14
69.167.10.106,443,win.dcrat,100,2026-01-14
78.40.194.123,9000,win.sectop_rat,100,2026-01-14
217.60.62.204,443,win.sliver,100,2026-01-14
172.111.225.108,2404,win.remcos,100,2026-01-14
198.176.63.214,80,win.cobalt_strike,100,2026-01-14
68.64.178.130,80,win.cobalt_strike,100,2026-01-14
151.243.18.176,80,win.cobalt_strike,100,2026-01-14
38.76.194.131,10000,win.cobalt_strike,100,2026-01-14
54.82.171.65,443,win.deimos_c2,75,2026-01-14
39.130.158.143,10250,win.deimos_c2,75,2026-01-14
23.20.198.77,443,win.deimos_c2,75,2026-01-14
216.238.81.174,80,win.bianlian,75,2026-01-14
142.247.214.105,443,win.qakbot,75,2026-01-14
140.0.222.24,7345,win.deimos_c2,75,2026-01-14
47.237.82.191,9521,win.valley_rat,100,2026-01-14
20.82.176.195,7771,apk.spynote,100,2026-01-14
176.65.132.11,443,win.stealc,100,2026-01-14
45.156.87.57,443,win.stealc,100,2026-01-14
45.153.34.117,443,win.stealc,100,2026-01-14
172.201.216.161,445,win.havoc,100,2026-01-14
144.172.108.128,443,win.havoc,100,2026-01-14
27.124.2.46,443,win.quasar_rat,100,2026-01-14
1.13.253.103,4782,win.quasar_rat,100,2026-01-14
27.124.2.52,443,win.quasar_rat,100,2026-01-14
129.212.181.175,443,unknown,100,2026-01-14
23.26.76.39,2404,win.remcos,100,2026-01-14
185.74.222.237,443,win.cobalt_strike,100,2026-01-14
86.54.42.197,8888,unknown_stealer,100,2026-01-14
62.164.177.43,5850,win.quasar_rat,75,2026-01-14
103.121.93.78,8668,win.valley_rat,100,2026-01-14
195.24.237.79,8443,win.cobalt_strike,75,2026-01-14
110.42.67.208,8088,win.cobalt_strike,75,2026-01-14
16.16.25.233,9004,apk.spynote,100,2026-01-14
91.92.251.105,12004,apk.spynote,100,2026-01-14
20.162.108.7,7778,apk.spynote,100,2026-01-14
199.101.111.232,3790,win.meterpreter,100,2026-01-14
106.75.141.126,8000,win.mimikatz,100,2026-01-14
185.196.9.60,5555,unknown,100,2026-01-14
45.156.87.143,80,win.stealc,100,2026-01-14
45.156.87.224,80,win.stealc,100,2026-01-14
176.65.132.3,80,win.stealc,100,2026-01-14
176.65.132.7,80,win.stealc,100,2026-01-14
45.153.34.246,443,win.stealc,100,2026-01-14
176.65.132.17,80,win.stealc,100,2026-01-14
18.163.183.136,80,win.nimplant,100,2026-01-14
46.151.182.40,2404,win.remcos,100,2026-01-14
43.134.101.238,3333,unknown,100,2026-01-14
165.232.84.105,443,unknown,100,2026-01-14
137.184.0.179,443,unknown,100,2026-01-14
38.60.249.226,443,unknown,100,2026-01-14
24.144.95.71,26736,unknown,100,2026-01-14
3.7.254.146,4444,unknown,100,2026-01-14
117.72.121.210,3333,unknown,100,2026-01-14
157.230.156.136,3333,unknown,100,2026-01-14
3.124.174.152,443,unknown,100,2026-01-14
174.138.53.32,443,unknown,100,2026-01-14
18.135.242.140,443,unknown,100,2026-01-14
