ip,port,malware,confidence_level,first_seen_utc_date
47.83.130.138,8888,win.valley_rat,100,2026-01-21
47.83.130.138,6666,win.valley_rat,100,2026-01-21
3.84.179.12,2455,win.meterpreter,100,2026-01-21
185.68.21.77,8888,win.dcrat,100,2026-01-21
147.124.219.46,2404,win.remcos,100,2026-01-21
154.244.253.161,2404,win.remcos,100,2026-01-21
104.168.94.108,20080,win.cobalt_strike,100,2026-01-21
159.69.218.82,3333,unknown,100,2026-01-21
3.75.139.6,443,unknown,100,2026-01-21
81.8.96.196,443,unknown,100,2026-01-21
103.43.191.41,3333,unknown,100,2026-01-21
63.180.100.205,443,unknown,100,2026-01-21
34.134.226.76,10443,unknown,100,2026-01-21
67.210.97.27,6606,win.asyncrat,100,2026-01-21
217.216.32.194,8080,win.asyncrat,100,2026-01-21
47.97.31.229,4433,win.cobalt_strike,100,2026-01-21
129.211.190.226,2086,win.cobalt_strike,100,2026-01-21
47.104.73.36,8443,win.cobalt_strike,75,2026-01-21
77.42.48.198,443,win.vidar,100,2026-01-21
138.226.237.209,443,win.vidar,100,2026-01-21
77.42.48.193,443,win.vidar,100,2026-01-21
77.42.49.41,443,win.vidar,100,2026-01-21
77.42.48.192,443,win.vidar,100,2026-01-21
77.42.48.194,443,win.vidar,100,2026-01-21
138.226.237.210,443,win.vidar,100,2026-01-21
77.42.48.196,443,win.vidar,100,2026-01-21
195.201.47.94,443,win.vidar,100,2026-01-21
192.177.26.99,443,win.vidar,100,2026-01-21
138.226.237.208,443,win.vidar,100,2026-01-21
183.90.187.139,5178,win.nworm,100,2026-01-21
3.33.138.70,443,win.deimos_c2,75,2026-01-21
144.31.224.224,443,win.danabot,75,2026-01-21
139.84.226.162,8443,win.bianlian,75,2026-01-21
116.31.165.25,36150,win.deimos_c2,75,2026-01-21
139.155.247.44,60055,win.cobalt_strike,100,2026-01-21
103.177.47.26,3790,win.meterpreter,100,2026-01-21
192.162.70.172,443,win.bit_rat,100,2026-01-21
35.92.162.80,80,win.havoc,100,2026-01-21
95.9.236.229,2001,win.asyncrat,100,2026-01-21
47.109.33.245,8888,unknown,100,2026-01-21
198.23.177.210,2404,win.remcos,100,2026-01-21
172.111.213.112,2404,win.remcos,100,2026-01-21
114.55.13.17,80,win.cobalt_strike,100,2026-01-21
116.62.189.232,80,win.cobalt_strike,100,2026-01-21
45.141.215.60,443,unknown_stealer,100,2026-01-21
109.172.91.23,443,win.remcos,100,2026-01-21
165.245.129.3,81,elf.mirai,80,2026-01-21
138.124.79.35,80,win.stealc,100,2026-01-21
89.125.48.195,80,win.stealc,100,2026-01-21
159.198.75.187,80,win.stealc,100,2026-01-21
