ip,port,malware,confidence_level,first_seen_utc_date
79.45.101.40,4444,win.meterpreter,100,2025-12-14
199.101.111.209,3790,win.meterpreter,100,2025-12-14
5.255.103.171,80,elf.bashlite,100,2025-12-14
95.113.168.128,7443,unknown,100,2025-12-14
185.11.61.69,9000,win.sectop_rat,100,2025-12-14
194.59.30.9,8000,win.sliver,100,2025-12-14
66.49.168.90,4782,win.quasar_rat,100,2025-12-14
193.161.193.99,62143,win.xworm,100,2025-12-14
156.234.216.177,8712,win.cobalt_strike,100,2025-12-14
156.67.26.237,80,unknown,100,2025-12-14
181.214.100.68,31337,win.sliver,90,2025-12-14
1.55.101.190,443,win.quasar_rat,100,2025-12-14
173.212.250.92,3333,unknown,100,2025-12-14
34.136.172.215,3333,unknown,100,2025-12-14
188.119.123.91,3333,unknown,100,2025-12-14
195.20.17.33,8888,win.sliver,75,2025-12-14
45.93.20.50,80,unknown,100,2025-12-14
54.83.104.76,2405,win.meterpreter,100,2025-12-14
103.177.47.147,3790,win.meterpreter,100,2025-12-14
3.114.19.102,80,win.brute_ratel_c4,100,2025-12-14
144.126.149.104,20300,win.asyncrat,100,2025-12-14
156.234.101.163,8712,win.cobalt_strike,100,2025-12-14
156.234.101.170,8712,win.cobalt_strike,100,2025-12-14
204.77.130.20,8888,win.cobalt_strike,100,2025-12-14
115.190.238.185,80,win.cobalt_strike,100,2025-12-14
39.104.81.39,8081,win.cobalt_strike,100,2025-12-14
111.231.11.55,8888,win.cobalt_strike,100,2025-12-14
159.65.222.92,8001,elf.aisuru,75,2025-12-14
87.121.84.60,9772,elf.mirai,75,2025-12-14
213.209.143.76,18129,elf.mirai,75,2025-12-14
16.163.15.152,5676,win.valley_rat,75,2025-12-14
62.146.175.106,60010,win.xworm,100,2025-12-14
87.242.106.13,1488,win.asyncrat,100,2025-12-14
45.13.225.72,3778,elf.mirai,80,2025-12-14
91.238.104.82,1604,win.njrat,100,2025-12-14
139.59.116.230,443,unknown,100,2025-12-14
199.101.109.57,3790,win.meterpreter,100,2025-12-14
54.169.194.248,7443,unknown,100,2025-12-14
107.172.31.101,9918,win.asyncrat,100,2025-12-14
178.16.53.119,8888,win.asyncrat,100,2025-12-14
154.222.18.152,8888,unknown,100,2025-12-14
149.104.30.242,20443,win.cobalt_strike,100,2025-12-14
156.234.101.168,8712,win.cobalt_strike,100,2025-12-14
156.234.145.52,8712,win.cobalt_strike,100,2025-12-14
13.213.128.58,443,unknown,100,2025-12-14
89.111.149.164,443,unknown,100,2025-12-14
199.101.111.88,3790,win.meterpreter,100,2025-12-14
3.85.108.239,465,win.meterpreter,100,2025-12-14
31.56.27.19,9000,win.sectop_rat,100,2025-12-14
109.123.227.146,2404,win.remcos,100,2025-12-14
137.220.152.212,5178,win.nworm,100,2025-12-13
45.93.20.50,443,unknown,100,2025-12-13
51.79.73.237,8081,win.empire_downloader,100,2025-12-13
51.79.73.237,80,win.empire_downloader,100,2025-12-13
54.226.9.14,8443,win.meterpreter,100,2025-12-13
54.159.7.215,8013,win.meterpreter,100,2025-12-13
3.89.30.186,50995,win.meterpreter,100,2025-12-13
54.226.9.14,43,win.meterpreter,100,2025-12-13
54.226.9.14,443,win.meterpreter,100,2025-12-13
3.89.30.186,18245,win.meterpreter,100,2025-12-13
3.89.30.186,41795,win.meterpreter,100,2025-12-13
45.227.254.130,3790,win.meterpreter,100,2025-12-13
43.103.2.130,6443,win.adaptix_c2,100,2025-12-13
148.253.212.135,4444,win.adaptix_c2,100,2025-12-13
193.233.202.239,80,elf.moobot,100,2025-12-13
92.63.106.145,80,win.stealc,100,2025-12-13
176.117.107.175,443,win.havoc,100,2025-12-13
159.223.52.78,9899,win.quasar_rat,100,2025-12-13
80.66.72.158,8082,apk.hook,100,2025-12-13
80.66.72.158,8089,apk.hook,100,2025-12-13
45.156.27.23,7443,unknown,100,2025-12-13
107.175.159.252,8888,unknown,100,2025-12-13
3.36.64.174,8443,win.sliver,100,2025-12-13
178.16.52.92,31337,win.sliver,100,2025-12-13
13.247.77.239,443,win.sliver,100,2025-12-13
178.16.52.91,31337,win.sliver,100,2025-12-13
178.16.52.94,31337,win.sliver,100,2025-12-13
178.16.52.53,31337,win.sliver,100,2025-12-13
45.121.50.136,8080,win.cobalt_strike,100,2025-12-13
154.219.109.205,849,win.cobalt_strike,100,2025-12-13
45.121.50.136,53,win.cobalt_strike,100,2025-12-13
23.235.187.66,8712,win.cobalt_strike,100,2025-12-13
23.235.188.26,8712,win.cobalt_strike,100,2025-12-13
23.226.48.203,8712,win.cobalt_strike,100,2025-12-13
156.234.145.41,8712,win.cobalt_strike,100,2025-12-13
23.235.188.1,8712,win.cobalt_strike,100,2025-12-13
156.234.101.183,8712,win.cobalt_strike,100,2025-12-13
156.234.101.174,8712,win.cobalt_strike,100,2025-12-13
23.248.237.43,8712,win.cobalt_strike,100,2025-12-13
23.235.188.28,8712,win.cobalt_strike,100,2025-12-13
23.248.214.17,8712,win.cobalt_strike,100,2025-12-13
23.248.214.8,8712,win.cobalt_strike,100,2025-12-13
156.234.145.36,8712,win.cobalt_strike,100,2025-12-13
23.235.188.4,8712,win.cobalt_strike,100,2025-12-13
23.235.188.29,8712,win.cobalt_strike,100,2025-12-13
156.234.145.49,8712,win.cobalt_strike,100,2025-12-13
156.234.101.184,8712,win.cobalt_strike,100,2025-12-13
23.248.214.24,8712,win.cobalt_strike,100,2025-12-13
23.235.188.25,8712,win.cobalt_strike,100,2025-12-13
156.234.101.177,8712,win.cobalt_strike,100,2025-12-13
23.248.214.7,8712,win.cobalt_strike,100,2025-12-13
156.234.101.188,8712,win.cobalt_strike,100,2025-12-13
23.226.48.197,8712,win.cobalt_strike,100,2025-12-13
23.226.48.194,8712,win.cobalt_strike,100,2025-12-13
23.248.214.27,8712,win.cobalt_strike,100,2025-12-13
23.235.188.27,8712,win.cobalt_strike,100,2025-12-13
156.234.101.190,8712,win.cobalt_strike,100,2025-12-13
23.235.188.30,8712,win.cobalt_strike,100,2025-12-13
156.234.145.61,8712,win.cobalt_strike,100,2025-12-13
23.235.188.12,8712,win.cobalt_strike,100,2025-12-13
156.234.145.53,8712,win.cobalt_strike,100,2025-12-13
156.234.101.176,8712,win.cobalt_strike,100,2025-12-13
23.226.48.207,8712,win.cobalt_strike,100,2025-12-13
23.235.188.24,8712,win.cobalt_strike,100,2025-12-13
23.248.214.30,8712,win.cobalt_strike,100,2025-12-13
156.234.145.44,8712,win.cobalt_strike,100,2025-12-13
