ip,port,malware,confidence_level,first_seen_utc_date
91.108.244.139,443,js.fakeupdates,100,2026-01-29
172.104.188.247,9999,win.adaptix_c2,100,2026-01-29
47.109.78.104,8080,win.sliver,100,2026-01-29
194.68.225.168,80,unknown_rat,100,2026-01-29
20.206.201.190,2404,win.remcos,100,2026-01-29
192.3.136.235,5070,win.remcos,100,2026-01-29
45.150.128.141,7000,win.xworm,100,2026-01-29
206.238.70.42,80,win.cobalt_strike,100,2026-01-29
43.156.27.192,80,win.cobalt_strike,100,2026-01-29
194.150.220.63,8443,unknown,100,2026-01-29
194.150.220.63,2083,unknown,100,2026-01-29
178.156.234.79,8443,unknown,100,2026-01-29
34.233.15.237,443,unknown,100,2026-01-29
54.90.55.61,443,unknown,100,2026-01-29
80.211.130.251,3333,unknown,100,2026-01-29
159.198.37.223,8080,unknown,100,2026-01-29
45.155.173.119,8443,win.havoc,100,2026-01-29
146.103.40.249,8000,win.havoc,100,2026-01-29
8.148.251.204,443,win.cobalt_strike,100,2026-01-29
194.87.198.205,80,win.cobalt_strike,100,2026-01-29
193.161.193.99,42479,win.njrat,100,2026-01-29
91.215.85.119,9999,win.castle_rat,75,2026-01-29
178.17.59.34,443,win.vidar,100,2026-01-29
49.13.124.144,443,win.vidar,100,2026-01-29
49.13.33.221,443,win.vidar,100,2026-01-29
135.181.14.70,443,win.vidar,100,2026-01-29
37.27.63.113,443,win.vidar,100,2026-01-29
95.217.227.187,443,win.vidar,100,2026-01-29
84.54.37.191,7080,elf.bashlite,75,2026-01-29
81.94.151.189,1312,elf.mirai,80,2026-01-29
45.93.20.205,80,win.stealc,100,2026-01-29
138.226.236.254,80,win.stealc,100,2026-01-29
213.152.162.170,5580,win.nanocore,75,2026-01-29
213.152.162.89,5580,win.nanocore,75,2026-01-29
123.207.50.225,9002,win.cobalt_strike,75,2026-01-29
8.219.240.66,10230,win.deimos_c2,75,2026-01-29
74.48.214.25,443,win.deimos_c2,75,2026-01-29
54.153.244.254,443,win.deimos_c2,75,2026-01-29
125.25.56.12,7443,win.netsupportmanager_rat,75,2026-01-29
34.123.90.49,8082,win.empire_downloader,100,2026-01-29
83.136.249.143,8000,win.mimikatz,100,2026-01-29
138.2.16.164,5038,win.dcrat,100,2026-01-29
129.151.142.36,5038,win.dcrat,100,2026-01-29
193.233.113.81,8080,win.venom,100,2026-01-29
3.137.149.24,443,win.havoc,100,2026-01-29
51.178.11.179,2487,win.remcos,100,2026-01-29
63.176.129.242,80,win.cobalt_strike,100,2026-01-29
216.126.239.50,443,win.cobalt_strike,100,2026-01-29
216.126.239.50,80,win.cobalt_strike,100,2026-01-29
23.235.179.117,34781,win.cobalt_strike,100,2026-01-29
185.222.58.48,55615,win.redline_stealer,75,2026-01-29
33.53.50.4,4449,win.asyncrat,100,2026-01-29
33.53.50.4,25340,win.asyncrat,100,2026-01-29
33.53.50.4,53504,win.asyncrat,100,2026-01-29
45.129.9.25,4444,win.adaptix_c2,100,2026-01-29
