ip,port,malware,confidence_level,first_seen_utc_date
13.51.238.11,16992,win.meterpreter,100,2026-01-26
13.114.134.127,52200,win.meterpreter,100,2026-01-26
18.196.163.74,788,win.meterpreter,100,2026-01-26
98.130.85.7,25078,win.meterpreter,100,2026-01-26
3.143.218.69,9201,win.meterpreter,100,2026-01-26
3.143.218.69,8001,win.meterpreter,100,2026-01-26
3.143.218.69,1101,win.meterpreter,100,2026-01-26
3.143.218.69,33501,win.meterpreter,100,2026-01-26
51.20.141.131,45608,win.meterpreter,100,2026-01-26
13.208.141.35,11353,win.meterpreter,100,2026-01-26
13.208.141.35,3503,win.meterpreter,100,2026-01-26
13.61.194.48,49234,win.meterpreter,100,2026-01-26
54.207.174.96,50805,win.meterpreter,100,2026-01-26
54.207.174.96,13155,win.meterpreter,100,2026-01-26
18.231.120.5,26539,win.meterpreter,100,2026-01-26
18.231.120.5,8089,win.meterpreter,100,2026-01-26
18.231.120.5,33389,win.meterpreter,100,2026-01-26
98.130.44.179,14894,win.meterpreter,100,2026-01-26
98.130.44.179,1244,win.meterpreter,100,2026-01-26
51.20.142.106,11112,win.meterpreter,100,2026-01-26
51.20.142.106,2762,win.meterpreter,100,2026-01-26
51.20.142.106,21812,win.meterpreter,100,2026-01-26
3.8.126.102,22722,win.meterpreter,100,2026-01-26
52.69.187.17,6003,win.meterpreter,100,2026-01-26
194.60.135.114,5555,unknown,100,2026-01-26
194.68.225.168,443,unknown_rat,100,2026-01-26
35.171.33.55,443,unknown,100,2026-01-26
140.143.239.248,3333,unknown,100,2026-01-26
206.189.45.149,3333,unknown,100,2026-01-26
54.233.43.28,8080,unknown,100,2026-01-26
27.124.6.200,1473,win.ghost_rat,75,2026-01-26
27.124.6.181,1473,win.ghost_rat,75,2026-01-26
156.234.208.87,4037,win.cobalt_strike,100,2026-01-26
8.130.68.100,80,win.cobalt_strike,100,2026-01-26
156.234.208.91,4037,win.cobalt_strike,100,2026-01-26
156.234.208.72,4037,win.cobalt_strike,100,2026-01-26
106.14.204.15,80,win.cobalt_strike,100,2026-01-26
39.107.123.163,80,win.cobalt_strike,100,2026-01-26
47.254.57.63,443,win.deimos_c2,75,2026-01-26
218.255.179.148,47127,win.deimos_c2,75,2026-01-26
18.254.170.116,443,win.deimos_c2,75,2026-01-26
213.209.159.175,80,osx.amos,100,2026-01-26
83.229.121.8,8084,win.vshell,100,2026-01-26
138.226.236.2,443,win.vidar,100,2026-01-26
89.167.12.29,443,win.vidar,100,2026-01-26
77.42.49.172,443,win.vidar,100,2026-01-26
95.216.179.235,443,win.vidar,100,2026-01-26
95.216.178.74,443,win.vidar,100,2026-01-26
95.216.62.169,443,win.vidar,100,2026-01-26
77.42.49.171,443,win.vidar,100,2026-01-26
77.42.49.173,443,win.vidar,100,2026-01-26
91.244.71.42,443,win.vidar,100,2026-01-26
95.216.182.209,443,win.vidar,100,2026-01-26
77.42.49.169,443,win.vidar,100,2026-01-26
95.216.181.149,443,win.vidar,100,2026-01-26
77.42.49.174,443,win.vidar,100,2026-01-26
138.199.244.59,443,win.vidar,100,2026-01-26
78.40.209.203,443,win.vidar,100,2026-01-26
77.42.80.83,443,win.vidar,100,2026-01-26
65.109.241.53,443,win.vidar,100,2026-01-26
77.42.49.168,443,win.vidar,100,2026-01-26
77.42.49.170,443,win.vidar,100,2026-01-26
148.135.65.176,4444,win.vshell,100,2026-01-26
54.250.82.90,28177,win.meterpreter,100,2026-01-26
51.49.52.11,7170,win.meterpreter,100,2026-01-26
54.169.134.204,2456,win.meterpreter,100,2026-01-26
13.233.41.41,51005,win.meterpreter,100,2026-01-26
16.51.158.185,43138,win.meterpreter,100,2026-01-26
16.51.158.185,39338,win.meterpreter,100,2026-01-26
